I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual
0.29046349,0.39165468,0.29235911,0.53706765,0.33573084,0.43563708
0.38114190,0.35259329,0.33007872,0.50825047,0.44353105,0.39165586
0.40022322,0.30163085,0.32224360,0.45629713,0.46468387,0.34338816
0.34170216,0.25252101,0.25695869,0.41333249,0.38171859,0.31726369
0.21683723,0.21212229,0.10229857,0.35555729,0.22885831,0.30214658
0.05249169,0.17883094,-0.12367220,0.27265501,0.02690535,0.26810857
-0.11429887,0.14497965,-0.25977841,0.25357950,-0.15683403,0.21044944
-0.24446179,0.10204429,-0.33943245,0.23166811,-0.30154337,0.14946402
-0.30593953,0.04634304,-0.34628725,0.17837141,-0.37112125,0.07432089
-0.28153164,-0.01732093,-0.28254601,0.11100137,-0.34291203,-0.01429577
-0.17354696,-0.07583114,-0.15106422,0.06509880,-0.20805090,-0.09837927
-0.00393543,-0.11197789,0.01459022,0.02829789,-0.00314094,-0.13780898
0.19039245,-0.11128297,0.15464024,0.01676249,0.21464962,-0.12353748
0.36614727,-0.06880401,0.36120796,0.07841259,0.41299935,-0.07861678
0.48416147,0.00691321,0.47729081,0.17464852,0.55952854,-0.01258727
0.51919046,0.09467442,0.49679399,0.27511141,0.60984081,0.08135101
0.46640938,0.16650693,0.45539123,0.37140816,0.56184392,0.17421440
0.34272968,0.19688952,0.28876653,0.42252705,0.42557976,0.24774015
0.18236445,0.17225866,0.02450482,0.38861701,0.22668174,0.24893660
0.02763440,0.09734057,-0.19536442,0.26286447,0.03978238,0.16103879
-0.08260401,-0.00427466,-0.24952883,0.13678278,-0.08316863,0.02385198
-0.12373277,-0.09604959,-0.22960389,0.01948187,-0.12290756,-0.09433627
-0.09225642,-0.13941822,-0.17591657,-0.03590551,-0.07928035,-0.15526526
-0.00670414,-0.10639385,-0.11480910,0.00366626,0.01712421,-0.12162337
0.09786433,0.01022166,-0.08064098,0.15406142,0.13013496,0.01182674
0.18027630,0.19253293,-0.00287721,0.39871556,0.21271960,0.22171808
0.20558781,0.40087075,0.04962598,0.64051783,0.26063205,0.45557005
0.15567654,0.58403892,0.01310984,0.82162571,0.25290328,0.65533933
0.03484781,0.69353640,-0.06352460,0.95997441,0.15452927,0.77575958
-0.13132516,0.69746434,-0.16301034,0.99829280,-0.02023287,0.80752942
-0.30363914,0.58985756,-0.38206324,0.90864766,-0.24609501,0.73210068
-0.44105141,0.39257642,-0.50048864,0.76800907,-0.46241434,0.53880727
-0.51294387,0.14920341,-0.59228122,0.50090545,-0.60193508,0.26372827
-0.50797734,-0.08714467,-0.57238066,0.22545522,-0.64176912,-0.02259302
-0.43670231,-0.26834930,-0.47657147,0.04645978,-0.57596652,-0.25139509
-0.32709364,-0.36381271,-0.36620733,-0.09046394,-0.45196809,-0.40405247
-0.21449715,-0.36737896,-0.27234071,-0.14204307,-0.30635375,-0.44023490
-0.12935442,-0.29691745,-0.19989005,-0.10422647,-0.16973253,-0.38723311
-0.08686676,-0.18714606,-0.17081258,-0.02739288,-0.08578395,-0.26841066
-0.08216861,-0.07828473,-0.16191648,0.06104988,-0.07511690,-0.13638238
-0.09276353,-0.00421751,-0.14887486,0.13415842,-0.08856841,-0.04638582
-0.08750858,0.01629211,-0.12432387,0.16431567,-0.08609242,-0.01669796
-0.03913650,-0.01697922,-0.08139734,0.14351679,-0.03880607,-0.04787009
0.06403090,-0.08811101,-0.01677444,0.06324846,0.07787486,-0.11289386
0.21140925,-0.17186265,0.04652649,-0.04926468,0.25210847,-0.19711115
0.37117026,-0.24231123,0.18292554,-0.14142226,0.42554843,-0.29555821
0.49905027,-0.28042819,0.32174122,-0.16776709,0.55438410,-0.37632321
0.55235394,-0.27841440,0.39894104,-0.14069600,0.61024405,-0.39049530
0.50464337,-0.23994119,0.39079159,-0.07674550,0.57739159,-0.33229493
0.35614654,-0.17689319,0.21571462,0.00321446,0.45466810,-0.21021892
0.13612891,-0.10427059,-0.04008068,0.08251980,0.22164795,-0.08176281
-0.10400181,-0.03526225,-0.27619535,0.18597087,-0.05639620,-0.00751581
-0.30505418,0.02189727,-0.38895339,0.25542039,-0.28836291,0.03768793
-0.41753362,0.06459138,-0.42943200,0.33497667,-0.44697047,0.09979525
-0.41672729,0.09435086,-0.36771673,0.36448395,-0.46648997,0.13506117
-0.31048991,0.11435245,-0.26895693,0.35263249,-0.36013541,0.13596415
-0.13707260,0.12720815,-0.17742124,0.35631219,-0.18462349,0.12731816
0.04649609,0.13401478,-0.07748414,0.34087992,0.01654515,0.14162455
0.18190984,0.13490991,0.05303242,0.38269132,0.16233803,0.15243377
0.22746002,0.13061528,0.10620456,0.39517260,0.22521968,0.15745620
0.17061808,0.12396915,0.00364963,0.38041949,0.16616390,0.16100701
0.03133736,0.12044732,-0.15565218,0.32545203,0.01201499,0.15153706
-0.14492713,0.12713634,-0.30656299,0.32529515,-0.18539652,0.15074129
-0.30216603,0.15034722,-0.40496564,0.37632000,-0.36474467,0.18580787
-0.39185870,0.19273121,-0.44025117,0.48293337,-0.45802280,0.24863354
-0.38828116,0.25109492,-0.39930841,0.56860518,-0.45298049,0.31596476
-0.29619577,0.31595707,-0.29426742,0.63045847,-0.35289028,0.36425963
-0.14857063,0.37329244,-0.18814348,0.66554892,-0.20628898,0.41139025
0.00475403,0.40809492,-0.01543501,0.72593302,-0.04230530,0.44531508
0.11360930,0.40867630,0.11864883,0.74924022,0.08671754,0.45435313
0.14378334,0.37028136,0.12506691,0.70397240,0.12012250,0.42055900
0.08777399,0.29678079,0.01022218,0.61914688,0.05180484,0.35250083
-0.03335451,0.19984083,-0.11873227,0.50396472,-0.09024686,0.24430302
-0.17740076,0.09582834,-0.20678607,0.41917831,-0.24251216,0.12527455
-0.29510168,0.00147529,-0.27821451,0.32980990,-0.36755300,0.02507067
-0.34612536,-0.07028387,-0.32844606,0.29071251,-0.42699335,-0.06344111
-0.31176726,-0.11300980,-0.34050936,0.23610587,-0.38784258,-0.12429819
-0.20036973,-0.12727350,-0.29083383,0.18576723,-0.25200290,-0.16658185
-0.04397677,-0.11907265,-0.14974232,0.16394591,-0.05323412,-0.15299722
0.11237471,-0.09695444,0.01810184,0.17124771,0.12538351,-0.12127244
0.22500790,-0.06902488,0.11639304,0.19914021,0.25972991,-0.08579696
0.26487725,-0.04092825,0.18264756,0.24365257,0.31539742,-0.04968566
0.22561321,-0.01537366,0.10237923,0.27084190,0.27470951,-0.00698338
0.12410106,0.00691080,-0.02817026,0.27624246,0.15310167,0.03070801
-0.00611190,0.02551262,-0.13750425,0.30640882,0.00275717,0.05061707
-0.12599833,0.03893024,-0.21910118,0.31712845,-0.13322083,0.05885475
-0.20294182,0.04421866,-0.25427434,0.31676504,-0.22775355,0.05557918
-0.21952529,0.03793906,-0.25827909,0.31539845,-0.25741684,0.04254902
-0.17672952,0.01801022,-0.23479928,0.30738899,-0.20583921,0.01189049
-0.09110474,-0.01442998,-0.17083959,0.29576889,-0.10540237,-0.02859784
0.01249101,-0.05414681,-0.06917786,0.27736962,0.01516043,-0.06875015
0.10967516,-0.09256058,0.02554486,0.25770554,0.13406345,-0.10395327
0.18372899,-0.12010132,0.07487080,0.23396160,0.22394464,-0.12626415
0.22896880,-0.12941383,0.07358396,0.21976960,0.28224612,-0.13510199
0.24966990,-0.11818977,0.07259578,0.22740559,0.30987946,-0.11645105
0.25558237,-0.09040953,0.07597788,0.24755332,0.31607963,-0.08044107
0.25621389,-0.05529784,0.11380688,0.27418965,0.32020832,-0.02950596
0.25628437,-0.02416149,0.17273964,0.30906492,0.31523372,0.01217713
0.25405965,-0.00616012,0.21668521,0.33948919,0.30831145,0.03157205
0.24297235,-0.00460317,0.19753417,0.36007896,0.29134905,0.03365149
0.21557022,-0.01531922,0.10973297,0.35865277,0.26056051,0.02233973
0.16792547,-0.02797222,-0.02102435,0.33084834,0.20857855,-0.00182931
0.10252376,-0.03011413,-0.12144577,0.33166429,0.14323644,-0.00293513
0.02834188,-0.01265211,-0.20241590,0.35512629,0.05415261,0.00565863
-0.04197947,0.02529630,-0.25464252,0.40242103,-0.03343106,0.03434325
-0.09674316,0.07417755,-0.29256466,0.44864959,-0.10621360,0.08336139
-0.12970164,0.11563895,-0.32369024,0.49230495,-0.14792096,0.12557992
-0.14258201,0.12792911,-0.34100527,0.52564663,-0.17123036,0.14197466
-0.14450715,0.09353635,-0.33033437,0.49364999,-0.17894474,0.10363950
-0.14840784,0.00653879,-0.29279670,0.40215185,-0.18517518,-0.00319401
-0.16572516,-0.12303076,-0.23600867,0.23436335,-0.19641250,-0.15484510
-0.20142607,-0.26971333,-0.19863784,0.07434738,-0.24113615,-0.32428091
-0.25131046,-0.39841601,-0.21568169,-0.03611874,-0.32445766,-0.45960996
-0.30278064,-0.47404376,-0.26310936,-0.07934698,-0.40246813,-0.52862047
-0.33896778,-0.47211161,-0.28526944,-0.07325048,-0.44526749,-0.52216992
-0.34483710,-0.38692847,-0.27363697,-0.01610648,-0.43234089,-0.44609608
-0.31310078,-0.23452329,-0.23387706,0.10084963,-0.35587410,-0.30919433
-0.24775617,-0.04905741,-0.22354254,0.26042345,-0.26336153,-0.12398582
-0.16385158,0.12645516,-0.20159368,0.46520129,-0.18139370,0.06916783
-0.08338882,0.25239765,-0.16845661,0.59831643,-0.10246419,0.22938996
-0.02863240,0.30397783,-0.11011194,0.61786288,-0.05206030,0.30690100
-0.01502571,0.27818933,-0.08336232,0.54922402,-0.04819990,0.28810945
-0.04608308,0.19402338,-0.08654381,0.42859367,-0.08794137,0.20478432
-0.11197709,0.08579765,-0.11707833,0.30839452,-0.15647785,0.08820028
-0.19230577,-0.00829019,-0.18642855,0.23398288,-0.24096296,-0.02615935
-0.26213925,-0.05868956,-0.25635868,0.21063848,-0.31808683,-0.08532001
-0.29939021,-0.05401861,-0.31366879,0.23359424,-0.36436112,-0.07415196
-0.29117653,-0.00444737,-0.33287019,0.29099488,-0.34819285,-0.02352059
-0.23725427,0.06219229,-0.29569229,0.37039328,-0.29218245,0.03949118
-0.14962057,0.11031238,-0.19807792,0.43581417,-0.19409422,0.09219863
-0.04864490,0.10923807,-0.07220895,0.45286837,-0.07915735,0.10466135
0.04285579,0.04445405,0.03105767,0.40384603,0.02464490,0.04074631
0.10566879,-0.07631709,0.07869436,0.28541657,0.10199946,-0.08364935
0.12859526,-0.22427489,0.06554514,0.14089398,0.14276188,-0.25086882
0.11016813,-0.35765246,0.03099533,0.02109458,0.11764200,-0.40964052
0.05760457,-0.43422884,-0.04520704,-0.05647408,0.04662609,-0.49917899
-0.01621492,-0.42426577,-0.11430057,-0.04566164,-0.02897866,-0.49172891
-0.09648280,-0.31976492,-0.17073046,0.04132306,-0.09210942,-0.37769630
-0.16970684,-0.13714463,-0.26569414,0.21729702,-0.16250730,-0.17552372
-0.22571719,0.08743979,-0.33384439,0.45043325,-0.23868266,0.06804588
-0.25834048,0.30856565,-0.32232776,0.72161877,-0.28063521,0.32332924
-0.26517219,0.48444105,-0.27039543,0.91681039,-0.26600556,0.54967554
-0.24708433,0.58819475,-0.15609466,1.01831019,-0.20887560,0.68445691
-0.20793828,0.61415628,-0.06268944,1.05053782,-0.16009698,0.70648805
-0.15455845,0.57743084,-0.04298940,1.00609553,-0.12725451,0.66895701
-0.09659667,0.50726212,-0.05379403,0.91209197,-0.10060144,0.59264358
-0.04572188,0.43662257,-0.04661892,0.81354696,-0.07853570,0.51708051
-0.01373553,0.39154812,-0.01746747,0.78742719,-0.06061504,0.47402124
-0.00970243,0.38362622,-0.00364739,0.82563734,-0.05855129,0.47041188
-0.03679441,0.40783572,-0.03782644,0.89638603,-0.08425405,0.49861987
-0.08998502,0.44606784,-0.12476929,0.99239767,-0.12197133,0.54131438
-0.15575823,0.47477471,-0.23128217,1.03790557,-0.18174172,0.58390838
-0.21450848,0.47391749,-0.29709777,1.01653302,-0.23600748,0.58843020
-0.24542676,0.43411484,-0.28796265,0.94503450,-0.28355872,0.54481427
-0.23268796,0.35966805,-0.22874318,0.81326818,-0.29348269,0.45326153
-0.17105682,0.26665406,-0.16209601,0.65826416,-0.24959220,0.32608334
-0.06892941,0.17698991,-0.08678428,0.51114726,-0.15290205,0.20627321
0.05255821,0.11069768,-0.01038318,0.40388733,-0.00140226,0.13221165
0.16453545,0.07910968,0.09761100,0.39715385,0.13153838,0.11008826
0.23831242,0.08131319,0.18965684,0.42186707,0.23025417,0.12650163
0.25389834,0.10493390,0.21492343,0.46633217,0.26258756,0.15548523
0.20641744,0.13083567,0.15142494,0.50812131,0.22442269,0.19322656
0.10821728,0.13999959,-0.00541072,0.49538839,0.11326983,0.20064864
-0.01424725,0.12017205,-0.15117377,0.45584452,-0.02068547,0.17046148
-0.12799417,0.07004012,-0.24708547,0.40410471,-0.14708394,0.10179888
-0.20329357,-0.00039053,-0.27954471,0.33101922,-0.22680255,0.01258366
-0.22257248,-0.07321575,-0.25938448,0.26390237,-0.24362285,-0.08834459
-0.18556956,-0.12858234,-0.19992115,0.22580671,-0.19949831,-0.15613036
-0.10903262,-0.15110723,-0.13439800,0.20994335,-0.11291755,-0.18738620
-0.02102308,-0.13463765,-0.08160443,0.20877360,-0.00810088,-0.16188171
0.04832651,-0.08386528,-0.04496568,0.22532529,0.07852928,-0.10549683
0.07656931,-0.01241246,-0.01909534,0.26913413,0.11033029,-0.01453749
0.05600819,0.06181357,-0.01073629,0.33454376,0.07920577,0.07403301
-0.00423409,0.12234608,-0.02138276,0.41454217,0.00578354,0.14938194
-0.08175254,0.15904518,-0.06194176,0.49843732,-0.09353155,0.18564355
-0.14872792,0.17060496,-0.12496271,0.55003345,-0.18245347,0.19961219
-0.18140052,0.16400660,-0.18919574,0.55030161,-0.22306140,0.18874588
-0.16792086,0.15127983,-0.21794891,0.52008241,-0.21116632,0.17002593
-0.11195824,0.14479578,-0.18776453,0.49185064,-0.15864166,0.15801563
-0.03095367,0.15272389,-0.11622382,0.48125875,-0.06505204,0.16728799
0.05022460,0.17614068,-0.04093552,0.50328517,0.02663383,0.20213521
0.10788515,0.20865835,0.03493731,0.58269405,0.09371360,0.24386357
0.12730372,0.23858059,0.02840000,0.64055449,0.11619404,0.28886534
0.10698793,0.25278371,-0.02846149,0.66478527,0.10162469,0.30229991
0.05802436,0.24102081,-0.10393446,0.64351416,0.04431023,0.30326346
-0.00108273,0.19929004,-0.16489817,0.57192373,-0.02827970,0.25445350
-0.05203919,0.13127881,-0.15387487,0.49289355,-0.08986865,0.17245976
-0.08393617,0.04754190,-0.13582948,0.40180904,-0.11976490,0.06798618
-0.09724883,-0.03723311,-0.11603934,0.29531002,-0.12315269,-0.02911226
-0.10313268,-0.10799286,-0.10714476,0.21168704,-0.12843587,-0.12264529
-0.11826089,-0.15302163,-0.11133653,0.17840526,-0.13960538,-0.18298007
-0.15714439,-0.16660866,-0.14240456,0.20093410,-0.17599217,-0.20691836
-0.22488280,-0.15008962,-0.20156518,0.26978686,-0.25648629,-0.19666216
-0.31322744,-0.11116539,-0.29495227,0.34371147,-0.35950399,-0.15411806
-0.40170122,-0.06184442,-0.44159955,0.44080421,-0.46057420,-0.09063731
-0.46370155,-0.01563161,-0.53588426,0.51088542,-0.53585669,-0.02414613
-0.47565335,0.01534678,-0.54795778,0.50435913,-0.54977482,0.01879996
-0.42604793,0.02270525,-0.46364555,0.43979156,-0.50388262,0.01468961
-0.32106273,0.00328399,-0.30977789,0.33696699,-0.38748560,-0.03416543
-0.18449020,-0.04038269,-0.18476097,0.27434400,-0.22989883,-0.09976605
-0.05158632,-0.10057933,-0.08644546,0.19479959,-0.07021733,-0.15463652
0.04145180,-0.16576266,-0.04235208,0.10636905,0.04336346,-0.21771717
0.06907543,-0.22255617,-0.05750663,0.03730364,0.08659271,-0.27654824
0.02521326,-0.25813847,-0.10632028,0.00958862,0.04313067,-0.32046939
-0.07373320,-0.26271208,-0.17815828,0.03689713,-0.05942491,-0.32742593
-0.19298758,-0.23166053,-0.26297739,0.12265040,-0.19288035,-0.29331473
-0.28956165,-0.16694882,-0.33906949,0.24199936,-0.30686004,-0.21738527
-0.32544424,-0.07735195,-0.39277029,0.36388436,-0.36029685,-0.11916556
-0.27971217,0.02274684,-0.40372521,0.48105612,-0.31692618,-0.01066298
-0.15570543,0.11595719,-0.33806267,0.58977288,-0.18438041,0.09510688
0.01909953,0.18548390,-0.17868048,0.61979175,0.00307225,0.18210641
0.20061863,0.21898605,0.13568276,0.67516190,0.20156806,0.24114197
0.34087554,0.21174831,0.33696401,0.63037324,0.37162085,0.24459405
0.40206144,0.16826054,0.40363184,0.55098927,0.45755745,0.18892009
0.36767371,0.10161946,0.34481397,0.46422589,0.41530145,0.13150750
0.24737435,0.03070406,0.16136520,0.37127447,0.27899261,0.07782445
0.07414678,-0.02430104,-0.03413383,0.29481906,0.08321914,0.02458467
-0.10531979,-0.04693805,-0.16846687,0.30100244,-0.11533401,-0.01837792
-0.24406332,-0.02871883,-0.25783265,0.32824603,-0.27640786,-0.01105069
-0.30806055,0.02863739,-0.30454975,0.37172601,-0.35857566,0.04679730
-0.28534814,0.11368389,-0.30606294,0.43004784,-0.33837514,0.12760604
-0.18851507,0.20840403,-0.24783199,0.47696424,-0.23677803,0.22367843
-0.05007817,0.29321816,-0.12907913,0.50383836,-0.09285601,0.32240631
0.08763017,0.35242692,0.10989174,0.60324097,0.06698145,0.39825372
0.18489001,0.37849103,0.27087000,0.66229689,0.18444094,0.43671437
0.21563769,0.37383879,0.27510703,0.68840551,0.23143814,0.43752839
0.17402004,0.34959978,0.15575507,0.69421589,0.17471050,0.42031626
0.07483367,0.32158866,-0.04820552,0.66368532,0.05436471,0.40139358
-0.05190311,0.30473151,-0.24138641,0.60600120,-0.09604040,0.39252392
-0.17031398,0.30766546,-0.29509538,0.61866850,-0.22516821,0.38978410
-0.24902551,0.32926570,-0.28069744,0.66675144,-0.30301059,0.42615791
-0.26950890,0.35832903,-0.26174033,0.70301306,-0.31604473,0.45433332
-0.23019446,0.37670492,-0.23509713,0.70318329,-0.27533330,0.46831152
-0.14553961,0.36508494,-0.21982563,0.66853923,-0.19089242,0.43067137
-0.04074529,0.30976841,-0.16341290,0.62969893,-0.09328538,0.35348457
0.05599985,0.20830420,-0.07374060,0.55404925,0.01151531,0.24050264
0.12133408,0.07212144,-0.04046624,0.42575741,0.09363940,0.09734850
0.14239754,-0.07492620,-0.03891861,0.26660436,0.13965128,-0.06461795
0.11900134,-0.20198507,-0.08075242,0.12681895,0.12931375,-0.21144666
0.06207166,-0.27925072,-0.14078680,0.05932339,0.07833662,-0.30084360
-0.01075684,-0.28641121,-0.19982839,0.07162818,0.00467237,-0.31388473
-0.08079952,-0.21899794,-0.25503987,0.15884835,-0.05952589,-0.24930588
-0.13345562,-0.09064167,-0.29484138,0.31665212,-0.12297926,-0.10690913
-0.16140509,0.06965530,-0.31304577,0.50140488,-0.16220425,0.06439960
-0.16519935,0.22468387,-0.31511217,0.68238342,-0.18311011,0.23929824
-0.15143729,0.33874629,-0.30624029,0.75866824,-0.17297039,0.37846978
-0.12942703,0.38721384,-0.28561378,0.76929402,-0.14427226,0.43930772
-0.10759127,0.36315947,-0.24218243,0.72328502,-0.12945336,0.40606074
-0.09080786,0.27907469,-0.18756242,0.68064374,-0.12623401,0.31768739
-0.07944499,0.16307612,-0.15501145,0.57772946,-0.12420249,0.18917913
-0.07022024,0.05062421,-0.14599489,0.47070497,-0.10901784,0.05651087
-0.05839387,-0.02586677,-0.15196444,0.39739215,-0.08897178,-0.02347959
-0.04039324,-0.04647317,-0.15798678,0.37518403,-0.05675984,-0.04199114
-0.01587203,-0.00943741,-0.13669798,0.40633848,-0.02356608,-0.00099805
0.01155430,0.06865641,-0.09126669,0.47853729,0.00725648,0.08871179
0.03517701,0.15829385,-0.05277712,0.54634982,0.03343900,0.19018807
0.04738979,0.22641194,-0.00117036,0.63399369,0.03962105,0.27311541
0.04247787,0.24689255,-0.01347184,0.65610456,0.02271892,0.29279741
0.01905269,0.20892432,-0.08689342,0.57773000,-0.00466724,0.25465271
-0.01872226,0.12060208,-0.13467428,0.47629416,-0.05369921,0.14527901
-0.06159810,0.00657537,-0.15995590,0.36104143,-0.09573622,0.01387620
-0.09735306,-0.09960018,-0.16441086,0.24842680,-0.12503123,-0.10963077
-0.11397921,-0.16608003,-0.16085532,0.17804618,-0.13685976,-0.19373113
-0.10301725,-0.17300905,-0.15101406,0.16879562,-0.11888270,-0.20279787
-0.06204163,-0.11919549,-0.12783211,0.21551222,-0.06273093,-0.14212041
0.00446354,-0.02298704,-0.07809066,0.31296349,0.01768957,-0.03447263
0.08612086,0.08305568,-0.01048508,0.43455753,0.10313365,0.09198722
0.16928200,0.16213801,0.14030682,0.59634805,0.19319592,0.18893639
0.24048519,0.18480515,0.25026542,0.65612644,0.28334184,0.22513730
0.28973050,0.13848343,0.27608043,0.62371337,0.34356809,0.18239873
0.31262704,0.03192932,0.24312247,0.49446359,0.36016021,0.06702743
0.31083358,-0.10692292,0.17653818,0.28455007,0.36835124,-0.08793491
0.29076023,-0.23916269,0.12032940,0.10095713,0.34754444,-0.24420622
0.26104643,-0.32667573,0.13941850,-0.01246439,0.31934242,-0.35632067
0.22969984,-0.34383630,0.14550500,-0.03523097,0.28262949,-0.38009158
0.20184979,-0.28543468,0.13469201,0.03474678,0.26480793,-0.31085843
0.17881577,-0.16829667,0.12635353,0.15027064,0.25611620,-0.17640705
0.15870343,-0.02602355,0.09806980,0.27527943,0.22897594,-0.00615128
0.13818754,0.10153422,0.09846041,0.40130103,0.19798875,0.13098788
0.11471765,0.18075362,0.10732415,0.47474745,0.15934344,0.22328514
0.08823955,0.19468613,0.09229787,0.49717593,0.11171903,0.24808269
0.06171921,0.14810138,0.02904518,0.46489835,0.07071284,0.19285370
0.04021981,0.06545571,-0.02259202,0.41270825,0.03833388,0.09540190
0.02885161,-0.01761652,-0.06970572,0.34562060,0.02869675,0.00506443
0.03038097,-0.06657703,-0.09133645,0.30499339,0.03232133,-0.06135690
0.04346924,-0.06003911,-0.07950963,0.32223234,0.05153555,-0.05352978
0.06233380,0.00238463,-0.04291380,0.39776692,0.07601107,0.01796470
0.07813170,0.09914139,-0.00866879,0.49051189,0.08080108,0.12453404
0.08172775,0.19321239,0.05323415,0.57971424,0.08369529,0.22770870
0.06695365,0.24410472,0.07139078,0.59564215,0.06986406,0.29239260
0.03320438,0.22161665,0.03600630,0.52070630,0.02712117,0.26362765
-0.01363553,0.11694794,0.01065477,0.39921489,-0.03690116,0.14159653
-0.06241740,-0.05255119,-0.00375283,0.23857060,-0.07806375,-0.05838758
-0.09985340,-0.24677351,-0.01919257,0.05785880,-0.11086367,-0.28695625
-0.11460013,-0.41363419,-0.06125192,-0.10119434,-0.15070249,-0.48147254
-0.10096679,-0.50412598,-0.07721395,-0.20425004,-0.15658410,-0.58838752
-0.06097286,-0.48711714,-0.04819220,-0.20634297,-0.10868297,-0.57477048
-0.00399136,-0.35933205,0.02980608,-0.06380384,-0.00357163,-0.44569951
0.05598429,-0.14734933,0.10736082,0.08940746,0.10586232,-0.19740256
0.10459184,0.09915034,0.15393966,0.32898742,0.14610524,0.08832086
0.13146596,0.32099385,0.26151294,0.58208752,0.17078880,0.34886523
0.13324254,0.46599133,0.30843452,0.70971346,0.19730459,0.52247844
0.11417395,0.50340238,0.26540372,0.71974999,0.18211782,0.56654063
0.08414843,0.43212230,0.18342562,0.64611745,0.12203023,0.50222661
0.05482119,0.28022302,0.10390217,0.47487777,0.04038174,0.34071652
0.03524659,0.09609502,0.08410648,0.26912495,0.00379119,0.13789384
0.02859858,-0.06605123,0.11839018,0.11434667,0.01013081,-0.05110656
0.03119520,-0.16192426,0.13849704,0.03514242,0.02683634,-0.16667386
0.03421877,-0.16944993,0.14579707,0.04296168,0.04266159,-0.17908609
0.02753129,-0.09409055,0.13309984,0.13303107,0.04319455,-0.09641805
0.00417964,0.03416501,0.09754754,0.28521091,0.01391438,0.04690006
-0.03613222,0.17094975,0.04424208,0.44256932,-0.04414709,0.19436030
-0.08602115,0.27150905,-0.01261562,0.57740146,-0.10525760,0.31610872
-0.13242614,0.30419915,-0.06860164,0.62188810,-0.16095605,0.35519497
-0.16110618,0.25947396,-0.12593956,0.58953983,-0.20306379,0.30443675
-0.16213891,0.15186539,-0.14460692,0.48266283,-0.22468985,0.17033228
-0.13444187,0.01468554,-0.11625580,0.34231633,-0.18856636,0.00742939
-0.08754236,-0.11061174,-0.05502023,0.21161930,-0.13053055,-0.13427161
-0.03967444,-0.18695562,0.00059727,0.13335337,-0.06639136,-0.22633789
-0.01251769,-0.19222849,0.02544976,0.12320323,-0.02292423,-0.23493594
-0.02409621,-0.12484942,0.00768814,0.17880981,-0.02095020,-0.16172760
-0.08210991,-0.00303139,-0.05324708,0.28047150,-0.08929000,-0.02222571
-0.17998986,0.14162420,-0.11854324,0.39163437,-0.20144408,0.13481287
-0.29721494,0.27386103,-0.16255622,0.51953959,-0.33761452,0.29854358
-0.40411780,0.36465911,-0.20191737,0.67800254,-0.43237464,0.43825074
-0.46995983,0.39832449,-0.24434938,0.78782570,-0.49016355,0.50097980
-0.47194113,0.37493953,-0.29475999,0.81739902,-0.50170494,0.47732704
-0.40240879,0.30794902,-0.31489286,0.75626969,-0.45840372,0.38570753
-0.27198426,0.21820756,-0.25705624,0.59941411,-0.35691570,0.24170029
-0.10752070,0.12680366,-0.14037007,0.48525333,-0.18461215,0.11846581
0.05464500,0.04912107,0.04849692,0.40882948,0.01003863,0.03805869
0.17825133,-0.00808812,0.21319290,0.33175641,0.16212759,-0.01052974
0.23673244,-0.04606849,0.29919729,0.28396228,0.24920104,-0.04058008
0.22013420,-0.07062415,0.25398335,0.23818272,0.24496666,-0.05580246
0.13738284,-0.08757347,0.17121918,0.20579644,0.16550125,-0.07757718
0.01335707,-0.09904729,0.04874629,0.18419737,0.02975485,-0.08932570
-0.11825974,-0.10210879,-0.07099188,0.19277802,-0.10765618,-0.10455153
-0.22418233,-0.09017684,-0.16022089,0.21878719,-0.23465036,-0.10193626
-0.28011583,-0.05659683,-0.22816367,0.26490995,-0.31571178,-0.08093206
-0.27638143,0.00115465,-0.25286543,0.33667260,-0.31925378,-0.02061576
-0.21920675,0.07841644,-0.25919339,0.42807475,-0.25872316,0.06040992
-0.12764143,0.16282007,-0.23343310,0.53224361,-0.16802651,0.15538116
-0.02730883,0.23674886,-0.17184795,0.63528156,-0.06195395,0.24902932
0.05699398,0.28211898,-0.05584204,0.74938059,0.03515587,0.31553754
0.10769040,0.28593094,0.00253879,0.78353864,0.09661234,0.33725350
0.11815315,0.24468896,-0.00834040,0.72474355,0.10945744,0.29983072
0.09304261,0.16610584,-0.06365875,0.58836997,0.07700123,0.22393968
0.04557577,0.06739350,-0.09554566,0.44688159,0.02919539,0.11358950
-0.00712055,-0.02941865,-0.09323168,0.33226791,-0.01963144,-0.00218576
-0.04902664,-0.10369026,-0.08576319,0.24704418,-0.06267961,-0.09658324
-0.06918299,-0.14193119,-0.08849749,0.20433992,-0.07759708,-0.14978766
-0.06366220,-0.14128650,-0.08936223,0.21163639,-0.06496499,-0.15371070
-0.03534963,-0.10966800,-0.07596060,0.24990100,-0.02499419,-0.13046270
0.00802241,-0.06256294,-0.04001487,0.29018480,0.02267425,-0.08205146
0.05673062,-0.01763707,0.03060606,0.30211237,0.07569618,-0.03000411
0.10186697,0.01105278,0.10665811,0.30435637,0.12594805,0.01193245
0.13736429,0.01734031,0.15377067,0.29363611,0.16012361,0.02715759
0.16088759,0.00438141,0.17166851,0.28262937,0.18874601,0.01916313
0.17362962,-0.01712197,0.15994865,0.27052823,0.20337004,-0.00013438
0.17932701,-0.03318546,0.12273391,0.25903091,0.21801101,-0.01174505
