I_in,Q_in,I_out,Q_out,I_out_ideal,Q_out_ideal
-0.28040795,-0.17324815,-0.70799947,0.05276549,-2.80407953,-1.73248153
-0.21080191,-0.04214731,-0.70794922,0.05291184,-2.10801913,-0.42147309
-0.15062164,0.11914658,-0.70788413,0.05311012,-1.50621642,1.19146576
-0.10728976,0.27797028,-0.70777869,0.05322236,-1.07289756,2.77970278
-0.08044416,0.39724371,-0.70765239,0.05317708,-0.80444163,3.97243707
-0.06427970,0.44484250,-0.70756346,0.05301520,-0.64279702,4.44842498
-0.05136502,0.40272032,-0.70756507,0.05285238,-0.51365018,4.02720324
-0.03634274,0.27307099,-0.70766389,0.05278778,-0.36342738,2.73070990
-0.01812849,0.07943703,-0.70780987,0.05281767,-0.18128494,0.79437034
0.00007756,-0.13799795,-0.70793658,0.05284652,0.00077559,-1.37997952
0.01274722,-0.33201443,-0.70802134,0.05278092,0.12747223,-3.32014426
0.01496199,-0.46041361,-0.70808482,0.05264289,0.14961989,-4.60413613
0.00499879,-0.49720002,-0.70815134,0.05255264,0.04998790,-4.97200019
-0.01457793,-0.43964708,-0.70821327,0.05263206,-0.14577927,-4.39647082
-0.03781688,-0.30907605,-0.70822835,0.05288350,-0.37816885,-3.09076049
-0.05793309,-0.14495418,-0.70816189,0.05316950,-0.57933089,-1.44954183
-0.07046325,0.00612361,-0.70803511,0.05332714,-0.70463251,0.06123608
-0.07566958,0.10346329,-0.70792735,0.05326364,-0.75669580,1.03463293
-0.07906532,0.12356280,-0.70790762,0.05303399,-0.79065317,1.23562802
-0.08962118,0.06639371,-0.70800865,0.05275799,-0.89621176,0.66393709
-0.11611070,-0.04513446,-0.70817673,0.05251302,-1.16110695,-0.45134459
-0.16283432,-0.17232100,-0.70831198,0.05229917,-1.62834318,-1.72320999
-0.22632971,-0.27227308,-0.70835382,0.05204899,-2.26329712,-2.72273083
-0.29447318,-0.31050293,-0.70832729,0.05171445,-2.94473185,-3.10502928
-0.34864665,-0.27082142,-0.70829767,0.05134924,-3.48646647,-2.70821418
-0.36861750,-0.15969177,-0.70830357,0.05109634,-3.68617498,-1.59691772
-0.33879812,-0.00390559,-0.70833617,0.05106786,-3.38798123,-0.03905586
-0.25395703,0.15755543,-0.70835173,0.05124009,-2.53957029,1.57555435
-0.12246552,0.28491924,-0.70831442,0.05148053,-1.22465517,2.84919238
0.03419270,0.34885656,-0.70826823,0.05160986,0.34192697,3.48856564
0.18582910,0.33829651,-0.70828098,0.05153264,1.85829102,3.38296509
0.30084780,0.26271105,-0.70837903,0.05129320,3.00847805,2.62711053
0.35446181,0.14847024,-0.70853174,0.05102556,3.54461813,1.48470241
0.33548178,0.03061959,-0.70864207,0.05084314,3.35481782,0.30619591
0.24965523,-0.05731195,-0.70863026,0.05075842,2.49655233,-0.57311954
0.11847618,-0.09245161,-0.70851231,0.05072309,1.18476177,-0.92451607
-0.02632766,-0.06815058,-0.70837313,0.05069769,-0.26327660,-0.68150584
-0.15116906,0.00533061,-0.70831323,0.05067976,-1.51169058,0.05330615
-0.22952691,0.10482742,-0.70836246,0.05070143,-2.29526906,1.04827421
-0.24892140,0.20144895,-0.70845270,0.05076508,-2.48921405,2.01448947
-0.21396287,0.26864262,-0.70847481,0.05082646,-2.13962874,2.68642618
-0.14459350,0.28883064,-0.70837331,0.05083172,-1.44593502,2.88830637
-0.06999462,0.25695158,-0.70819509,0.05077724,-0.69994623,2.56951580
-0.01985935,0.18030528,-0.70805776,0.05073048,-0.19859352,1.80305282
-0.01548521,0.07521827,-0.70805639,0.05075994,-0.15485207,0.75218273
-0.06321149,-0.03812030,-0.70818937,0.05086715,-0.63211492,-0.38120299
-0.15209141,-0.14097127,-0.70836914,0.05097272,-1.52091409,-1.40971267
-0.25652396,-0.22003237,-0.70849401,0.05097542,-2.56523956,-2.20032370
-0.34319572,-0.26923649,-0.70851928,0.05084526,-3.43195721,-2.69236487
-0.38047465,-0.28927302,-0.70847136,0.05067084,-3.80474647,-2.89273024
-0.34768814,-0.28542431,-0.70840371,0.05057128,-3.47688142,-2.85424306
-0.24170363,-0.26470154,-0.70834714,0.05060357,-2.41703634,-2.64701539
-0.07892080,-0.23329556,-0.70829397,0.05070562,-0.78920803,-2.33295562
0.10799864,-0.19507541,-0.70822680,0.05075096,1.07998645,-1.95075408
0.27791872,-0.15141069,-0.70815384,0.05063762,2.77918719,-1.51410692
0.39154885,-0.10213081,-0.70811009,0.05038606,3.91548849,-1.02130808
0.42158618,-0.04710482,-0.70811862,0.05014582,4.21586180,-0.47104816
0.35996819,0.01219642,-0.70816225,0.05006206,3.59968192,0.12196416
0.22025431,0.07171383,-0.70818073,0.05015754,2.20254310,0.71713826
0.03443434,0.12472656,-0.70811993,0.05032494,0.34434340,1.24726557
-0.15504983,0.16275323,-0.70798862,0.05041497,-1.55049835,1.62753227
-0.30598769,0.17723872,-0.70785624,0.05035555,-3.05987691,1.77238719
-0.38696352,0.16165676,-0.70778835,0.05021104,-3.86963521,1.61656764
-0.38499596,0.11356455,-0.70781106,0.05011016,-3.84995957,1.13564554
-0.30824007,0.03613258,-0.70788550,0.05014060,-3.08240065,0.36132577
-0.18308739,-0.06126872,-0.70793253,0.05027184,-1.83087389,-0.61268721
-0.04653470,-0.16371719,-0.70792878,0.05037496,-0.46534697,-1.63717190
0.06401688,-0.25271744,-0.70791382,0.05036418,0.64016880,-2.52717439
0.12069102,-0.30934433,-0.70794904,0.05027900,1.20691021,-3.09344325
0.11207933,-0.31809081,-0.70807350,0.05019842,1.12079333,-3.18090810
0.04538026,-0.27068900,-0.70825493,0.05018027,0.45380263,-2.70689002
-0.05668129,-0.16901160,-0.70840889,0.05021552,-0.56681288,-1.69011602
-0.16307157,-0.02619151,-0.70847994,0.05022114,-1.63071573,-0.26191511
-0.24357069,0.13463137,-0.70848942,0.05010761,-2.43570685,1.34631365
-0.27710154,0.28403209,-0.70849878,0.04987692,-2.77101538,2.84032089
-0.25691127,0.39196425,-0.70857656,0.04962346,-2.56911268,3.91964250
-0.19128780,0.43424622,-0.70870417,0.04948660,-1.91287799,4.34246218
-0.09989106,0.39837326,-0.70879781,0.04954066,-0.99891061,3.98373262
-0.00709626,0.28714202,-0.70876777,0.04974891,-0.07096260,2.87142024
0.06542200,0.11897594,-0.70861274,0.05000463,0.65422003,1.18975943
0.10453818,-0.07540278,-0.70841086,0.05023281,1.04538178,-0.75402777
0.10827375,-0.25937784,-0.70826125,0.05041260,1.08273749,-2.59377844
0.08461505,-0.39849074,-0.70820314,0.05058790,0.84615053,-3.98490737
0.04729062,-0.46818869,-0.70819646,0.05078256,0.47290618,-4.68188691
0.01020954,-0.45930088,-0.70818633,0.05095358,0.10209537,-4.59300880
-0.01739611,-0.37979840,-0.70814091,0.05102711,-0.17396114,-3.79798403
-0.03345767,-0.25233586,-0.70812678,0.05094623,-0.33457675,-2.52335860
-0.04246196,-0.10818294,-0.70821410,0.05073188,-0.42461959,-1.08182940
-0.05219425,0.02087521,-0.70841259,0.05045711,-0.52194248,0.20875213
-0.06925274,0.11053719,-0.70864904,0.05018458,-0.69252741,1.10537189
-0.09519017,0.14977930,-0.70881277,0.04993476,-0.95190173,1.49779305
-0.12487960,0.14294438,-0.70880568,0.04970855,-1.24879603,1.42944383
-0.14784277,0.10764060,-0.70865446,0.04952800,-1.47842771,1.07640600
-0.15213146,0.06910708,-0.70848334,0.04943429,-1.52131459,0.69107080
-0.12933378,0.05265173,-0.70840979,0.04947262,-1.29333781,0.52651730
-0.07876737,0.07626198,-0.70847362,0.04963171,-0.78767369,0.76261984
-0.00912277,0.14540081,-0.70861137,0.04980222,-0.09122771,1.45400812
0.06331699,0.25136437,-0.70872343,0.04986607,0.63316988,2.51364369
0.11952206,0.37358089,-0.70876294,0.04976056,1.19522065,3.73580892
0.14409999,0.48515451,-0.70873392,0.04956188,1.44099991,4.85154514
0.13101553,0.56009727,-0.70867616,0.04944022,1.31015534,5.60097273
0.08652605,0.58027432,-0.70861763,0.04953918,0.86526048,5.80274320
0.02806072,0.54020999,-0.70854288,0.04986468,0.28060720,5.40209991
-0.02087803,0.44851624,-0.70844603,0.05026882,-0.20878028,4.48516239
-0.03831355,0.32563073,-0.70833826,0.05055484,-0.38313548,3.25630731
-0.01145601,0.19853479,-0.70826179,0.05063240,-0.11456006,1.98534789
0.05818176,0.09390078,-0.70825624,0.05056439,0.58181758,0.93900779
0.15410427,0.03149647,-0.70831609,0.05049351,1.54104268,0.31496466
0.24908645,0.01956310,-0.70839113,0.05051405,2.49086454,0.19563098
0.31323316,0.05332624,-0.70841318,0.05061121,3.13233163,0.53326236
0.32340461,0.11694903,-0.70838702,0.05065295,3.23404614,1.16949030
0.27101437,0.18832316,-0.70836759,0.05055131,2.71014374,1.88323157
0.16562196,0.24535183,-0.70842201,0.05035290,1.65621965,2.45351828
0.03301488,0.27200318,-0.70856059,0.05020283,0.33014881,2.72003180
-0.09179488,0.26249683,-0.70871419,0.05022248,-0.91794876,2.62496830
-0.17460480,0.22250783,-0.70877957,0.05042032,-1.74604802,2.22507830
-0.19203539,0.16709339,-0.70870405,0.05069070,-1.92035395,1.67093393
-0.13844055,0.11595092,-0.70852679,0.05089524,-1.38440548,1.15950923
-0.02758230,0.08735808,-0.70835251,0.05095160,-0.27582302,0.87358076
0.11143421,0.09252197,-0.70826989,0.05088172,1.11434209,0.92521971
0.24268752,0.13196428,-0.70829064,0.05076646,2.42687519,1.31964278
0.33378622,0.19500902,-0.70834762,0.05065843,3.33786217,1.95009017
0.36487900,0.26256640,-0.70837432,0.05053192,3.64878995,2.62566399
0.33365975,0.31245890,-0.70836240,0.05032446,3.33659754,3.12458898
0.25501194,0.32578497,-0.70835251,0.05004634,2.55011937,3.25784973
0.15563498,0.29248537,-0.70839024,0.04977350,1.55634978,2.92485367
0.06552626,0.21447616,-0.70847529,0.04960956,0.65526263,2.14476163
0.00907052,0.10539903,-0.70854664,0.04960494,0.09070524,1.05399028
-0.00154139,-0.01297802,-0.70852661,0.04973516,-0.01541393,-0.12978025
0.03126842,-0.11668342,-0.70840913,0.04990284,0.31268417,-1.16683417
0.09262062,-0.18606055,-0.70825768,0.05002102,0.92620619,-1.86060547
0.16085923,-0.21096489,-0.70817119,0.05007314,1.60859232,-2.10964895
0.21468226,-0.19311556,-0.70819366,0.05011355,2.14682264,-1.93115556
0.23937024,-0.14494280,-0.70828485,0.05020210,2.39370241,-1.44942798
0.23027413,-0.08534976,-0.70834583,0.05032785,2.30274135,-0.85349765
0.19280190,-0.03375776,-0.70830870,0.05043318,1.92801900,-0.33757758
0.13937801,-0.00432626,-0.70818830,0.05046793,1.39378007,-0.04326260
0.08480559,-0.00215808,-0.70806766,0.05043071,0.84805585,-0.02158082
0.04182256,-0.02263581,-0.70801151,0.05037248,0.41822563,-0.22635813
0.01832729,-0.05399881,-0.70801950,0.05033722,0.18327287,-0.53998805
0.01692131,-0.08219797,-0.70804071,0.05030040,0.16921306,-0.82197970
0.03642318,-0.09631471,-0.70800394,0.05020309,0.36423176,-0.96314712
0.07424006,-0.09265532,-0.70790130,0.05001908,0.74240060,-0.92655319
0.12823557,-0.07609877,-0.70780110,0.04980472,1.28235569,-0.76098770
0.19708590,-0.05823318,-0.70777434,0.04968317,1.97085901,-0.58233179
0.27891646,-0.05294237,-0.70785850,0.04972680,2.78916461,-0.52942372
0.36892354,-0.07101318,-0.70800334,0.04989688,3.68923538,-0.71013175
0.45732467,-0.11570593,-0.70812899,0.05005452,4.57324672,-1.15705926
0.52905827,-0.18092480,-0.70818424,0.05008216,5.29058267,-1.80924801
0.56609171,-0.25273235,-0.70817566,0.04997944,5.66091712,-2.52732351
0.55217269,-0.31377315,-0.70814621,0.04986918,5.52172695,-3.13773147
0.47874252,-0.34911274,-0.70815253,0.04988578,4.78742518,-3.49112739
0.34996181,-0.35143786,-0.70819789,0.05006270,3.49961808,-3.51437856
0.18472197,-0.32371635,-0.70823938,0.05030338,1.84721968,-3.23716347
0.01424388,-0.27825160,-0.70825142,0.05043388,0.14243882,-2.78251598
-0.12477670,-0.23231530,-0.70823997,0.05036117,-1.24776702,-2.32315298
-0.19995288,-0.20177914,-0.70822930,0.05015532,-1.99952876,-2.01779142
-0.19316048,-0.19495354,-0.70822197,0.04998859,-1.93160480,-1.94953544
-0.10746855,-0.20888381,-0.70818347,0.05000550,-1.07468553,-2.08883814
0.03154956,-0.22960439,-0.70807201,0.05021440,0.31549559,-2.29604386
0.18119227,-0.23653671,-0.70790070,0.05048432,1.81192265,-2.36536711
0.29272837,-0.20976827,-0.70775145,0.05064772,2.92728370,-2.09768269
0.32534487,-0.13786384,-0.70772696,0.05062382,3.25344869,-1.37863839
0.25891857,-0.02352537,-0.70786554,0.05046234,2.58918570,-0.23525366
0.10162031,0.11501916,-0.70810974,0.05027990,1.01620314,1.15019164
-0.11034689,0.24770754,-0.70832688,0.05016094,-1.10346892,2.47707538
-0.32135175,0.34058058,-0.70840526,0.05010408,-3.21351752,3.40580581
-0.47124690,0.36568656,-0.70832914,0.05005523,-4.71246898,3.65686561
-0.51252758,0.30991913,-0.70818806,0.04998904,-5.12527578,3.09919128
-0.42478221,0.17995863,-0.70809954,0.04993584,-4.24782209,1.79958629
-0.22205097,0.00160961,-0.70812082,0.04995642,-2.22050974,0.01609606
0.04937084,-0.18647216,-0.70820969,0.05005770,0.49370837,-1.86472162
0.32241339,-0.34292848,-0.70828402,0.05016890,3.22413391,-3.42928484
0.52698095,-0.43476472,-0.70830041,0.05018242,5.26980955,-4.34764720
0.60902948,-0.44606309,-0.70828563,0.05003717,6.09029477,-4.46063085
0.54553307,-0.38177973,-0.70830703,0.04976588,5.45533067,-3.81779734
0.35100182,-0.26556319,-0.70839459,0.04947386,3.51001818,-2.65563193
0.07361601,-0.13235141,-0.70851046,0.04925674,0.73616015,-1.32351408
-0.21795836,-0.01806759,-0.70857733,0.04914162,-2.17958356,-0.18067593
-0.45330278,0.05044610,-0.70853728,0.04909230,-4.53302776,0.50446103
-0.57915882,0.06228715,-0.70841259,0.04907180,-5.79158816,0.62287145
-0.57313854,0.02425518,-0.70829606,0.04909045,-5.73138538,0.24255182
-0.44842754,-0.04273854,-0.70825750,0.04919642,-4.48427539,-0.42738544
-0.24836213,-0.11122121,-0.70829856,0.04940862,-2.48362131,-1.11221207
-0.03274493,-0.15612371,-0.70835733,0.04967047,-0.32744934,-1.56123713
0.13985738,-0.16231211,-0.70837176,0.04987367,1.39857376,-1.62312114
0.22852354,-0.12843951,-0.70832849,0.04993706,2.28523535,-1.28439508
0.22033184,-0.06615564,-0.70831424,0.04986457,2.20331837,-0.66155639
0.13186501,0.00476448,-0.70840514,0.04973845,1.31865013,0.04764482
0.00183413,0.06354402,-0.70860070,0.04964834,0.01834132,0.63544017
-0.12251578,0.09533410,-0.70883912,0.04960968,-1.22515784,0.95334102
-0.20075554,0.09570630,-0.70901883,0.04956768,-2.00755542,0.95706302
-0.21154329,0.07138069,-0.70907474,0.04948278,-2.11543294,0.71380686
-0.15812405,0.03716365,-0.70902735,0.04938359,-1.58124045,0.37163646
-0.06562252,0.01031516,-0.70896286,0.04935580,-0.65622520,0.10315164
0.02866161,0.00435295,-0.70893973,0.04946980,0.28661611,0.04352948
0.08856022,0.02439528,-0.70894134,0.04970968,0.88560224,0.24395285
0.09149987,0.06554541,-0.70895064,0.04992978,0.91499865,0.65545414
0.03607242,0.11475280,-0.70894915,0.04998042,0.36072421,1.14752803
-0.05765195,0.15541815,-0.70894051,0.04983472,-0.57651947,1.55418150
-0.15502874,0.17312359,-0.70896941,0.04960482,-1.55028739,1.73123591
-0.21857626,0.16054439,-0.70905811,0.04946670,-2.18576259,1.60544387
-0.22063481,0.11991847,-0.70916939,0.04952975,-2.20634809,1.19918470
-0.15280110,0.06228999,-0.70925325,0.04975062,-1.52801102,0.62289994
-0.02910010,0.00381539,-0.70927662,0.04996329,-0.29100100,0.03815386
0.11807163,-0.03962538,-0.70926458,0.05000872,1.18071633,-0.39625379
0.24784866,-0.05773423,-0.70926875,0.04985492,2.47848656,-0.57734233
0.32340246,-0.04928148,-0.70931953,0.04961060,3.23402463,-0.49281483
0.32302790,-0.02263038,-0.70939010,0.04942070,3.23027896,-0.22630375
0.24632178,0.00689694,-0.70942527,0.04935010,2.46321780,0.06896935
0.11361497,0.02200924,-0.70939493,0.04934388,1.13614966,0.22009239
-0.04097314,0.00924453,-0.70933217,0.04928664,-0.40973139,0.09244534
-0.18045079,-0.03623723,-0.70931351,0.04911634,-1.80450793,-0.36237234
-0.27622576,-0.10839458,-0.70938736,0.04889150,-2.76225762,-1.08394578
-0.31611368,-0.19135704,-0.70951641,0.04874187,-3.16113684,-1.91357041
-0.30663787,-0.26358272,-0.70959234,0.04875715,-3.06637867,-2.63582716
-0.26911530,-0.30397975,-0.70951176,0.04894579,-2.69115301,-3.03979748
-0.23107477,-0.29824093,-0.70926046,0.04921936,-2.31074774,-2.98240935
-0.21603840,-0.24353118,-0.70893013,0.04946824,-2.16038399,-2.43531184
-0.23514232,-0.15009306,-0.70866859,0.04966048,-2.35142324,-1.50093057
-0.28335545,-0.03918049,-0.70856982,0.04982714,-2.83355447,-0.39180489
-0.34144324,0.06223769,-0.70862174,0.05001498,-3.41443242,0.62237692
-0.38287446,0.12863070,-0.70872152,0.05020953,-3.82874461,1.28630696
-0.38323755,0.14297089,-0.70876515,0.05034680,-3.83237547,1.42970895
-0.32895507,0.10172528,-0.70873195,0.05036352,-3.28955074,1.01725283
-0.22239526,0.01630029,-0.70868134,0.05026928,-2.22395265,0.16300291
-0.08174681,-0.08959206,-0.70868546,0.05014878,-0.81746810,-0.89592056
0.06420214,-0.18605757,-0.70876867,0.05007898,0.64202144,-1.86057574
0.18456463,-0.24504914,-0.70888579,0.05004820,1.84564629,-2.45049138
0.25529956,-0.24813198,-0.70898002,0.04999421,2.55299557,-2.48131978
0.26572177,-0.19181786,-0.70903480,0.04985998,2.65721773,-1.91817855
0.22061406,-0.08891335,-0.70908701,0.04966768,2.20614058,-0.88913348
0.13751057,0.03460028,-0.70917255,0.04950920,1.37510565,0.34600282
0.04033280,0.14639393,-0.70927858,0.04948418,0.40332799,1.46393927
-0.04829865,0.21649573,-0.70934069,0.04960674,-0.48298646,2.16495730
-0.11345065,0.22547021,-0.70929569,0.04980590,-1.13450650,2.25470206
-0.15094339,0.16976563,-0.70913714,0.04998870,-1.50943390,1.69765627
-0.16634786,0.06268999,-0.70894510,0.05012060,-1.66347855,0.62689989
-0.17063694,-0.06929475,-0.70882493,0.05023836,-1.70636936,-0.69294755
-0.17435912,-0.19392673,-0.70882249,0.05039164,-1.74359118,-1.93926729
-0.18263689,-0.28204982,-0.70889807,0.05056650,-1.82636891,-2.82049818
-0.19288143,-0.31551404,-0.70896333,0.05065890,-1.92881434,-3.15514037
-0.19603182,-0.29180487,-0.70896178,0.05057870,-1.96031815,-2.91804866
-0.18077587,-0.22410188,-0.70890099,0.05034857,-1.80775873,-2.24101877
-0.13908179,-0.13682331,-0.70884633,0.05007542,-1.39081793,-1.36823309
-0.07086658,-0.05805039,-0.70882976,0.04991738,-0.70866584,-0.58050387
0.01407656,-0.01113458,-0.70885170,0.04995566,0.14076563,-0.11134585
0.09778880,-0.00799388,-0.70888400,0.05013648,0.97788804,-0.07993881
0.15907895,-0.04604114,-0.70889890,0.05032336,1.59078952,-0.46041141
0.18009040,-0.10954079,-0.70889890,0.05039330,1.80090398,-1.09540787
0.15229123,-0.17482467,-0.70892656,0.05034109,1.52291233,-1.74824669
0.07982587,-0.21764644,-0.70901054,0.05028304,0.79825869,-2.17646442
-0.02096982,-0.22037425,-0.70913160,0.05032718,-0.20969815,-2.20374250
-0.12581213,-0.17688155,-0.70923370,0.05046144,-1.25812132,-1.76881553
-0.20914947,-0.09381965,-0.70926821,0.05056988,-2.09149466,-0.93819655
-0.25116698,0.01184848,-0.70923841,0.05053704,-2.51166976,0.11848483
-0.24293318,0.11801067,-0.70919758,0.05034071,-2.42933183,1.18010670
-0.18816087,0.20347236,-0.70918256,0.05009416,-1.88160867,2.03472358
-0.10119721,0.25302662,-0.70917690,0.04996700,-1.01197206,2.53026619
-0.00208770,0.26015410,-0.70911944,0.05004638,-0.02087705,2.60154103
0.08954304,0.22692234,-0.70896411,0.05028780,0.89543038,2.26922345
0.15977457,0.16165082,-0.70873326,0.05054764,1.59774568,1.61650821
0.20323224,0.07559689,-0.70852506,0.05067948,2.03232243,0.75596886
0.22281287,-0.01993574,-0.70844239,0.05064044,2.22812870,-0.19935738
0.22672432,-0.11508054,-0.70851314,0.05049700,2.26724323,-1.15080542
0.22415725,-0.20128161,-0.70866299,0.05034806,2.24157250,-2.01281615
0.22128064,-0.27016885,-0.70877630,0.05024128,2.21280637,-2.70168848
0.21900732,-0.31254827,-0.70878279,0.05016020,2.19007317,-3.12548273
0.21322777,-0.31859172,-0.70870602,0.05009046,2.13227775,-3.18591717
0.19725084,-0.27974807,-0.70862794,0.05004807,1.97250839,-2.79748070
0.16537162,-0.19202363,-0.70861810,0.05007532,1.65371625,-1.92023634
0.11609960,-0.05945307,-0.70867354,0.05018852,1.16099596,-0.59453070
0.05374725,0.10382914,-0.70871598,0.05034538,0.53747252,1.03829142
-0.01227643,0.27428156,-0.70866698,0.05045626,-0.12276428,2.74281562
-0.07025143,0.42293391,-0.70852029,0.05044349,-0.70251432,4.22933912
-0.11001579,0.52197777,-0.70835263,0.05030936,-1.10015792,5.21977767
-0.12651645,0.55218652,-0.70826584,0.05013180,-1.26516455,5.52186519
-0.12174393,0.50879524,-0.70831054,0.04998600,-1.21743933,5.08795237
-0.10431948,0.40369085,-0.70844275,0.04991097,-1.04319478,4.03690854
-0.08682271,0.26279125,-0.70859551,0.04983617,-0.86822710,2.62791253
-0.08172618,0.11902919,-0.70870489,0.04969289,-0.81726178,1.19029193
-0.09727114,0.00289230,-0.70875931,0.04950220,-0.97271143,0.02892305
-0.13462384,-0.06654723,-0.70878130,0.04937306,-1.34623843,-0.66547232
-0.18720741,-0.08714209,-0.70879430,0.04941076,-1.87207412,-0.87142095
-0.24238012,-0.07373486,-0.70879173,0.04963654,-2.42380118,-0.73734858
-0.28488240,-0.05252971,-0.70874590,0.04995130,-2.84882398,-0.52529707
-0.30095500,-0.05144344,-0.70866042,0.05021304,-3.00955003,-0.51443440
-0.28189704,-0.08955997,-0.70858383,0.05034641,-2.81897044,-0.89559974
-0.22610220,-0.16926680,-0.70858896,0.05038998,-2.26102202,-1.69266799
-0.13916090,-0.27390285,-0.70870656,0.05044721,-1.39160895,-2.73902845
-0.03223672,-0.37199755,-0.70889425,0.05057689,-0.32236724,-3.71997549
0.08059830,-0.42698790,-0.70905298,0.05073427,0.80598298,-4.26987900
0.18519764,-0.40939620,-0.70910782,0.05081946,1.85197637,-4.09396202
0.26959948,-0.30749599,-0.70905370,0.05077135,2.69599480,-3.07495987
0.32532195,-0.13284359,-0.70896041,0.05064118,3.25321954,-1.32843591
0.34772185,0.08137024,-0.70889807,0.05054799,3.47721851,0.81370239
0.33575458,0.28888936,-0.70888966,0.05057521,3.35754579,2.88889363
0.29156711,0.44334736,-0.70891690,0.05069706,2.91567115,4.43347357
0.22022310,0.51159240,-0.70893699,0.05076830,2.20223104,5.11592399
0.12958612,0.48318517,-0.70894480,0.05065414,1.29586121,4.83185168
0.03011636,0.37307005,-0.70896918,0.05034639,0.30116362,3.73070055
-0.06579363,0.21660668,-0.70903170,0.04998610,-0.65793626,2.16606683
-0.14523090,0.05860210,-0.70912689,0.04974909,-1.45230901,0.58602098
-0.19692201,-0.06011126,-0.70920730,0.04971492,-1.96922010,-0.60111261
-0.21376330,-0.11428053,-0.70923322,0.04981317,-2.13763302,-1.14280526
-0.19503118,-0.10043258,-0.70922256,0.04988596,-1.95031181,-1.00432583
-0.14747767,-0.03592971,-0.70924294,0.04981672,-1.47477668,-0.35929711
-0.08469628,0.04848189,-0.70935726,0.04960887,-0.84696281,0.48481894
-0.02458062,0.11989225,-0.70956057,0.04938582,-0.24580621,1.19892246
0.01473025,0.15435123,-0.70977193,0.04925975,0.14730249,1.54351233
0.01950023,0.14423260,-0.70990032,0.04925022,0.19500227,1.44232598
-0.01558150,0.09959895,-0.70989889,0.04928856,-0.15581497,0.99598947
-0.08518444,0.04345284,-0.70982021,0.04928322,-0.85184441,0.43452844
-0.17371456,0.00283522,-0.70976502,0.04920842,-1.73714561,0.02835217
-0.25842254,-0.00095091,-0.70981085,0.04910388,-2.58422538,-0.00950915
-0.31464690,0.04041704,-0.70993882,0.04905532,-3.14646896,0.40417038
-0.32198511,0.11992436,-0.71004570,0.04909208,-3.21985114,1.19924360
-0.26986825,0.21827169,-0.71004337,0.04918270,-2.69868248,2.18271694
-0.16108298,0.31093568,-0.70995200,0.04927804,-1.61082978,3.10935677
-0.01222989,0.37649998,-0.70985514,0.04935416,-0.12229891,3.76499983
0.14917838,0.40322681,-0.70982802,0.04942070,1.49178382,4.03226813
0.29046349,0.39165468,-0.70988154,0.04949871,2.90463492,3.91654678
0.38114190,0.35259329,-0.70998746,0.04959183,3.81141897,3.52593286
0.40022322,0.30163085,-0.71005726,0.04965417,4.00223220,3.01630846
0.34170216,0.25252101,-0.71004111,0.04964519,3.41702160,2.52521013
0.21683723,0.21212229,-0.70997858,0.04958552,2.16837233,2.12122288
0.05249169,0.17883094,-0.70994848,0.04955616,0.52491695,1.78830936
-0.11429887,0.14497965,-0.71000153,0.04959924,-1.14298870,1.44979652
-0.24446179,0.10204429,-0.71012753,0.04967407,-2.44461786,1.02044288
-0.30593953,0.04634304,-0.71027398,0.04967094,-3.05939526,0.46343037
-0.28153164,-0.01732093,-0.71038926,0.04947994,-2.81531642,-0.17320930
-0.17354696,-0.07583114,-0.71046066,0.04909197,-1.73546964,-0.75831141
-0.00393543,-0.11197789,-0.71051365,0.04863404,-0.03935434,-1.11977889
0.19039245,-0.11128297,-0.71056843,0.04827824,1.90392453,-1.11282972
0.36614727,-0.06880401,-0.71060783,0.04813750,3.66147266,-0.68804012
0.48416147,0.00691321,-0.71059883,0.04820588,4.84161473,0.06913210
0.51919046,0.09467442,-0.71051502,0.04836154,5.19190455,0.94674419
0.46640938,0.16650693,-0.71037638,0.04849346,4.66409375,1.66506933
0.34272968,0.19688952,-0.71025473,0.04860558,3.42729682,1.96889520
0.18236445,0.17225866,-0.71020961,0.04877088,1.82364449,1.72258663
0.02763440,0.09734057,-0.71022671,0.04901827,0.27634397,0.97340573
-0.08260401,-0.00427466,-0.71024781,0.04927896,-0.82604012,-0.04274658
-0.12373277,-0.09604959,-0.71022737,0.04940678,-1.23732770,-0.96049595
-0.09225642,-0.13941822,-0.71018034,0.04929582,-0.92256425,-1.39418224
-0.00670414,-0.10639385,-0.71015942,0.04898000,-0.06704144,-1.06393855
0.09786433,0.01022166,-0.71022266,0.04860851,0.97864329,0.10221656
0.18027630,0.19253293,-0.71036589,0.04834965,1.80276298,1.92532930
0.20558781,0.40087075,-0.71051466,0.04827094,2.05587808,4.00870750
0.15567654,0.58403892,-0.71059281,0.04830406,1.55676540,5.84038920
0.03484781,0.69353640,-0.71056485,0.04831538,0.34847805,6.93536401
-0.13132516,0.69746434,-0.71046984,0.04824456,-1.31325160,6.97464345
-0.30363914,0.58985756,-0.71038121,0.04813688,-3.03639142,5.89857562
-0.44105141,0.39257642,-0.71034127,0.04810652,-4.41051411,3.92576422
-0.51294387,0.14920341,-0.71033323,0.04823042,-5.12943874,1.49203409
-0.50797734,-0.08714467,-0.71031803,0.04846022,-5.07977340,-0.87144670
-0.43670231,-0.26834930,-0.71028346,0.04865903,-4.36702308,-2.68349299
-0.32709364,-0.36381271,-0.71026278,0.04872026,-3.27093643,-3.63812713
