I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual
-0.09060870,-0.34317768,-0.19986033,-0.49147379,-0.13161081,-0.43980188
-0.00761657,-0.25285920,-0.10142981,-0.41664112,-0.01318474,-0.33446545
0.06320723,-0.10433363,0.00563125,-0.26406997,0.09101899,-0.15082846
0.11701511,0.07573751,0.10216647,-0.03350022,0.13657331,0.06607064
0.14972126,0.25000696,0.12420172,0.17296249,0.16883144,0.27665933
0.15897655,0.37906030,0.12178550,0.31776756,0.19308253,0.42777056
0.14528529,0.43161261,0.10381941,0.37071955,0.18848709,0.49105562
0.11267312,0.39341457,0.07384402,0.34553021,0.13898796,0.45880824
0.06843851,0.27211692,0.02235101,0.22278140,0.05765578,0.33149508
0.02186266,0.09635825,-0.01575412,-0.00556412,-0.00361328,0.13217263
-0.01783074,-0.09101388,-0.06962260,-0.23918293,-0.03467205,-0.08233675
-0.04365674,-0.24390340,-0.11870476,-0.38677993,-0.04841398,-0.25745818
-0.05249366,-0.32508908,-0.14159425,-0.46079108,-0.05353152,-0.35989605
-0.04562960,-0.31604845,-0.13525315,-0.45450225,-0.04003960,-0.35100385
-0.02807854,-0.22163830,-0.10233357,-0.36403379,-0.00665491,-0.24366857
-0.00693038,-0.06829293,-0.05346771,-0.20635635,0.01841162,-0.07441925
0.01069738,0.10367243,-0.02520348,0.01358791,0.02146687,0.11822358
0.01945516,0.25132738,-0.01166465,0.20426863,0.01822759,0.28868309
0.01680794,0.34063102,-0.01716464,0.30262527,0.01316619,0.39981671
0.00315078,0.35487994,-0.04208483,0.32965964,-0.01115263,0.42044130
-0.01885147,0.29784174,-0.08375814,0.27471423,-0.05497702,0.35787397
-0.04531798,0.19099922,-0.11951789,0.15334329,-0.09759593,0.23016031
-0.07217844,0.06610440,-0.16244991,-0.02807852,-0.12960870,0.08373373
-0.09589067,-0.04445385,-0.19127835,-0.17226397,-0.14180228,-0.04831514
-0.11379762,-0.11651229,-0.20995513,-0.24805054,-0.14456468,-0.13606073
-0.12426936,-0.13975280,-0.22150145,-0.27154320,-0.13675432,-0.17378011
-0.12684163,-0.11880337,-0.22631578,-0.25351068,-0.14186141,-0.15568276
-0.12246662,-0.07001657,-0.22920489,-0.20140497,-0.12702837,-0.10290728
-0.11379103,-0.01537636,-0.23295362,-0.13520189,-0.11788224,-0.04143185
-0.10518735,0.02435381,-0.23345540,-0.07551773,-0.10993213,0.00577144
-0.10220975,0.03520240,-0.23351164,-0.06503968,-0.11407254,0.02095642
-0.11029533,0.01293126,-0.23910245,-0.10618106,-0.12911122,-0.00403083
-0.13285630,-0.03700628,-0.25181389,-0.17726485,-0.15520005,-0.06746707
-0.16928730,-0.10191823,-0.29413059,-0.24839427,-0.19932322,-0.13755347
-0.21366907,-0.16560542,-0.35502839,-0.30621585,-0.25109489,-0.20979255
-0.25493118,-0.21216569,-0.41934961,-0.33794475,-0.30434744,-0.26834296
-0.27888321,-0.22899959,-0.47416392,-0.35116607,-0.33189358,-0.28798344
-0.27190879,-0.20866716,-0.46006733,-0.32863784,-0.31376013,-0.27092587
-0.22543893,-0.14969813,-0.39648235,-0.27481061,-0.25142513,-0.21864743
-0.13983830,-0.05666272,-0.27427459,-0.19027705,-0.14371607,-0.11140546
-0.02627159,0.06026344,-0.10075308,-0.07729512,-0.02096841,0.03405010
0.09444036,0.18624435,0.07347208,0.08858543,0.10087283,0.19326500
0.19610125,0.30344653,0.16785382,0.25235999,0.22726533,0.33611998
0.25365535,0.39362069,0.19281940,0.36225009,0.30615096,0.43940821
0.25019049,0.44152064,0.20884766,0.42252153,0.31031212,0.49518474
0.18233059,0.43861011,0.16369705,0.41470793,0.22829992,0.51247136
0.06223619,0.38606836,0.05221466,0.35739189,0.06284294,0.47184398
-0.08463942,0.29594356,-0.14720042,0.24543832,-0.12897912,0.38366750
-0.22562018,0.18958585,-0.31459269,0.12560491,-0.29544866,0.25390507
-0.32907801,0.09321651,-0.41008124,0.02915395,-0.41110767,0.13995603
-0.37254257,0.03145530,-0.45373303,-0.03299785,-0.46050855,0.06698688
-0.34828443,0.02049433,-0.43659720,-0.04802974,-0.43259057,0.03581908
-0.26475964,0.06301706,-0.36418048,-0.01096362,-0.33947046,0.05873054
-0.14357812,0.14668363,-0.24449833,0.08713157,-0.20200919,0.14217107
-0.01304033,0.24704161,-0.05205130,0.21894304,-0.06008701,0.26812430
0.09968396,0.33433758,0.10003806,0.30101737,0.06688684,0.37681791
0.17532339,0.38235082,0.19238786,0.34098184,0.17220779,0.44390008
0.20626683,0.37653223,0.23395287,0.32559451,0.21842996,0.44144372
0.19645150,0.31875598,0.24226886,0.25256982,0.19135586,0.38496381
0.15783520,0.22694223,0.22165596,0.13924778,0.14328119,0.30164036
0.10501278,0.12942500,0.16572227,0.02219532,0.08004047,0.19021145
0.05003966,0.05570360,0.07894338,-0.07743258,0.02785916,0.10406657
-0.00072928,0.02652419,0.00024227,-0.12191753,-0.02039627,0.06334283
-0.04687071,0.04661032,-0.06216662,-0.09005827,-0.06856466,0.07388067
-0.09146409,0.10261788,-0.14036764,0.00810421,-0.11665007,0.12871534
-0.13730269,0.16723026,-0.19799165,0.10054816,-0.16333948,0.18792226
-0.18353305,0.20826179,-0.23833025,0.14711457,-0.21814951,0.22996187
-0.22428482,0.19988676,-0.27324450,0.14167921,-0.27096247,0.22608498
-0.25000293,0.13226898,-0.30096120,0.06742102,-0.30638278,0.14554412
-0.25105325,0.01625410,-0.30402043,-0.08122203,-0.30193389,0.00648104
-0.22218350,-0.11868320,-0.24216296,-0.26174217,-0.26896253,-0.14849950
-0.16597318,-0.23285432,-0.18419047,-0.37348017,-0.19877711,-0.27873239
-0.09368818,-0.28861787,-0.11154713,-0.44744205,-0.11408088,-0.34555134
-0.02288055,-0.26261290,-0.02746894,-0.43633160,-0.02005781,-0.31620644
0.02769327,-0.15398167,0.05410753,-0.32967028,0.04984167,-0.18810004
0.04418216,0.01419811,0.08090050,-0.15342326,0.06280565,0.00137733
0.02261272,0.20091304,0.04766816,0.13495199,0.02911198,0.21754720
-0.02916644,0.35890438,-0.03446316,0.34329200,-0.02814079,0.40618202
-0.09347076,0.44846211,-0.11673059,0.44504723,-0.08295975,0.52006610
-0.14823084,0.44903498,-0.18177284,0.44757444,-0.14962787,0.52270219
-0.17418450,0.36504710,-0.22456831,0.34897429,-0.19788559,0.43050596
-0.16139436,0.22414786,-0.23771064,0.17506368,-0.22085179,0.26146603
-0.11281918,0.06851794,-0.15521218,-0.03664972,-0.16889507,0.07106226
-0.04361605,-0.05796961,-0.03775878,-0.22165298,-0.07594629,-0.06507960
0.02371168,-0.12267710,0.03754300,-0.29726562,0.00985183,-0.13983635
0.06677720,-0.11321902,0.07593034,-0.28616661,0.07142050,-0.12186473
0.07092009,-0.03989652,0.07626958,-0.20942958,0.07933279,-0.03777250
0.03441510,0.06897087,0.03649576,-0.07455458,0.03759032,0.08217073
-0.03048377,0.17707312,-0.05451258,0.08270352,-0.04463929,0.20598276
-0.10104316,0.25210689,-0.13116933,0.16384812,-0.12761759,0.29581119
-0.15096659,0.27583480,-0.17986830,0.17376454,-0.18683634,0.32813681
-0.15848780,0.24904752,-0.19699243,0.14293291,-0.20983104,0.29808327
-0.11305786,0.19000877,-0.15930228,0.08212909,-0.17023398,0.21976096
-0.01856638,0.12710780,-0.03116961,0.00328590,-0.06301866,0.15241439
0.10777400,0.08829611,0.14558177,-0.05391700,0.08313793,0.11109386
0.24032501,0.09086310,0.28726980,-0.06265530,0.23360478,0.12353210
0.35198041,0.13492232,0.39568749,-0.02180464,0.38132350,0.17055122
0.42094062,0.20272841,0.46824476,0.03078452,0.48063273,0.23508039
0.43532545,0.26404911,0.49789396,0.09857392,0.51928631,0.29134616
0.39455336,0.28589103,0.46622869,0.13202518,0.48755827,0.32732789
0.30759857,0.24352052,0.38143975,0.10201041,0.38269950,0.30823855
0.18925068,0.12933663,0.24216969,-0.01633976,0.22100402,0.20367653
0.05598843,-0.04317138,0.07364182,-0.22830676,0.06295268,0.01281211
-0.07709716,-0.24165029,-0.08294233,-0.40915677,-0.06438129,-0.22949568
-0.19760944,-0.42271510,-0.23648027,-0.54207695,-0.22505493,-0.45092272
-0.29558358,-0.54317397,-0.38312635,-0.60486901,-0.38569383,-0.57055255
-0.36258485,-0.57148190,-0.45350137,-0.59326875,-0.48536018,-0.58040301
-0.39132690,-0.49624076,-0.46220633,-0.51404440,-0.49482806,-0.50921902
-0.37660434,-0.32944698,-0.40383261,-0.39528489,-0.43969751,-0.37670357
-0.31753718,-0.10368612,-0.35185501,-0.19893789,-0.33647077,-0.17230470
-0.22024632,0.13586160,-0.28019533,0.06516771,-0.22596116,0.08410145
-0.09952258,0.34237639,-0.13059528,0.30896547,-0.11339756,0.33825844
0.02189548,0.47838254,0.04970840,0.44227901,0.04047910,0.51280659
0.11710648,0.52394441,0.18253285,0.47401285,0.17013116,0.57185678
0.16141384,0.48011960,0.23361731,0.41808107,0.20625825,0.53503629
0.13963102,0.36705226,0.20628248,0.29841220,0.14240027,0.42893223
0.05196978,0.21752176,0.08984635,0.13272826,0.01336826,0.26776736
-0.08375848,0.06790302,-0.08196818,-0.05341701,-0.13551759,0.08664408
-0.23495745,-0.05094418,-0.25225815,-0.16008808,-0.28914913,-0.05191255
-0.36186347,-0.12047859,-0.37632468,-0.18355988,-0.43081531,-0.13160384
-0.42810946,-0.13736391,-0.44521195,-0.17596152,-0.51082418,-0.14037533
-0.41121078,-0.11199109,-0.43258739,-0.16654795,-0.48900991,-0.12488885
-0.30970652,-0.06341385,-0.33881557,-0.16234671,-0.36064378,-0.10743127
-0.14452428,-0.01242348,-0.15312643,-0.15319137,-0.16536575,-0.05801946
0.04616687,0.02509168,0.08285610,-0.11426385,0.04317840,0.00212434
0.21731788,0.04256731,0.28480080,-0.08246249,0.22490665,0.03800179
0.32957472,0.04379309,0.39689547,-0.09085616,0.35982982,0.04877107
0.36027343,0.04046113,0.41934493,-0.09643394,0.40204006,0.05451938
0.30947278,0.04721621,0.35949221,-0.08571668,0.34337969,0.08050661
0.19915630,0.07593517,0.24306431,-0.04751194,0.21412094,0.12620608
0.06587680,0.13115282,0.06812064,0.02495773,0.05900667,0.18393428
-0.05080618,0.20813209,-0.08348914,0.12716351,-0.06701943,0.26089015
-0.12041510,0.29417896,-0.14963122,0.21846424,-0.14199437,0.36019626
-0.13034619,0.37271531,-0.12695353,0.31692564,-0.14421795,0.44687946
-0.08863743,0.42869661,-0.04893382,0.38053879,-0.08928747,0.51106075
-0.01996362,0.45350416,0.03348688,0.40301093,-0.01209372,0.53538443
0.04368393,0.44761380,0.09062765,0.38997620,0.05431571,0.52635662
0.07446298,0.42009774,0.10945449,0.35666299,0.07973266,0.50144402
0.05846192,0.38511010,0.08362121,0.31840411,0.04820873,0.47250436
0.00056957,0.35657052,0.01310075,0.28355259,-0.03505899,0.44023628
-0.07714226,0.34292447,-0.07958790,0.26810890,-0.12687641,0.43086366
-0.14294873,0.34387729,-0.16391991,0.27315870,-0.19605267,0.43897656
-0.16640171,0.35034389,-0.19836254,0.29025632,-0.22178786,0.44314164
-0.12905009,0.34773516,-0.17109425,0.30417198,-0.18131958,0.43492592
-0.03143248,0.32149701,-0.07198014,0.27849424,-0.08289590,0.39773700
0.10594762,0.26295720,0.10063622,0.19961511,0.06658352,0.32360091
0.24800489,0.17334269,0.29437414,0.07006650,0.22951494,0.22988025
0.35512741,0.06440453,0.39844528,-0.05882035,0.37237948,0.10115084
0.39476416,-0.04474505,0.42442191,-0.19951037,0.44333575,-0.02545582
0.35097501,-0.13361424,0.36098924,-0.29832250,0.40347881,-0.12592596
0.22907413,-0.18708904,0.22703214,-0.36301389,0.27957069,-0.17830606
0.05407393,-0.20054532,0.05927984,-0.37909257,0.09774867,-0.19404769
-0.13643812,-0.18138472,-0.14609040,-0.33708701,-0.11632781,-0.19068983
-0.30269963,-0.14628665,-0.32771483,-0.25801352,-0.30662466,-0.16650740
-0.41327436,-0.11501273,-0.45788673,-0.18804826,-0.44698156,-0.12767236
-0.45260464,-0.10291758,-0.49814385,-0.15772159,-0.50645356,-0.11152345
-0.42361394,-0.11491205,-0.45830929,-0.17371713,-0.47403988,-0.13763688
-0.34495437,-0.14323682,-0.36965132,-0.22980417,-0.38507618,-0.19130279
-0.24411472,-0.17012087,-0.25185564,-0.30039626,-0.26972808,-0.23891174
-0.14874831,-0.17464108,-0.14975394,-0.32888660,-0.15434354,-0.25266684
-0.07892821,-0.14148236,-0.07780948,-0.30676225,-0.06906082,-0.20013110
-0.04253607,-0.06842208,-0.03928118,-0.23170903,-0.03170707,-0.11083309
-0.03485677,0.03040616,-0.04263537,-0.12481274,-0.03010069,0.01017085
-0.04207944,0.12709252,-0.05554582,0.00381933,-0.04417937,0.12157303
-0.04723689,0.18799501,-0.05837144,0.07907112,-0.06358666,0.20412368
-0.03649409,0.18486396,-0.04457425,0.06866484,-0.05940354,0.20530810
-0.00377091,0.10537528,0.00561998,-0.04097878,-0.02136755,0.11504840
0.04762432,-0.04067072,0.09347514,-0.22488292,0.04605808,-0.04296230
0.10662662,-0.22198639,0.14787404,-0.40557715,0.12619449,-0.23947002
0.15853731,-0.39358206,0.16584359,-0.55664951,0.18160105,-0.46142851
0.19013362,-0.50958918,0.15195398,-0.65943342,0.17928498,-0.60737706
0.19405105,-0.53718566,0.13790177,-0.68221718,0.16996803,-0.63901275
0.17106327,-0.46711842,0.14539097,-0.61717671,0.17309655,-0.55579864
0.12962724,-0.31725224,0.14510815,-0.48548105,0.17912511,-0.38153782
0.08295592,-0.12775092,0.13665073,-0.31620988,0.14384912,-0.14564395
0.04464401,0.05078448,0.08446703,-0.11380120,0.08308016,0.06033353
0.02428201,0.17254220,0.04629700,0.05004087,0.04474582,0.20654510
0.02444557,0.21023279,0.05026678,0.10797057,0.03129679,0.24824788
0.03997842,0.16288964,0.06806842,0.04632902,0.03335860,0.20102234
0.05975655,0.05520560,0.10102136,-0.09452227,0.05684254,0.08111133
0.07035510,-0.07135002,0.12115527,-0.25161290,0.07505478,-0.06009493
0.06046523,-0.17267289,0.11108307,-0.34480652,0.07336811,-0.18328054
0.02468955,-0.21672132,0.06415138,-0.38569349,0.03829437,-0.24058732
-0.03446190,-0.19389765,0.01063035,-0.35885453,-0.02082257,-0.21741230
-0.10700769,-0.11970528,-0.07262074,-0.27486202,-0.09809683,-0.13686932
-0.17826185,-0.02888092,-0.17898665,-0.15625760,-0.18333712,-0.05311209
-0.23311978,0.03693152,-0.26362842,-0.05261527,-0.25397747,0.01423785
-0.26057614,0.04374283,-0.30222544,-0.03448884,-0.29452279,0.02260884
-0.25708885,-0.02292120,-0.29515931,-0.11931081,-0.29670402,-0.05498507
-0.22772084,-0.15283949,-0.22459415,-0.27763581,-0.26445290,-0.20273777
-0.18464189,-0.31427639,-0.17911585,-0.44038069,-0.23026566,-0.38865507
-0.14337303,-0.46436178,-0.16095804,-0.56058490,-0.20968106,-0.54946374
-0.11786955,-0.56309214,-0.19451395,-0.63300991,-0.21513807,-0.65440320
-0.11594451,-0.58620035,-0.21836501,-0.63662338,-0.22051477,-0.67108521
-0.13649314,-0.53259460,-0.22128372,-0.57934213,-0.22070527,-0.62680035
-0.16948006,-0.42396966,-0.21529055,-0.48696059,-0.21360008,-0.51696787
-0.19882620,-0.29687706,-0.21476313,-0.39626688,-0.20574658,-0.38855202
-0.20742290,-0.19008016,-0.21617644,-0.30361542,-0.19315323,-0.27296785
-0.18278750,-0.13155421,-0.18606567,-0.25864816,-0.16237667,-0.21253568
-0.12159629,-0.12951994,-0.10991769,-0.27834529,-0.09917955,-0.20324638
-0.03159912,-0.17044271,-0.00141265,-0.34026092,-0.00164679,-0.23731654
0.06982232,-0.22451490,0.08572219,-0.37659079,0.10854879,-0.28900106
0.16015996,-0.25660646,0.15172087,-0.39485136,0.20402366,-0.31711621
0.21807468,-0.23887619,0.20740490,-0.39180076,0.26795322,-0.29527157
0.22959328,-0.16076848,0.26145986,-0.33075449,0.29153075,-0.19406812
0.19229036,-0.03309485,0.25950137,-0.19981270,0.24710685,-0.02762592
0.11612650,0.11505440,0.18093827,-0.02276309,0.14904172,0.14834493
0.02064976,0.24542556,0.06087468,0.14690070,0.02641523,0.28991689
-0.07057765,0.32266277,-0.03306009,0.22891603,-0.07549988,0.39047628
-0.13657223,0.32537605,-0.11297717,0.23761249,-0.15996415,0.39732235
-0.16446040,0.25273637,-0.16540368,0.16058081,-0.20332029,0.31031746
-0.15223246,0.12467738,-0.16689529,0.02184498,-0.21432866,0.15050402
-0.10795123,-0.02412207,-0.08727195,-0.18678991,-0.16279914,-0.02643932
-0.04586126,-0.15438193,0.00182341,-0.33077544,-0.07728424,-0.17309479
0.01909260,-0.23326073,0.06691310,-0.41097161,0.00309101,-0.26760008
0.07629472,-0.24300910,0.11697481,-0.42107293,0.07444808,-0.27969201
0.12219199,-0.18491826,0.17625003,-0.37125415,0.14103844,-0.20528313
0.15976447,-0.07782636,0.23734713,-0.25922883,0.18537098,-0.08156703
0.19502347,0.04791185,0.28439763,-0.11643031,0.22537794,0.06713288
0.23201297,0.15890064,0.32712162,0.01528305,0.27215585,0.19393743
0.26846008,0.22711234,0.36255389,0.09524385,0.31266500,0.27258356
0.29409618,0.23608431,0.39241716,0.10499706,0.34567385,0.28867826
0.29275279,0.18367542,0.39930317,0.04469902,0.34022345,0.23592075
0.24791723,0.08124565,0.35032424,-0.07479808,0.27592543,0.13017273
0.15000822,-0.04997461,0.22163805,-0.24365546,0.17054438,-0.01929806
0.00273203,-0.18407179,0.05037992,-0.38523841,0.01211747,-0.17856297
-0.17411903,-0.29590184,-0.14202906,-0.44183692,-0.17913055,-0.32889429
-0.34708529,-0.36579861,-0.33336362,-0.43975949,-0.40164080,-0.40344245
-0.47665147,-0.38292078,-0.48636925,-0.40423524,-0.56872715,-0.38353751
-0.52818024,-0.34694732,-0.54541260,-0.36031887,-0.62213687,-0.33348511
-0.48292659,-0.26802004,-0.49892876,-0.32016969,-0.55929262,-0.27623205
-0.34551554,-0.16492727,-0.34506473,-0.28120625,-0.38710795,-0.21760784
-0.14508927,-0.06163962,-0.13022675,-0.24198163,-0.14314528,-0.12872318
0.07084248,0.01745527,0.12337855,-0.17299049,0.08889658,-0.02140647
0.24853133,0.05290785,0.33388278,-0.11213602,0.27887116,0.03742374
0.34277798,0.03506197,0.42025900,-0.11517033,0.38934846,0.02653512
0.33001392,-0.03287926,0.38050920,-0.19294642,0.38379102,-0.04088155
0.21561806,-0.13470033,0.24073923,-0.31803688,0.25425668,-0.14254708
0.03302451,-0.24444630,0.04437630,-0.43508071,0.05936669,-0.26682271
-0.16537094,-0.33268446,-0.16983259,-0.47583324,-0.16215872,-0.38221918
-0.32297351,-0.37430202,-0.34390607,-0.45859280,-0.36791361,-0.42328188
-0.39509928,-0.35567588,-0.40843049,-0.41555589,-0.45974050,-0.38967720
-0.36164065,-0.27896522,-0.36149135,-0.36286515,-0.41527174,-0.32550691
-0.23251566,-0.16195204,-0.22570451,-0.30209613,-0.24294221,-0.23267633
-0.04432773,-0.03315516,-0.02491299,-0.20795675,-0.02104638,-0.09037291
0.15065358,0.07651965,0.20178445,-0.07670138,0.17674872,0.05851344
0.29976054,0.14308151,0.37153393,0.01360969,0.34461329,0.14615048
0.36478870,0.15671003,0.43377292,0.02209618,0.42695001,0.16514569
0.33204048,0.12448578,0.41325796,-0.01452754,0.38556108,0.14449841
0.21474855,0.06753665,0.29638940,-0.08310874,0.23427297,0.11203783
0.04751126,0.01342136,0.08349736,-0.16569644,0.04195569,0.05328995
-0.12516210,-0.01373200,-0.12132686,-0.17745820,-0.14866188,0.00766972
-0.26238626,-0.00191942,-0.26717132,-0.11322278,-0.30799491,0.01101796
-0.33826593,0.04434989,-0.32700142,-0.03773604,-0.39581465,0.06191818
-0.34776561,0.10569329,-0.32500115,0.01998599,-0.40930518,0.12486947
-0.30568674,0.15514922,-0.27521113,0.05184825,-0.36951955,0.16183894
-0.23962205,0.16868997,-0.20754416,0.06051962,-0.30022835,0.15928560
-0.17961130,0.13523610,-0.16063981,0.04202030,-0.23607319,0.11685981
-0.14808040,0.06245714,-0.14569135,-0.02260829,-0.19841984,0.02987612
-0.15328418,-0.02401589,-0.14951117,-0.11527340,-0.20277539,-0.06352242
-0.18807978,-0.08808410,-0.16905943,-0.18798205,-0.23736950,-0.12661488
-0.23395902,-0.09509857,-0.20878018,-0.20243306,-0.29071221,-0.13501742
-0.26852604,-0.02423175,-0.24921198,-0.12740250,-0.33575497,-0.05441200
-0.27359898,0.12301279,-0.26322839,0.02604956,-0.34633364,0.11024002
-0.24113243,0.32129795,-0.20288391,0.22602880,-0.30230302,0.35450128
-0.17513114,0.52778271,-0.03168376,0.46372172,-0.18974294,0.59101163
-0.08925628,0.69442606,0.15477054,0.60638106,-0.02294355,0.77006036
-0.00135070,0.78230208,0.28233942,0.63560784,0.12049363,0.83643482
0.07290381,0.77319195,0.34789267,0.60662544,0.20558618,0.81369300
0.12484728,0.67458346,0.36773387,0.53762734,0.21224829,0.72234244
0.15458113,0.51643125,0.34089288,0.42313159,0.18022710,0.58632383
0.16920332,0.34084903,0.30679908,0.26283672,0.14835783,0.42504781
0.17847717,0.18832860,0.28809899,0.09097384,0.14593561,0.26040072
0.18978025,0.08525028,0.29155099,-0.03399654,0.16324440,0.15578346
0.20436612,0.03694171,0.30570382,-0.10032687,0.19231458,0.10919833
0.21640024,0.02852910,0.32176629,-0.12339537,0.22368628,0.09716678
0.21513959,0.03302120,0.32373160,-0.13608629,0.23238140,0.09784899
0.18942677,0.02347274,0.28848746,-0.16897415,0.21056711,0.08273814
0.13280154,-0.01537334,0.22134872,-0.23101795,0.15357405,0.03466934
0.04729646,-0.08034169,0.12657063,-0.31492329,0.06823233,-0.05291046
-0.05555250,-0.15053245,0.01212804,-0.37202916,-0.04420940,-0.14825335
-0.15696967,-0.19526825,-0.11036261,-0.39061528,-0.15284141,-0.21316265
-0.23582768,-0.18635824,-0.19958808,-0.35617033,-0.25372510,-0.21906074
-0.27461238,-0.11009526,-0.24298956,-0.27326089,-0.30461300,-0.14136014
-0.26456080,0.02559318,-0.24296577,-0.12807560,-0.29355243,0.00269984
-0.20835503,0.19172942,-0.19002783,0.04928449,-0.24344348,0.19414341
-0.11956212,0.34671328,-0.07305934,0.22357573,-0.14613219,0.37452595
-0.01904512,0.44982350,0.10952256,0.35388076,-0.01483734,0.50821138
0.07051726,0.47509486,0.22412972,0.38406199,0.10122858,0.53438355
0.13036295,0.42060550,0.28004035,0.32487234,0.15899736,0.48286618
0.15003045,0.30972419,0.29167691,0.20895508,0.15602821,0.36850910
0.12931488,0.18364674,0.25249374,0.07375321,0.12285584,0.24056023
0.07750929,0.08761731,0.16397907,-0.04568732,0.06253202,0.13437082
0.01043035,0.05549427,0.07745812,-0.09623514,-0.01680549,0.09386591
-0.05373710,0.09797045,-0.01167633,-0.03208941,-0.08452982,0.13140593
-0.09858824,0.19855205,-0.06974068,0.09900454,-0.13438158,0.23927368
-0.11266592,0.31875365,-0.07071384,0.23375095,-0.14805526,0.37222306
-0.09112551,0.41080318,-0.00458499,0.34158885,-0.11165153,0.48464384
-0.03587226,0.43357769,0.06823913,0.36212495,-0.04427904,0.51001060
0.04548001,0.36640240,0.15625046,0.29566875,0.03546735,0.43895278
0.14132201,0.21611018,0.28597638,0.11291996,0.12208557,0.26660098
0.23797761,0.01509192,0.39358309,-0.14675565,0.23335896,0.05148082
0.32156480,-0.18885999,0.41480279,-0.40254465,0.34680440,-0.17582054
0.37968427,-0.34737966,0.41073769,-0.57039165,0.41227315,-0.38319817
0.40292418,-0.42603257,0.39542735,-0.67762351,0.41585555,-0.50022321
0.38614724,-0.41379112,0.39792565,-0.67678982,0.40769617,-0.48924304
0.32942754,-0.32465654,0.39150003,-0.58213180,0.38608421,-0.37249936
0.23841019,-0.19137185,0.33591405,-0.41272616,0.32228574,-0.19753232
0.12385896,-0.05383006,0.22344051,-0.24194376,0.19994042,-0.03000200
0.00027463,0.05359245,0.04201398,-0.11517514,0.05493439,0.08252382
-0.11631137,0.11147833,-0.11287489,-0.01544688,-0.09484786,0.12899494
-0.21101349,0.11872499,-0.21567686,0.00473912,-0.21728694,0.12843522
-0.27270319,0.08930483,-0.28185734,-0.02529515,-0.30100943,0.09099646
-0.29598329,0.04429922,-0.31034461,-0.07470812,-0.32993620,0.03756108
-0.28208586,0.00261545,-0.29903370,-0.12623170,-0.32967268,-0.02207477
-0.23851318,-0.02601850,-0.25182071,-0.17146301,-0.27860146,-0.05947771
-0.17753931,-0.04334986,-0.17378484,-0.21322063,-0.21185425,-0.08381450
-0.11393223,-0.05975996,-0.08162873,-0.25026888,-0.13068414,-0.09833486
-0.06237355,-0.08790130,-0.01226749,-0.29176563,-0.06625366,-0.12123350
-0.03503397,-0.13572603,0.01009087,-0.34680673,-0.02534918,-0.17289158
-0.03964647,-0.20190177,-0.00415774,-0.40971708,-0.02432780,-0.24628962
-0.07827728,-0.27549375,-0.05034973,-0.46730965,-0.06292333,-0.33373991
-0.14688807,-0.33995615,-0.11788823,-0.50233024,-0.15520279,-0.41430341
-0.23573529,-0.37967149,-0.20153786,-0.50631005,-0.27794991,-0.45172994
-0.33063823,-0.38622878,-0.30283979,-0.48377401,-0.39848094,-0.45161185
-0.41510616,-0.36175205,-0.38641867,-0.43245229,-0.50763269,-0.40744358
-0.47319255,-0.31782492,-0.43843457,-0.36661839,-0.56403234,-0.35478538
-0.49272841,-0.27040381,-0.43925640,-0.31968939,-0.58340641,-0.30405865
-0.46833167,-0.23282123,-0.40755019,-0.29886383,-0.55391615,-0.27170161
-0.40340703,-0.20985376,-0.35303596,-0.30306196,-0.47374447,-0.27772359
-0.31036583,-0.19548835,-0.27627322,-0.31152099,-0.36079960,-0.28283936
-0.20859303,-0.17557341,-0.18471886,-0.31523359,-0.22835632,-0.26634180
-0.12025062,-0.13453580,-0.08860423,-0.28558010,-0.12368881,-0.21407848
-0.06470272,-0.06357394,-0.02507468,-0.21721332,-0.06311502,-0.12092217
-0.05295269,0.03307579,-0.02498176,-0.10384606,-0.06297990,0.00301322
-0.08375296,0.13668408,-0.07604280,0.03087934,-0.10738766,0.12668015
-0.14281501,0.21855682,-0.13925846,0.12514439,-0.18281257,0.22438451
-0.20579416,0.24941968,-0.19243021,0.16448011,-0.26225505,0.27326784
-0.24462442,0.21051175,-0.22661538,0.13816158,-0.31100491,0.23184625
-0.23565638,0.10229594,-0.22461356,0.02608968,-0.30715258,0.10649334
-0.16728921,-0.05275524,-0.13460918,-0.17892563,-0.22411273,-0.08117130
-0.04469027,-0.21491662,0.03990082,-0.37596005,-0.07016199,-0.25597753
0.11012558,-0.33848055,0.21857487,-0.54427963,0.11008633,-0.39564174
0.26327544,-0.38608094,0.37618387,-0.63037699,0.27094433,-0.46068078
0.37790267,-0.34130174,0.48908561,-0.59960049,0.40376161,-0.42045522
0.42452471,-0.21513452,0.56504261,-0.44639125,0.47683843,-0.28072956
0.38975737,-0.04377173,0.57075471,-0.21477346,0.46657566,-0.05205054
0.28067687,0.12189711,0.44876495,0.03856899,0.34420359,0.15962743
0.12332028,0.23187252,0.23662943,0.17487653,0.15777891,0.30347884
-0.04439529,0.25269228,0.00984530,0.19143906,-0.04623267,0.32321796
-0.18329479,0.17799714,-0.15428104,0.10180433,-0.21579981,0.23217785
-0.26391025,0.03051454,-0.24756618,-0.04719260,-0.31396764,0.04911502
-0.27443348,-0.14519139,-0.25239751,-0.24871773,-0.32706484,-0.15780744
-0.22322542,-0.29677763,-0.20109639,-0.39669305,-0.27361144,-0.33685365
-0.13517327,-0.38031741,-0.12397882,-0.49570507,-0.18039379,-0.44214681
