I_in,Q_in,I_out,Q_out,I_out_ideal,Q_out_ideal
0.08855408,-0.01032714,-0.25177824,0.04322628,0.88554077,-0.10327143
0.13721002,-0.00876279,-0.25229010,-0.01487235,1.37210015,-0.08762789
0.18099611,-0.02790076,-0.25592038,-0.08497947,1.80996105,-0.27900760
0.20690042,-0.05064344,-0.26017129,-0.13795123,2.06900419,-0.50643442
0.20545741,-0.05782275,-0.26175886,-0.12842503,2.05457413,-0.57822752
0.17429850,-0.03500902,-0.27211991,-0.05006322,1.74298496,-0.35009015
0.11940845,0.02187934,-0.27993551,0.06920767,1.19408449,0.21879344
0.05365648,0.10424463,-0.26500675,0.19592416,0.53656479,1.04244627
-0.00687245,0.19278470,-0.26756182,0.28548226,-0.06872453,1.92784700
-0.04747758,0.26333113,-0.27655414,0.34530127,-0.47477585,2.63331134
-0.05883264,0.29472815,-0.27193731,0.36685944,-0.58832641,2.94728148
-0.03910179,0.27613460,-0.22239596,0.34152761,-0.39101790,2.76134602
0.00637944,0.21122241,-0.14778139,0.28215775,0.06379443,2.11222405
0.06755646,0.11771959,-0.13353467,0.19416344,0.67556462,1.17719590
0.13323222,0.02229034,-0.14834368,0.05095671,1.33232221,0.22290337
0.19445138,-0.04766527,-0.15468873,-0.10313658,1.94451378,-0.47665267
0.24655442,-0.07262327,-0.11624701,-0.18668574,2.46554419,-0.72623265
0.28933822,-0.04709738,-0.04770800,-0.17139250,2.89338221,-0.47097382
0.32549762,0.01873013,0.02229443,-0.10523058,3.25497617,0.18730127
0.35814608,0.10248407,0.08861953,-0.01148959,3.58146080,1.02484074
0.38850047,0.17703477,0.14383833,0.06847204,3.88500473,1.77034770
0.41467791,0.21940984,0.17781158,0.11921280,4.14677914,2.19409844
0.43206535,0.21818350,0.15806921,0.10550554,4.32065352,2.18183500
0.43508374,0.17686040,0.07891661,0.04920850,4.35083740,1.76860403
0.41962395,0.11213438,-0.00862633,-0.03327406,4.19623947,1.12134378
0.38517949,0.04765133,-0.07599420,-0.11641084,3.85179486,0.47651331
0.33582315,0.00544280,-0.11285577,-0.15818591,3.35823149,0.05442805
0.27961007,-0.00200627,-0.12670104,-0.14734976,2.79610072,-0.02006266
0.22656617,0.02369115,-0.14665776,-0.09292825,2.26566173,0.23691153
0.18592288,0.06724329,-0.15024151,0.00586649,1.85922879,0.67243293
0.16350995,0.10495670,-0.14119202,0.10061897,1.63509945,1.04956702
0.16014224,0.11309452,-0.13619296,0.14876875,1.60142242,1.13094522
0.17148030,0.07647924,-0.13717842,0.12254122,1.71480297,0.76479238
0.18935135,-0.00559320,-0.14821847,0.00313206,1.89351352,-0.05593202
0.20406820,-0.11816530,-0.14390101,-0.16299775,2.04068199,-1.18165296
0.20702548,-0.23461407,-0.13586530,-0.31951612,2.07025479,-2.34614068
0.19285241,-0.32456394,-0.14134742,-0.39583436,1.92852413,-3.24563938
0.16062284,-0.36315803,-0.15588628,-0.39789557,1.60622844,-3.63158034
0.11395852,-0.33869949,-0.18388803,-0.31474733,1.13958520,-3.38699494
0.06017556,-0.25623518,-0.20225143,-0.13153613,0.60175557,-2.56235176
0.00881383,-0.13600133,-0.14499924,0.12349091,0.08813831,-1.36001331
-0.03008041,-0.00732082,-0.08331672,0.32307985,-0.30080409,-0.07320817
-0.04763877,0.10002500,-0.03461837,0.41300872,-0.47638767,1.00024995
-0.03766864,0.16419391,-0.00774158,0.45770276,-0.37668638,1.64193907
0.00210986,0.17687902,0.00364009,0.46229696,0.02109864,1.76879018
0.06917496,0.14453731,0.03278396,0.42114329,0.69174960,1.44537308
0.15583069,0.08514491,0.08542044,0.31097731,1.55830685,0.85144914
0.24959552,0.02178816,0.16634163,0.12972130,2.49595524,0.21788159
0.33457873,-0.02469248,0.22503258,-0.02372050,3.34578725,-0.24692483
0.39390205,-0.04165507,0.26090762,-0.10496711,3.93902047,-0.41655074
0.41291943,-0.02749117,0.27286363,-0.11424915,4.12919426,-0.27491171
0.38263650,0.00922896,0.26002961,-0.05398850,3.82636496,0.09228963
0.30247604,0.05364015,0.21791971,0.05193072,3.02476036,0.53640153
0.18150866,0.08992904,0.10982764,0.19349039,1.81508663,0.89929044
0.03753893,0.10627593,0.01445632,0.27883071,0.37538934,1.06275927
-0.10603105,0.09787421,-0.05818592,0.31950167,-1.06031052,0.97874207
-0.22498919,0.06733251,-0.20706660,0.31341419,-2.24989193,0.67332506
-0.29962273,0.02272959,-0.37645373,0.25963837,-2.99622726,0.22729586
-0.31915596,-0.02565116,-0.45899752,0.17335360,-3.19155960,-0.25651165
-0.28407294,-0.06857957,-0.47649428,0.07753388,-2.84072941,-0.68579571
-0.20563164,-0.10001501,-0.44246957,-0.01714551,-2.05631643,-1.00015013
-0.10267300,-0.11760419,-0.39067188,-0.09833705,-1.02673002,-1.17604194
0.00337601,-0.12173840,-0.30611128,-0.14556344,0.03376010,-1.21738399
0.09387079,-0.11391538,-0.19892821,-0.15024379,0.93870795,-1.13915384
0.15716066,-0.09533075,-0.08816934,-0.15209194,1.57160663,-0.95330755
0.19049947,-0.06639477,-0.00931396,-0.13068932,1.90499473,-0.66394772
0.19924968,-0.02735641,0.02585147,-0.08490540,1.99249678,-0.27356409
0.19382213,0.02035123,0.04231388,-0.02143903,1.93822134,0.20351226
0.18547108,0.07280823,0.06928362,0.05850768,1.85471083,0.72808228
0.18235047,0.12314283,0.10706329,0.13196713,1.82350472,1.23142829
0.18705210,0.16237018,0.14757325,0.17617096,1.87052097,1.62370179
0.19627052,0.18144919,0.17341305,0.19655034,1.96270517,1.81449190
0.20248864,0.17392345,0.17193495,0.18295591,2.02488642,1.73923450
0.19691908,0.13819507,0.13446310,0.15016162,1.96919083,1.38195068
0.17259290,0.07853109,0.05674651,0.10702910,1.72592899,0.78531086
0.12655902,0.00431302,-0.06016012,0.03478247,1.26559018,0.04313023
0.06058838,-0.07233873,-0.18065952,-0.06585284,0.60588385,-0.72338732
-0.01961857,-0.13983660,-0.28479049,-0.14980190,-0.19618565,-1.39836599
-0.10618436,-0.19021936,-0.36246863,-0.19317561,-1.06184357,-1.90219355
-0.19096033,-0.22103456,-0.42451969,-0.19336748,-1.90960327,-2.21034561
-0.26686414,-0.23539370,-0.48248231,-0.16822907,-2.66864142,-2.35393701
-0.32830709,-0.24022384,-0.52807069,-0.13344289,-3.28307087,-2.40223842
-0.37086500,-0.24336729,-0.55269367,-0.10620565,-3.70864999,-2.43367289
-0.39073492,-0.25056662,-0.55655390,-0.10599649,-3.90734924,-2.50566624
-0.38462390,-0.26337951,-0.54034722,-0.13780971,-3.84623899,-2.63379507
-0.35048213,-0.27870128,-0.50600487,-0.19363080,-3.50482132,-2.78701284
-0.28901344,-0.28997800,-0.46623272,-0.24678592,-2.89013444,-2.89977998
-0.20537778,-0.28959348,-0.42641881,-0.28050894,-2.05377781,-2.89593484
-0.11018331,-0.27153220,-0.38422063,-0.28409803,-1.10183311,-2.71532196
-0.01892164,-0.23338595,-0.33443618,-0.24604622,-0.18921638,-2.33385950
0.05054132,-0.17708247,-0.28473383,-0.16668233,0.50541315,-1.77082465
0.08208184,-0.10823053,-0.21494015,-0.02323039,0.82081842,-1.08230531
0.06597845,-0.03449001,-0.16417345,0.15950248,0.65978453,-0.34490006
0.00261550,0.03631577,-0.18220642,0.28993550,0.02615497,0.36315766
-0.09620267,0.09763330,-0.24911346,0.37417969,-0.96202674,0.97633298
-0.20915062,0.14474605,-0.37830055,0.41338065,-2.09150623,1.44746052
-0.31032742,0.17451479,-0.48024380,0.41800055,-3.10327417,1.74514791
-0.37603129,0.18473013,-0.51952463,0.40780205,-3.76031291,1.84730126
-0.39140479,0.17368376,-0.52936101,0.38829064,-3.91404792,1.73683761
-0.35485166,0.14042124,-0.51224238,0.34956169,-3.54851657,1.40421245
-0.27868646,0.08574127,-0.47433943,0.25705847,-2.78686460,0.85741267
-0.18559732,0.01352900,-0.42935961,0.09744892,-1.85597321,0.13528997
-0.10183572,-0.06832471,-0.40203893,-0.09628436,-1.01835725,-0.68324713
-0.04915609,-0.14818330,-0.36572236,-0.27424428,-0.49156090,-1.48183295
-0.03802524,-0.21251402,-0.33183292,-0.37811720,-0.38025236,-2.12514018
-0.06431195,-0.24911523,-0.33029383,-0.41671577,-0.64311947,-2.49115231
-0.11061831,-0.25085059,-0.36188015,-0.39473805,-1.10618307,-2.50850586
-0.15194752,-0.21859871,-0.40738216,-0.33736929,-1.51947518,-2.18598712
-0.16398892,-0.16215454,-0.43731141,-0.27653193,-1.63988921,-1.62154536
-0.13140753,-0.09835004,-0.42020097,-0.22746085,-1.31407532,-0.98350037
-0.05345922,-0.04656087,-0.34275708,-0.23081841,-0.53459222,-0.46560866
0.05494647,-0.02273643,-0.21167669,-0.29109940,0.54946469,-0.22736433
0.16719092,-0.03378035,-0.06416624,-0.36084375,1.67190920,-0.33780352
0.25276082,-0.07422983,0.06114318,-0.43687224,2.52760816,-0.74229830
0.28654507,-0.12663124,0.11614153,-0.50580180,2.86545069,-1.26631242
0.25672519,-0.16591365,0.10453711,-0.54631394,2.56725194,-1.65913650
0.16878071,-0.16675610,0.02592706,-0.53275698,1.68780714,-1.66756102
0.04432491,-0.11186184,-0.11136346,-0.41805935,0.44324909,-1.11861835
-0.08491644,0.00142044,-0.22101329,-0.17362735,-0.84916439,0.01420441
-0.18617546,0.15835086,-0.27076995,0.09932093,-1.86175464,1.58350859
-0.23502836,0.32906838,-0.31604457,0.33085892,-2.35028357,3.29068376
-0.22228892,0.47550883,-0.27381560,0.49097091,-2.22288918,4.75508828
-0.15638562,0.56114692,-0.13253284,0.57689846,-1.56385625,5.61146922
-0.06058268,0.56080824,0.02656012,0.58465242,-0.60582684,5.60808240
0.03404870,0.46770782,0.10042682,0.48050377,0.34048704,4.67707824
0.09776971,0.29566551,0.11313661,0.15124807,0.97769709,2.95665506
0.11072585,0.07587795,0.06220022,-0.22150546,1.10725846,0.75877952
0.06847014,-0.15076259,-0.05000885,-0.42853153,0.68470136,-1.50762592
-0.01702336,-0.34353584,-0.13329910,-0.54337788,-0.17023362,-3.43535843
-0.12098878,-0.47113515,-0.17325591,-0.53881890,-1.20988779,-4.71135145
-0.21295294,-0.51780926,-0.18470696,-0.48226815,-2.12952940,-5.17809260
-0.26517496,-0.48500999,-0.19132200,-0.40469715,-2.65174961,-4.85009992
-0.26007185,-0.38859046,-0.18640196,-0.31901720,-2.60071854,-3.88590464
-0.19466847,-0.25291151,-0.16037537,-0.22661737,-1.94668466,-2.52911507
-0.08102996,-0.10397865,-0.06349571,-0.12222743,-0.81029964,-1.03978646
0.05722732,0.03626455,0.12776509,-0.09466539,0.57227316,0.36264549
0.19122418,0.15305971,0.40183577,-0.05827858,1.91224178,1.53059706
0.29413380,0.23904618,0.54896909,0.01517136,2.94133800,2.39046179
0.34761513,0.29231087,0.60448241,0.11204652,3.47615133,2.92310875
0.34581731,0.31368313,0.60606241,0.15836309,3.45817308,3.13683130
0.29612510,0.30471193,0.56467587,0.17193969,2.96125099,3.04711931
0.21667289,0.26719722,0.43399897,0.15629245,2.16672887,2.67197224
0.13142971,0.20425115,0.25297117,0.08602149,1.31429709,2.04251151
0.06417680,0.12202612,0.10193350,0.02497964,0.64176796,1.22026116
0.03286889,0.03082273,0.02493313,-0.08134186,0.32868890,0.30822730
0.04568760,-0.05552949,-0.00008448,-0.22270368,0.45687603,-0.55529486
0.09962986,-0.12239943,0.04541032,-0.35815087,0.99629863,-1.22399425
0.18184713,-0.15858211,0.10159352,-0.44505531,1.81847128,-1.58582113
0.27330272,-0.16057445,0.17223775,-0.46227315,2.73302723,-1.60574445
0.35378217,-0.13511672,0.27684560,-0.43394652,3.53782169,-1.35116723
0.40698620,-0.09859160,0.37267241,-0.37677252,4.06986202,-0.98591599
0.42442626,-0.07287285,0.44615069,-0.31526217,4.24426263,-0.72872853
0.40713857,-0.07851606,0.47406989,-0.28919116,4.07138573,-0.78516056
0.36478031,-0.12731195,0.43609881,-0.33592251,3.64780311,-1.27311953
0.31235182,-0.21673841,0.35130811,-0.43357393,3.12351820,-2.16738409
0.26543831,-0.32849805,0.27264649,-0.54032427,2.65438305,-3.28498052
0.23530845,-0.43216349,0.23118141,-0.60291755,2.35308450,-4.32163493
0.22530610,-0.49331471,0.22350858,-0.62725210,2.25306105,-4.93314711
0.22966585,-0.48397970,0.22451790,-0.62256461,2.29665847,-4.83979700
0.23522589,-0.39222751,0.25200966,-0.56722784,2.35225885,-3.92227509
0.22566568,-0.22778035,0.29609054,-0.42624411,2.25665678,-2.27780353
0.18709933,-0.02156169,0.39570093,-0.13147034,1.87099326,-0.21561691
0.11335746,0.18111391,0.34850341,0.29642817,1.13357462,1.81113912
0.00926963,0.33202904,0.16828902,0.57055849,0.09269633,3.32029041
-0.10923847,0.39302500,-0.00400032,0.63784546,-1.09238465,3.93024999
-0.21850987,0.34666289,-0.19949922,0.56007165,-2.18509865,3.46662888
-0.29320216,0.20140353,-0.33389014,0.38893127,-2.93202162,2.01403527
-0.31335026,-0.01028606,-0.37425053,0.13194075,-3.13350257,-0.10286064
-0.27036653,-0.24039757,-0.34889221,-0.25602651,-2.70366527,-2.40397569
-0.17011175,-0.43797006,-0.23982760,-0.48145193,-1.70111752,-4.37970063
-0.03197909,-0.56216497,-0.10314088,-0.61465544,-0.31979089,-5.62164972
0.11588848,-0.59211854,0.03945748,-0.66660362,1.15888475,-5.92118538
0.24393775,-0.53091419,0.14274950,-0.65307224,2.43937750,-5.30914190
0.32897153,-0.40283957,0.21138363,-0.60606486,3.28971526,-4.02839570
0.36003308,-0.24509984,0.25115460,-0.53411263,3.60033076,-2.45099842
0.34064370,-0.09672281,0.26893720,-0.40671033,3.40643698,-0.96722805
0.28673758,0.01195335,0.21671444,-0.24095225,2.86737581,0.11953348
0.22097214,0.06623168,0.10569952,-0.12172070,2.20972135,0.66231678
0.16522644,0.06876452,0.00096441,-0.12401681,1.65226437,0.68764515
0.13366818,0.03605493,-0.06247800,-0.18872854,1.33668179,0.36054932
0.12858102,-0.00863321,-0.06910348,-0.27058265,1.28581016,-0.08633208
0.14025378,-0.04339389,-0.06525902,-0.33065191,1.40253785,-0.43393892
0.15092391,-0.05420127,-0.06431804,-0.36684668,1.50923911,-0.54201267
0.14146097,-0.03798566,-0.06638494,-0.36494517,1.41460972,-0.37985658
0.09859499,-0.00170941,-0.09304950,-0.32183146,0.98594994,-0.01709411
0.02032149,0.04175791,-0.18139701,-0.20958129,0.20321493,0.41757912
-0.08229587,0.07920183,-0.27604195,-0.03886981,-0.82295867,0.79201830
-0.18754912,0.10200967,-0.33069417,0.08752993,-1.87549118,1.02009672
-0.26901663,0.10886956,-0.35841277,0.14846852,-2.69016630,1.08869563
-0.30318161,0.10551770,-0.35780415,0.15302227,-3.03181606,1.05517697
-0.27641196,0.10190815,-0.32199094,0.13389347,-2.76411963,1.01908147
-0.18920759,0.10803002,-0.23647057,0.09875777,-1.89207586,1.08030024
-0.05649927,0.12995144,-0.09165109,0.04493050,-0.56499275,1.29951443
0.09599162,0.16745318,0.12404785,-0.00535870,0.95991622,1.67453180
0.23815305,0.21395376,0.37097412,0.01663553,2.38153052,2.13953764
0.34271117,0.25859019,0.49434689,0.10860633,3.42711175,2.58590190
0.39124138,0.28960793,0.53282255,0.16467232,3.91241381,2.89607929
0.37742981,0.29786057,0.51564443,0.18428896,3.77429805,2.97860573
0.30699481,0.27930615,0.43788883,0.15356983,3.06994812,2.79306145
0.19471358,0.23583448,0.29198921,0.10701945,1.94713578,2.35834475
0.05979083,0.17437162,0.13321348,0.09119961,0.59790833,1.74371620
-0.07887709,0.10475186,-0.02533944,0.03997244,-0.78877088,1.04751862
-0.20620434,0.03714737,-0.19835895,0.01357708,-2.06204339,0.37147371
-0.31246266,-0.02016590,-0.32787547,-0.01527877,-3.12462659,-0.20165904
-0.39291884,-0.06219284,-0.42761615,-0.02107818,-3.92918841,-0.62192836
-0.44624259,-0.08761688,-0.48435137,0.00186288,-4.46242588,-0.87616884
-0.47265933,-0.09839787,-0.50146699,0.03550086,-4.72659332,-0.98397870
-0.47271061,-0.09891504,-0.49222735,0.05809586,-4.72710614,-0.98915041
-0.44705399,-0.09496943,-0.46386227,0.05930646,-4.47053989,-0.94969427
-0.39718411,-0.09280373,-0.43735677,0.02459880,-3.97184111,-0.92803725
-0.32651449,-0.09813379,-0.40419665,-0.05365810,-3.26514492,-0.98133785
-0.24109551,-0.11512014,-0.35103041,-0.13376798,-2.41095509,-1.15120138
-0.14940882,-0.14528635,-0.27995938,-0.24872947,-1.49408819,-1.45286347
-0.06108992,-0.18657353,-0.19101015,-0.35123387,-0.61089923,-1.86573528
0.01508747,-0.23289927,-0.11940777,-0.43405116,0.15087467,-2.32899267
0.07327841,-0.27463857,-0.07681513,-0.49138397,0.73278409,-2.74638574
0.11191783,-0.30028279,-0.03956075,-0.53012305,1.11917826,-3.00282789
0.13381514,-0.29916947,-0.01047291,-0.54300654,1.33815138,-2.99169466
0.14489920,-0.26472310,0.01110961,-0.52541292,1.44899203,-2.64723098
0.15201658,-0.19728116,0.04960806,-0.48060316,1.52016581,-1.97281156
0.16054115,-0.10547879,0.10699989,-0.39193481,1.60541147,-1.05478792
0.17263090,-0.00542856,0.20525792,-0.24898855,1.72630901,-0.05428560
0.18673770,0.08247123,0.27632123,-0.12936521,1.86737700,0.82471233
0.19852246,0.13850000,0.31533429,-0.06871706,1.98522458,1.38500004
0.20281939,0.14907020,0.31689870,-0.07959000,2.02819386,1.49070204
0.19591505,0.11105556,0.27284288,-0.15739904,1.95915048,1.11055560
0.17729799,0.03353807,0.18744051,-0.27631247,1.77297995,0.33538067
0.15023025,-0.06381327,0.11528958,-0.39856583,1.50230249,-0.63813274
0.12091882,-0.15552829,0.08092174,-0.47138995,1.20918817,-1.55528292
0.09656779,-0.21707550,0.06648408,-0.50224406,0.96567794,-2.17075503
0.08298924,-0.23165843,0.06074541,-0.49573991,0.82989242,-2.31658432
0.08260524,-0.19505247,0.07241377,-0.45178765,0.82605243,-1.95052465
0.09353538,-0.11698614,0.08592167,-0.37706867,0.93535381,-1.16986143
0.11008879,-0.01858618,0.11029010,-0.25518262,1.10088793,-0.18586177
0.12450400,0.07339888,0.13716196,-0.12531535,1.24504001,0.73398881
0.12936897,0.13389126,0.13817133,-0.03356576,1.29368970,1.33891264
0.11994431,0.14613001,0.12058103,-0.00319487,1.19944312,1.46130009
0.09566511,0.10573656,0.07830330,-0.04727276,0.95665108,1.05736557
0.06038005,0.02110849,-0.00047978,-0.15950921,0.60380047,0.21108492
0.02129420,-0.08977403,-0.08093318,-0.33258575,0.21294204,-0.89774034
-0.01302619,-0.20492736,-0.13370992,-0.44087708,-0.13026189,-2.04927361
-0.03497486,-0.30443915,-0.16434138,-0.51329523,-0.34974859,-3.04439154
-0.03989120,-0.37511242,-0.17033994,-0.56514418,-0.39891204,-3.75112418
-0.02719790,-0.41236241,-0.18329211,-0.58350009,-0.27197899,-4.12362408
-0.00045543,-0.41908010,-0.17471920,-0.57383883,-0.00455428,-4.19080105
0.03359401,-0.40225512,-0.14384124,-0.54512858,0.33594011,-4.02255118
0.06667608,-0.36889682,-0.10662199,-0.49278593,0.66676084,-3.68896818
0.09088458,-0.32294596,-0.07067219,-0.42397431,0.90884576,-3.22945963
0.10039132,-0.26438636,-0.03704764,-0.33335295,1.00391325,-2.64386358
0.09262356,-0.19083368,-0.00399639,-0.20644400,0.92623563,-1.90833682
0.06871321,-0.10084708,0.05829848,-0.03149515,0.68713208,-1.00847084
0.03317389,0.00253398,0.08089814,0.14933582,0.33173892,0.02533977
-0.00710720,0.10969493,0.04589596,0.28381470,-0.07107204,1.09694927
-0.04436904,0.20498000,-0.01866919,0.39768535,-0.44369040,2.04980001
-0.07168829,0.27007224,-0.04838864,0.49363092,-0.71688286,2.70072242
-0.08456042,0.28932461,-0.06078770,0.52740729,-0.84560420,2.89324610
-0.08198607,0.25530032,-0.05795035,0.49726251,-0.81986065,2.55300322
-0.06674612,0.17252371,-0.01479423,0.37692973,-0.66746122,1.72523713
-0.04469078,0.05789821,0.01271486,0.16890413,-0.44690780,0.57898205
-0.02310050,-0.06271374,0.00840467,-0.07045798,-0.23100504,-0.62713736
-0.00845840,-0.16097390,0.02045831,-0.27356154,-0.08458395,-1.60973899
-0.00422083,-0.21375639,0.00221077,-0.37104636,-0.04220829,-2.13756395
-0.00928863,-0.20967774,-0.01786673,-0.38843089,-0.09288631,-2.09677739
-0.01778699,-0.15237470,-0.02895549,-0.31695658,-0.17786992,-1.52374699
-0.02044118,-0.05940994,-0.01489914,-0.11800823,-0.20441181,-0.59409937
-0.00735124,0.04294415,0.07148476,0.13023667,-0.07351237,0.42944147
0.02853786,0.12747578,0.18100893,0.25840908,0.28537859,1.27475778
0.08832712,0.17396475,0.26258677,0.28156492,0.88327117,1.73964747
0.16551877,0.17482292,0.35741359,0.22744706,1.65518774,1.74822919
0.24661242,0.13672717,0.45941621,0.16247371,2.46612420,1.36727169
0.31407631,0.07781192,0.49012649,0.08696426,3.14076307,0.77811917
0.35105020,0.02140049,0.47722968,0.01584640,3.51050196,0.21400485
0.34647543,-0.01166799,0.44830915,-0.02640180,3.46475428,-0.11667994
0.29904866,-0.00966314,0.40799841,-0.02194448,2.99048665,-0.09663135
0.21860361,0.02651223,0.35319251,0.03553192,2.18603606,0.26512230
0.12422411,0.08389914,0.25938675,0.15567172,1.24224115,0.83899135
0.03939341,0.14182412,0.15566151,0.29998031,0.39393411,1.41824124
-0.01452531,0.17848766,0.05618484,0.37425199,-0.14525313,1.78487664
-0.02453886,0.17763921,0.00300447,0.36010087,-0.24538858,1.77639212
0.00998197,0.13326400,0.02848188,0.25620514,0.09981965,1.33263999
0.07694400,0.05095933,0.07148736,0.07088776,0.76943999,0.50959333
0.15508582,-0.05418265,0.03026866,-0.12312814,1.55085819,-0.54182648
0.22046166,-0.16224203,-0.00615849,-0.30657333,2.20461661,-1.62242029
0.25387196,-0.25400632,-0.02810150,-0.41589987,2.53871955,-2.54006325
0.24686647,-0.31556909,-0.04482320,-0.47696584,2.46866466,-3.15569086
0.20432803,-0.34068243,-0.06873732,-0.49844801,2.04328034,-3.40682428
0.14270762,-0.33045648,-0.07753876,-0.49084705,1.42707618,-3.30456480
0.08439666,-0.29096499,-0.08655640,-0.43786889,0.84396660,-2.90964994
0.05002786,-0.22999724,-0.08431669,-0.34573755,0.50027859,-2.29997240
0.05124536,-0.15436144,-0.06870668,-0.26585606,0.51245362,-1.54361439
0.08640621,-0.06876149,-0.03004255,-0.16700831,0.86406211,-0.68761487
0.14076408,0.02349266,0.06033341,-0.04965612,1.40764082,0.23492661
0.19122324,0.11851350,0.16732708,0.09711743,1.91223237,1.18513495
0.21421101,0.20975329,0.27169782,0.27403483,2.14211010,2.09753291
0.19411729,0.28705606,0.28037980,0.41879445,1.94117289,2.87056057
0.12947195,0.33766190,0.18920994,0.52380192,1.29471954,3.37661902
0.03469161,0.34918709,0.04315231,0.55658191,0.34691614,3.49187093
-0.06337182,0.31374122,-0.14528432,0.50553131,-0.63371824,3.13741221
-0.13315623,0.23174547,-0.29824007,0.37912887,-1.33156228,2.31745466
-0.14803673,0.11392558,-0.37133259,0.20006555,-1.48036726,1.13925577
-0.09486006,-0.01956747,-0.34930685,-0.04429393,-0.94860058,-0.19567468
0.02137485,-0.14305107,-0.25739998,-0.29377094,0.21374852,-1.43051065
0.17824179,-0.23133305,-0.12755358,-0.45162320,1.78241792,-2.31333046
0.34186797,-0.26618425,0.05217006,-0.50812203,3.41867973,-2.66184249
0.47635936,-0.24131392,0.22436780,-0.47317293,4.76359364,-2.41313919
0.55377774,-0.16426703,0.35951784,-0.36453095,5.53777737,-1.64267026
0.56162299,-0.05456339,0.45718387,-0.18941760,5.61622994,-0.54563389
0.50559162,0.06145349,0.49053976,-0.01051325,5.05591618,0.61453494
0.40689515,0.15757012,0.42290455,0.13806517,4.06895155,1.57570122
0.29513331,0.21441646,0.29872513,0.26145956,2.95133314,2.14416455
0.19907058,0.22399025,0.13769965,0.32207662,1.99070576,2.23990249
0.13823681,0.19075401,0.02621473,0.31193855,1.38236810,1.90754009
0.11790002,0.12915736,-0.05021044,0.25254864,1.17900020,1.29157356
0.12879289,0.05854802,-0.09502655,0.17152327,1.28792889,0.58548024
0.15141744,-0.00279838,-0.10802640,0.09254699,1.51417443,-0.02798377
0.16331937,-0.04261969,-0.11762414,0.03171213,1.63319374,-0.42619689
0.14687018,-0.05711929,-0.15117036,0.01204332,1.46870183,-0.57119293
0.09506818,-0.05037960,-0.22341935,0.01699328,0.95068181,-0.50379597
0.01363564,-0.03123969,-0.29954880,0.02782552,0.13635640,-0.31239690
-0.08103997,-0.00897278,-0.38629380,0.07176745,-0.81039974,-0.08972780
-0.16723482,0.01056474,-0.45019943,0.12819968,-1.67234816,0.10564738
-0.22462994,0.02690238,-0.47030085,0.18756013,-2.24629942,0.26902379
-0.24028961,0.04438550,-0.45350820,0.23784178,-2.40289609,0.44385500
-0.21209336,0.06937814,-0.37907892,0.27601570,-2.12093359,0.69378140
-0.14876265,0.10639110,-0.25073424,0.31439212,-1.48762650,1.06391096
-0.06674147,0.15470228,-0.14534818,0.34948385,-0.66741467,1.54702275
0.01486940,0.20688034,-0.09838574,0.38810885,0.14869404,2.06880340
0.07964556,0.24995101,-0.05968546,0.40594432,0.79645561,2.49951009
0.11784986,0.26899322,-0.02175395,0.39770243,1.17849855,2.68993223
0.12810085,0.25205277,-0.03670605,0.36367387,1.28100850,2.52052765
0.11649543,0.19472965,-0.11394947,0.31448719,1.16495425,1.94729645
0.09375896,0.10282251,-0.18972960,0.23301128,0.93758964,1.02822513
0.07149564,-0.00800233,-0.24371918,0.10763820,0.71495644,-0.08002332
0.05871667,-0.11559985,-0.25529051,-0.03437146,0.58716675,-1.15599846
0.05956438,-0.19687649,-0.25809202,-0.15027602,0.59564376,-1.96876495
0.07266702,-0.23383165,-0.26229838,-0.20538811,0.72667016,-2.33831650
0.09204295,-0.21829055,-0.25904033,-0.18184663,0.92042954,-2.18290553
0.10908585,-0.15390794,-0.24207903,-0.08125904,1.09085850,-1.53907936
0.11499034,-0.05487583,-0.20934679,0.09807447,1.14990336,-0.54875833
0.10301208,0.05820302,-0.16956837,0.26100028,1.03012076,0.58203020
0.07012221,0.16395050,-0.15063418,0.39252016,0.70122212,1.63950502
0.01781809,0.24560926,-0.16143422,0.48297581,0.17818088,2.45609258
-0.04798036,0.29460027,-0.20532420,0.54275870,-0.47980355,2.94600273
-0.11790505,0.31129914,-0.28405541,0.55668139,-1.17905053,3.11299145
-0.18085477,0.30302446,-0.36929145,0.53677005,-1.80854769,3.03024464
-0.22621923,0.28013128,-0.41208512,0.50505590,-2.26219233,2.80131278
-0.24624787,0.25166966,-0.43707639,0.46966809,-2.46247869,2.51669661
-0.23806202,0.22212584,-0.44827765,0.42870629,-2.38062019,2.22125837
-0.20474265,0.19030928,-0.45656937,0.36896735,-2.04742650,1.90309276
-0.15501201,0.15065384,-0.46452251,0.29826468,-1.55012012,1.50653836
-0.10131380,0.09634494,-0.46683455,0.21734756,-1.01313800,0.96344937
-0.05655020,0.02306123,-0.44150409,0.11056343,-0.56550205,0.23061230
-0.03023404,-0.06806545,-0.41062504,-0.02897537,-0.30234042,-0.68065451
-0.02517865,-0.16936326,-0.38603383,-0.17692725,-0.25178649,-1.69363256
-0.03590080,-0.26782197,-0.35962477,-0.31068796,-0.35900797,-2.67821971
-0.04955762,-0.34819473,-0.33848327,-0.40752459,-0.49557621,-3.48194735
-0.04952119,-0.39696133,-0.32838437,-0.45616487,-0.49521190,-3.96961329
-0.02080694,-0.40584003,-0.33302426,-0.47042584,-0.20806945,-4.05840029
