I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual
-0.08706635,-0.17703211,0.03338258,-0.05626052,-0.06302874,-0.21488844
-0.15452743,-0.09982909,-0.08873662,-0.02428557,-0.14287729,-0.12952374
-0.21115635,-0.00577696,-0.17900047,0.00714191,-0.21417837,-0.03312104
-0.24247357,0.08691266,-0.19861066,0.05913102,-0.26549521,0.07010300
-0.23869853,0.16011756,-0.12232224,0.10180648,-0.26886732,0.15097687
-0.19733638,0.20075663,0.00548971,0.11407496,-0.23243957,0.19992067
-0.12372487,0.20469836,0.14151804,0.08583593,-0.16368788,0.20576369
-0.02960927,0.17822154,0.23160195,0.05277382,-0.05692020,0.18741891
0.06960183,0.13629309,0.27805176,0.01914630,0.06096066,0.14983745
0.15797439,0.09794212,0.27032724,-0.00418005,0.16072823,0.11547286
0.22175108,0.08003612,0.23211558,0.00706229,0.24091648,0.10518163
0.25115925,0.09143262,0.19278049,0.04125640,0.27992343,0.12573882
0.24131056,0.12951339,0.16307537,0.08634992,0.27201837,0.17868070
0.19248698,0.18044215,0.13950947,0.14176317,0.22034209,0.23855442
0.11015039,0.22330135,0.09270689,0.19714005,0.12227430,0.28861635
0.00479914,0.23694236,0.01484405,0.25831473,-0.00746299,0.30397159
-0.10853345,0.20738387,-0.09722585,0.25468296,-0.13980196,0.26438656
-0.21157552,0.13328406,-0.18728532,0.19245714,-0.26462298,0.16574992
-0.28530028,0.02754164,-0.24789961,0.04603470,-0.35242955,0.03707803
-0.31361116,-0.08569726,-0.25198969,-0.13238922,-0.39159317,-0.09983918
-0.28763989,-0.17782710,-0.17532240,-0.27750918,-0.35355816,-0.21258973
-0.20948630,-0.22426296,-0.01777594,-0.33795625,-0.25773826,-0.27770647
-0.09395796,-0.21188218,0.18125692,-0.30303320,-0.11338672,-0.27215587
0.03287925,-0.14298339,0.35149616,-0.20680965,0.04863701,-0.18908577
0.13872343,-0.03444333,0.47336555,-0.09389915,0.16501781,-0.04761868
0.19285759,0.08765641,0.49636185,-0.03504902,0.22179032,0.10344152
0.17486258,0.19614323,0.40759611,0.01927348,0.19757013,0.23169037
0.08164217,0.27090009,0.23842119,0.05914983,0.09403787,0.32028905
-0.06970350,0.30434190,0.04538419,0.11707325,-0.08078137,0.36371222
-0.24463499,0.30245142,-0.13173312,0.17161097,-0.28127468,0.37087645
-0.39941016,0.28114544,-0.29065108,0.20521392,-0.44986805,0.35990337
-0.49286195,0.25935665,-0.39517975,0.18775874,-0.54657771,0.35529566
-0.49843218,0.25134289,-0.43746141,0.15878701,-0.55483704,0.34127252
-0.41277514,0.26098056,-0.39099520,0.15124865,-0.48423068,0.32232716
-0.25801653,0.28007907,-0.23358691,0.16196434,-0.32888017,0.30642025
-0.07653914,0.29132356,-0.04024298,0.20160872,-0.13969184,0.30740174
0.08054928,0.27481748,0.15286990,0.19989347,0.03639900,0.30230952
0.16805108,0.21592775,0.25268570,0.10168917,0.14127706,0.25432542
0.16005970,0.11167477,0.23179978,-0.09970793,0.14356604,0.15298729
0.05793150,-0.02658965,0.12293675,-0.29727778,0.04138323,-0.00470195
-0.10976271,-0.17519671,-0.00669290,-0.43570903,-0.13651302,-0.17992020
-0.29547908,-0.30424930,-0.16863573,-0.47113633,-0.35470898,-0.33231098
-0.44673703,-0.38580707,-0.28740373,-0.42464492,-0.55579133,-0.38918060
-0.52168410,-0.40153343,-0.33856449,-0.35820863,-0.65081965,-0.37219111
-0.50138280,-0.34742372,-0.32753831,-0.33172604,-0.61496981,-0.34113599
-0.39500452,-0.23428172,-0.22936191,-0.34865817,-0.47356736,-0.27697366
-0.23634319,-0.08405952,-0.03620640,-0.34036127,-0.26632756,-0.15487423
-0.07281319,0.07649398,0.13682924,-0.24486288,-0.07601047,0.02037729
0.04951773,0.22267565,0.36955065,-0.09947783,0.04665269,0.20774983
0.10007184,0.33701369,0.52895617,0.04074206,0.10565876,0.35631828
0.07260641,0.41143753,0.56534040,0.15768966,0.08344937,0.46516415
-0.01395059,0.44626886,0.47003779,0.21878320,-0.00439435,0.51563876
-0.12275810,0.44700715,0.30544946,0.24207363,-0.12417522,0.53976387
-0.21187199,0.42054425,0.15996824,0.24511661,-0.23604057,0.52967881
-0.24830968,0.37241218,0.11176942,0.21244632,-0.29088014,0.47529628
-0.21874857,0.30600695,0.16105083,0.13039999,-0.27293314,0.38927732
-0.13343870,0.22374133,0.25706014,0.01084035,-0.20389764,0.27416288
-0.02221302,0.12918308,0.34185621,-0.09141196,-0.07294976,0.15870348
0.07589512,0.02880162,0.41147655,-0.19537693,0.04517489,0.04910064
0.12584664,-0.06785052,0.40545216,-0.27979076,0.11899285,-0.05809733
0.10818201,-0.14994841,0.33395898,-0.34937051,0.11639439,-0.15485022
0.02521857,-0.20865104,0.22333032,-0.41070437,0.03770951,-0.22523398
-0.10003958,-0.24047719,0.12068044,-0.44306543,-0.09983054,-0.26189269
-0.23171938,-0.24923502,0.03190892,-0.44873837,-0.25847674,-0.28661186
-0.33285849,-0.24537621,-0.02698866,-0.40417188,-0.38941971,-0.28140480
-0.37715702,-0.24261708,-0.03485174,-0.32441527,-0.44373172,-0.27179002
-0.35684891,-0.25280757,0.00009755,-0.26513419,-0.43083264,-0.29414940
-0.28425231,-0.28087614,0.03626398,-0.25501537,-0.34203160,-0.34160333
-0.18673241,-0.32186564,0.07614426,-0.33645231,-0.22051311,-0.40153388
-0.09699562,-0.36147468,0.09889746,-0.47705400,-0.11555553,-0.45877702
-0.04210099,-0.38030621,0.14710101,-0.58370173,-0.04401330,-0.47971647
-0.03486067,-0.36062604,0.22550794,-0.59450918,-0.02606423,-0.45084058
-0.07035617,-0.29337468,0.30592465,-0.49032229,-0.04597331,-0.37499300
-0.12848799,-0.18288236,0.32901579,-0.35176939,-0.09451123,-0.24878482
-0.18144287,-0.04737155,0.27064556,-0.20442854,-0.16517551,-0.08897201
-0.20339403,0.08528477,0.17346171,-0.08954246,-0.21016914,0.06099603
-0.17914613,0.18541551,0.08382125,-0.03057488,-0.19965320,0.18051593
-0.10895110,0.23052921,0.05128839,0.00478898,-0.13069458,0.24092738
-0.00812264,0.21240225,0.10327015,0.04069017,-0.02883880,0.23182769
0.09814959,0.13978374,0.23158756,0.03871466,0.08991957,0.15825641
0.18285229,0.03565244,0.37012461,-0.00169142,0.18389399,0.05029065
0.22533561,-0.07018171,0.44365665,-0.07988154,0.24168709,-0.05767239
0.21705525,-0.15070181,0.43297452,-0.19622166,0.25055776,-0.15080533
0.16327342,-0.19027916,0.36894155,-0.26669887,0.19613126,-0.19357255
0.08054652,-0.18928667,0.28289127,-0.27332121,0.10880981,-0.19162115
-0.00881957,-0.16312698,0.21458668,-0.21738143,0.01375227,-0.17245469
-0.08332874,-0.13601173,0.16570905,-0.15273423,-0.07850787,-0.14613804
-0.12776290,-0.13167922,0.12738846,-0.14138049,-0.13124263,-0.15270071
-0.13606930,-0.16434021,0.10434797,-0.19613488,-0.13929604,-0.19259787
-0.11121187,-0.23308959,0.10959581,-0.28858671,-0.11447555,-0.28186314
-0.06258190,-0.32181567,0.12717502,-0.38349101,-0.06405523,-0.37961654
-0.00226208,-0.40469253,0.18097845,-0.43426269,-0.00547646,-0.48665993
0.05841909,-0.45533740,0.27655262,-0.43891427,0.05033289,-0.54806468
0.11099928,-0.45637177,0.35686913,-0.42334029,0.10890016,-0.55477528
0.15033053,-0.40592986,0.39102179,-0.41283271,0.17157624,-0.50191547
0.17375431,-0.31870085,0.38189733,-0.39793703,0.22585234,-0.38995195
0.17983843,-0.22101562,0.35717660,-0.38433117,0.25509619,-0.26852682
0.16753134,-0.14162322,0.33678076,-0.36659905,0.24185980,-0.16094447
0.13622436,-0.10138532,0.34031653,-0.32852891,0.20293729,-0.10615740
0.08665245,-0.10557674,0.34260049,-0.29483628,0.14751140,-0.11716915
0.02207109,-0.14163245,0.31822488,-0.27391306,0.07035922,-0.15985279
-0.05106112,-0.18330400,0.24431154,-0.26810011,-0.01201813,-0.20989575
-0.12349895,-0.19992981,0.13602871,-0.27502918,-0.10314241,-0.24860150
-0.18486475,-0.16767390,0.03196380,-0.27839145,-0.18609789,-0.21881339
-0.22611538,-0.07880620,-0.02162105,-0.25725961,-0.23522802,-0.12363194
-0.24197938,0.05432194,-0.01368972,-0.20184492,-0.26691758,0.02426572
-0.23243639,0.20219142,0.03736330,-0.12034300,-0.27247940,0.19315783
-0.20260772,0.32715149,0.11324260,-0.02977184,-0.24767101,0.35324955
-0.16099927,0.39567721,0.18935524,0.04325068,-0.19664893,0.44267581
-0.11666427,0.38976779,0.23429313,0.07458589,-0.14994852,0.44459911
-0.07628528,0.31359832,0.21804833,0.05427003,-0.13323456,0.35462480
-0.04223566,0.19305259,0.20412251,-0.01335710,-0.11242109,0.21400961
-0.01233697,0.06810146,0.20918420,-0.13630778,-0.07090327,0.07862190
0.01859493,-0.01963148,0.25939149,-0.25776041,-0.02112739,-0.02144716
0.05599252,-0.04015381,0.32850477,-0.29097754,0.02942375,-0.04217101
0.10260511,0.01504935,0.40153405,-0.19590785,0.08097559,0.02627921
0.15650497,0.12981413,0.46040496,-0.02542841,0.14735241,0.15880253
0.21080174,0.26782652,0.49792579,0.16317575,0.21593567,0.31554091
0.25520822,0.38350054,0.54730743,0.28727055,0.30279108,0.44318934
0.27892438,0.43582321,0.53312975,0.29580712,0.34346935,0.49386156
0.27383545,0.40088229,0.49730223,0.19534428,0.33713976,0.46268901
0.23692906,0.27925955,0.45964748,0.03706761,0.26875988,0.35238201
0.17115026,0.09612593,0.46783280,-0.13098253,0.16924498,0.15842144
0.08450467,-0.10584504,0.50442195,-0.30634055,0.08034765,-0.07414405
-0.01214661,-0.27846076,0.51132798,-0.47053641,-0.00861001,-0.27796379
-0.10772509,-0.38122405,0.38946703,-0.66032958,-0.12081172,-0.41084502
-0.19306230,-0.39191200,0.23305421,-0.76913118,-0.22966090,-0.43205062
-0.26188065,-0.31163151,0.09099200,-0.76438946,-0.29399599,-0.35576673
-0.31053763,-0.16325220,0.00786115,-0.67734736,-0.33760967,-0.20926594
-0.33699297,0.01588864,-0.04604728,-0.47836021,-0.36376556,-0.01239524
-0.33977748,0.18453818,-0.05791948,-0.22189522,-0.37385646,0.17976293
-0.31769233,0.30815358,-0.07459382,-0.03127289,-0.35359274,0.32950488
-0.27056321,0.36670689,-0.10587111,0.02457997,-0.30846619,0.40105258
-0.20078410,0.35787957,-0.15367809,-0.00917577,-0.24587378,0.39100797
-0.11486643,0.29535555,-0.17264362,-0.07696495,-0.16805918,0.31855500
-0.02400280,0.20331578,-0.11611649,-0.12892477,-0.07908801,0.21700474
0.05711304,0.10912009,0.00796153,-0.17380217,0.01387075,0.11584174
0.11334541,0.03634105,0.15173590,-0.23033053,0.09322437,0.04841147
0.13339358,-0.00015623,0.27143386,-0.29069763,0.12988040,0.00827216
0.11396271,0.00373796,0.34031853,-0.33122152,0.12342231,0.01882488
0.06226421,0.04210346,0.35353744,-0.31775084,0.06285253,0.06231947
-0.00438955,0.10170440,0.33679733,-0.25114116,-0.01101881,0.11931601
-0.06228783,0.16562169,0.33257961,-0.14858128,-0.07455432,0.19166449
-0.08761137,0.21683969,0.33531448,-0.05899338,-0.11410015,0.25450599
-0.06361518,0.24117518,0.33511233,-0.03103234,-0.09357118,0.28429351
0.01349380,0.22933260,0.34437987,-0.07151883,-0.01775551,0.26928897
0.13198526,0.17813824,0.39853451,-0.19697936,0.11685990,0.21929478
0.26645682,0.09107473,0.49102509,-0.30883095,0.26555568,0.13099291
0.38390345,-0.02185577,0.62532014,-0.42653739,0.41852956,-0.00145134
0.45245975,-0.14504621,0.72127378,-0.55193865,0.50483289,-0.15649611
0.45035094,-0.25912948,0.73373032,-0.63498676,0.50229661,-0.30084147
0.37240954,-0.34378197,0.62690151,-0.66515374,0.41770762,-0.39312519
0.23215820,-0.38123396,0.44219312,-0.62296104,0.28196824,-0.41861698
0.05873967,-0.35990113,0.23548968,-0.53440034,0.11162722,-0.38613379
-0.11050397,-0.27731275,0.05958878,-0.42879725,-0.06376307,-0.29791043
-0.23971516,-0.14149997,-0.06472747,-0.31627926,-0.21354807,-0.16148980
-0.30372975,0.02972410,-0.09359284,-0.17488573,-0.30303909,0.01825562
-0.29425193,0.21166316,-0.03296856,-0.00722242,-0.31727664,0.21735693
-0.22137137,0.37730241,0.09050758,0.16502774,-0.23749995,0.41609531
-0.11018064,0.50254194,0.27598411,0.31530493,-0.10289526,0.56167100
0.00635723,0.57087817,0.43500507,0.39991701,0.04397563,0.63915995
0.09616129,0.57642778,0.50185752,0.40255889,0.15078646,0.64059303
0.13597581,0.52461053,0.46643841,0.30232191,0.17209253,0.58644230
0.11649380,0.43040762,0.36352509,0.12602235,0.12346315,0.50666116
0.04360284,0.31471042,0.22540578,-0.05185714,0.01696291,0.39113493
-0.06415622,0.19970133,0.10601461,-0.12069921,-0.11958453,0.25340304
-0.18084449,0.10436167,0.02064380,-0.10013530,-0.24822087,0.14446654
-0.27947349,0.04106707,-0.05825168,-0.01457761,-0.35451283,0.06766615
-0.33781128,0.01388297,-0.13296494,0.06664964,-0.41746144,0.02497352
-0.34244285,0.01873244,-0.18631107,0.08623268,-0.42183717,0.01674788
-0.29054558,0.04520025,-0.19260800,0.02826463,-0.36666711,0.03229531
-0.18948576,0.07944795,-0.12046300,-0.04015993,-0.24664480,0.05038349
-0.05477363,0.10757684,0.03464809,-0.05048263,-0.09190907,0.08911147
0.09293921,0.11877315,0.27700949,-0.00885129,0.07115767,0.11446897
0.23122557,0.10766274,0.48878953,0.00333485,0.23373518,0.11922217
0.33920620,0.07545461,0.60427415,-0.03589958,0.36682335,0.09004026
0.40057474,0.02964614,0.61848724,-0.13719954,0.44695808,0.03934808
0.40609523,-0.01770369,0.55016154,-0.21398941,0.46589975,-0.01026749
0.35526553,-0.05285729,0.46097445,-0.23367992,0.42127886,-0.03305724
0.25675538,-0.06388315,0.38085493,-0.19226509,0.31720617,-0.02592872
0.12726260,-0.04396358,0.35598648,-0.14672536,0.17475029,0.00093415
-0.01133038,0.00633813,0.31161502,-0.10155515,0.01621128,0.04318611
-0.13618869,0.07858179,0.24345878,-0.07971714,-0.12494179,0.10719709
-0.22833951,0.15807937,0.15517567,-0.07258004,-0.24514303,0.18087477
-0.27689443,0.22743751,0.06309864,-0.04388511,-0.30435398,0.26727730
-0.28145341,0.27119192,0.01714395,0.01588650,-0.31651430,0.31311893
-0.25182405,0.28025527,0.04046428,0.06727294,-0.30152380,0.32562644
-0.20491143,0.25478408,0.08903053,0.08040913,-0.25932326,0.29076151
-0.15951304,0.20439654,0.13632828,0.05653142,-0.21852096,0.22972287
-0.13049674,0.14540506,0.15011328,0.00646763,-0.19398324,0.16049893
-0.12416491,0.09567228,0.12595037,-0.04247942,-0.18487639,0.10863917
-0.13635156,0.06856152,0.07430528,-0.05346758,-0.19623058,0.06994668
-0.15399482,0.06792033,0.02036380,-0.01587105,-0.21094012,0.06840475
-0.15980712,0.08589707,-0.02283914,0.04461054,-0.21348089,0.09004309
-0.13859744,0.10462044,-0.04781650,0.07875248,-0.18638537,0.10643462
-0.08316000,0.10156643,-0.04200298,0.06221573,-0.12485981,0.09992123
0.00231557,0.05716642,0.01548131,0.01810413,-0.02224309,0.05241390
0.10261038,-0.03769334,0.12406009,-0.06161625,0.10697857,-0.04354834
0.19568230,-0.17682030,0.23802491,-0.16582012,0.22348530,-0.20044898
0.25945905,-0.33839777,0.30961284,-0.32052234,0.28862873,-0.39881441
0.27902001,-0.48973824,0.36072856,-0.46397752,0.27814417,-0.58974718
0.25173880,-0.59600677,0.35084900,-0.55033273,0.21322850,-0.70751637
0.18855475,-0.63041813,0.29412550,-0.58477253,0.13977111,-0.73822697
0.11078987,-0.58274733,0.23567089,-0.56925267,0.08235777,-0.67009860
0.04342175,-0.46333414,0.21157727,-0.47364333,0.06691926,-0.53749159
0.00695672,-0.30105427,0.25226325,-0.31149095,0.07295758,-0.35452383
0.01058917,-0.13559576,0.28582448,-0.21428619,0.08740776,-0.16437411
0.04897750,-0.00622535,0.35302079,-0.12671931,0.11028538,-0.01480735
0.10381247,0.05955689,0.43343776,-0.06756560,0.15647671,0.07125040
0.14977492,0.05392662,0.49226311,-0.05508090,0.20162656,0.07633352
0.16300408,-0.00933981,0.49301708,-0.05751578,0.21176242,0.00557797
0.12932604,-0.09961375,0.44706747,-0.11988578,0.17296063,-0.09145353
0.04952758,-0.17939909,0.32966310,-0.24199665,0.08159357,-0.18811726
-0.06010061,-0.21641851,0.20776875,-0.38292709,-0.03221567,-0.23705303
-0.17219243,-0.19396374,0.11138235,-0.48476139,-0.16740856,-0.21990348
-0.25632964,-0.11621256,0.07481306,-0.48340011,-0.27344010,-0.14170129
-0.28812086,-0.00683428,0.10699126,-0.36024731,-0.31993596,-0.02905928
-0.25647491,0.09862506,0.17238770,-0.18733762,-0.29608283,0.08513258
-0.16682463,0.16407954,0.23115449,-0.04755274,-0.20882669,0.15816687
-0.03939370,0.16428564,0.25311044,-0.02539046,-0.07347167,0.15912843
0.09680010,0.09262983,0.25748679,-0.12566707,0.08115623,0.08383850
0.21218693,-0.03708681,0.26988137,-0.30004603,0.21495575,-0.04098225
0.28449459,-0.19527066,0.30089670,-0.49009308,0.30917120,-0.21927865
0.30383877,-0.34587037,0.36915833,-0.70590419,0.32088658,-0.41478053
0.27372079,-0.45724342,0.43051597,-0.79729074,0.27066254,-0.54689421
0.20801660,-0.51098632,0.44467655,-0.82755411,0.19043137,-0.60347161
0.12534285,-0.50598007,0.40521488,-0.84218192,0.11465011,-0.58935605
0.04293268,-0.45662162,0.32171303,-0.83888674,0.05421829,-0.52848635
-0.02788228,-0.38622060,0.25243351,-0.81751519,0.00410196,-0.45165401
-0.08325305,-0.31813873,0.24396721,-0.77145094,-0.04384717,-0.37990515
-0.12531092,-0.26789436,0.27097821,-0.71585131,-0.08711173,-0.33421587
-0.15859168,-0.23894621,0.28724900,-0.65392601,-0.13011782,-0.31067872
-0.18610572,-0.22341866,0.25754198,-0.60602087,-0.16932410,-0.29244225
-0.20679225,-0.20717415,0.17223932,-0.57282084,-0.20294735,-0.27920766
-0.21544360,-0.17705210,0.05729298,-0.52360064,-0.22180831,-0.24906702
-0.20512678,-0.12734589,-0.02923164,-0.45629579,-0.21413375,-0.18990881
-0.17107479,-0.06294103,-0.05279166,-0.36508331,-0.17825675,-0.11775595
-0.11437347,0.00215054,-0.01120517,-0.27604625,-0.12449417,-0.03780658
-0.04377586,0.05033873,0.08570968,-0.22966363,-0.05152690,0.03283252
0.02536173,0.06796324,0.19843628,-0.23971114,0.02213928,0.05960288
0.07495344,0.05181422,0.27521253,-0.28870687,0.07666038,0.04962677
0.08970803,0.01198714,0.29727724,-0.34363735,0.10062637,0.01073054
0.06244314,-0.03032599,0.26597136,-0.37979940,0.06486275,-0.03688763
-0.00271653,-0.04966034,0.19441739,-0.37824336,-0.00458732,-0.05987372
-0.09052279,-0.02551707,0.10762178,-0.32563713,-0.10616005,-0.03685865
-0.17832449,0.04920362,0.03908766,-0.24704236,-0.21291353,0.03510814
-0.24228556,0.16369686,0.00272612,-0.13680731,-0.29780589,0.16450015
-0.26419801,0.29058082,0.00243175,0.00371745,-0.32430363,0.32256183
-0.23675781,0.39302629,0.06127546,0.10376376,-0.28435424,0.44700539
-0.16565294,0.43565554,0.15013771,0.13507251,-0.20451730,0.50094536
-0.06783854,0.39580339,0.22865801,0.05778640,-0.10817464,0.45098786
0.03340990,0.27147142,0.24885058,-0.08939635,-0.02228737,0.31357501
0.11507876,0.08326943,0.26380420,-0.24418892,0.07467794,0.10157213
0.16059891,-0.13047827,0.28544235,-0.39255080,0.14507367,-0.12176004
0.16382111,-0.32409726,0.27548546,-0.53444177,0.16825988,-0.34995402
0.12977431,-0.45726679,0.26194933,-0.63567281,0.12030725,-0.52257409
0.07226895,-0.50616839,0.26614255,-0.64642459,0.04666225,-0.57356220
0.00937777,-0.46967536,0.27821568,-0.60888034,-0.00723250,-0.53662513
-0.04162448,-0.36875743,0.30437866,-0.52345818,-0.02811693,-0.42437629
-0.06830732,-0.23941848,0.34717172,-0.40864873,-0.03114562,-0.28872439
-0.06510562,-0.12149343,0.38926399,-0.32193071,-0.02639300,-0.15554168
-0.03312648,-0.04685860,0.44288871,-0.25604478,0.00420747,-0.07657187
0.02166813,-0.03068135,0.49483117,-0.26290286,0.05732605,-0.05124017
0.09086105,-0.06825705,0.53288794,-0.35546473,0.12681270,-0.08779546
0.16553516,-0.13813606,0.56411195,-0.49466375,0.21225434,-0.15771522
0.23718929,-0.21024620,0.58800995,-0.60443014,0.29843783,-0.24134558
0.29765750,-0.25621172,0.64679068,-0.65043795,0.36169410,-0.30265425
0.33863028,-0.25851773,0.70102882,-0.58322442,0.41036039,-0.30689671
0.35160751,-0.21570221,0.70571387,-0.43761671,0.43060048,-0.24993078
0.32891308,-0.14215392,0.63481021,-0.28561229,0.41748457,-0.15428352
0.26584978,-0.06286506,0.48211107,-0.20043714,0.35891236,-0.04189021
0.16339913,-0.00504793,0.29145771,-0.19707806,0.23362271,0.03119013
0.03037181,0.01060628,0.11910839,-0.23559979,0.07351559,0.03795019
-0.11617093,-0.02369481,0.01864326,-0.24993663,-0.10022698,-0.01645974
-0.25298703,-0.10064995,-0.00001668,-0.22684979,-0.26234935,-0.11661894
-0.35516618,-0.20026716,-0.03557696,-0.20786618,-0.40213994,-0.23308590
-0.40210889,-0.29585167,-0.06769544,-0.23562756,-0.48282370,-0.32610702
-0.38329670,-0.36156573,-0.08929418,-0.31840134,-0.47949796,-0.39483321
-0.30199601,-0.37924918,-0.07326388,-0.41227320,-0.39180412,-0.43616853
-0.17549308,-0.34262410,0.04120196,-0.46557564,-0.21956039,-0.42971318
-0.03144518,-0.25796533,0.21178132,-0.43575925,-0.02796380,-0.34639151
0.09885111,-0.14144851,0.39628467,-0.36311677,0.13246181,-0.19952839
0.18843380,-0.01431732,0.53749996,-0.25822753,0.23237080,-0.03847652
0.22155489,0.10252211,0.59206325,-0.17356893,0.26568729,0.11059230
0.19737382,0.19295431,0.53026855,-0.09124894,0.22582159,0.21731812
0.12931266,0.24815647,0.39242148,-0.02405823,0.14794642,0.28761842
0.04026650,0.26688903,0.23910680,0.02300205,0.03577325,0.31545893
-0.04481899,0.25399562,0.11400671,0.03393650,-0.07882049,0.29825609
-0.10664029,0.21794831,0.05598370,-0.00492211,-0.14748380,0.24968033
-0.13704562,0.16833896,0.04755042,-0.06486591,-0.19054626,0.18636156
-0.14062219,0.11398022,0.06273211,-0.12254719,-0.18974278,0.11815711
-0.13191636,0.06188704,0.08894474,-0.16299769,-0.17509306,0.05752114
-0.12929244,0.01703434,0.11910619,-0.17079645,-0.16620779,0.00126365
-0.14756091,-0.01743701,0.12674642,-0.16426748,-0.18459433,-0.03722852
-0.19192680,-0.03991616,0.11176845,-0.15673620,-0.23118920,-0.06564931
-0.25537546,-0.05013306,0.07446024,-0.14982365,-0.30526414,-0.07666781
-0.32046266,-0.04909951,0.02260951,-0.13524230,-0.38868032,-0.07446127
-0.36498656,-0.03904695,0.00583527,-0.11703816,-0.44456704,-0.05102638
-0.36968508,-0.02319479,0.03486827,-0.09214525,-0.45291510,-0.03508239
-0.32537234,-0.00527129,0.10942604,-0.07371316,-0.41324255,-0.02652656
-0.23705342,0.01114213,0.21140087,-0.07794377,-0.30623949,-0.02667407
-0.12350668,0.02324532,0.29858869,-0.08576141,-0.17295642,-0.01609337
-0.01229345,0.02940494,0.40673363,-0.10593805,-0.03942102,0.00250080
0.06833368,0.02915081,0.51827586,-0.12153076,0.05339244,0.01012494
0.09809715,0.02281237,0.59425843,-0.12563246,0.09437361,0.01393521
0.07116058,0.01099514,0.61661607,-0.13063228,0.07191460,0.00233048
-0.00172993,-0.00581654,0.55406660,-0.17012244,-0.00522077,-0.01384430
-0.09620843,-0.02729436,0.44107240,-0.23950081,-0.10790049,-0.04072600
-0.18152110,-0.05287823,0.31577989,-0.31066480,-0.19737084,-0.07474749
-0.22982801,-0.08113708,0.20340233,-0.34685895,-0.25079071,-0.10988808
-0.22469765,-0.10923133,0.13962483,-0.32608396,-0.25107369,-0.14508014
-0.16614445,-0.13286804,0.13265057,-0.26713070,-0.18539130,-0.17920858
-0.07062359,-0.14699476,0.17290819,-0.20816983,-0.06955707,-0.19341411
0.03403885,-0.14718535,0.23353551,-0.19212554,0.05698467,-0.18449821
0.11722928,-0.13133832,0.30062056,-0.23709694,0.14646202,-0.15500350
0.15500323,-0.10107226,0.34685823,-0.29946500,0.19345801,-0.11452946
0.13750630,-0.06217964,0.36416125,-0.31510910,0.16976628,-0.05938945
0.07208139,-0.02373270,0.36103255,-0.27472734,0.09188452,-0.01593006
-0.01888947,0.00412990,0.31765327,-0.18643026,-0.01107170,0.01448309
-0.10475088,0.01321070,0.24283034,-0.10712723,-0.11525797,0.02066826
-0.15589572,0.00015154,0.14504223,-0.09040161,-0.17193078,-0.00452343
-0.15283260,-0.03178523,0.07007806,-0.11958238,-0.17488090,-0.04897274
-0.09228627,-0.07281846,0.04735502,-0.15577690,-0.10565571,-0.08748251
0.01147356,-0.10885950,0.12272421,-0.13532566,0.01687527,-0.12702619
0.13044979,-0.12538157,0.27605391,-0.05019021,0.15753153,-0.14328318
0.23074467,-0.11189950,0.41689616,0.06241399,0.27819430,-0.12406315
0.28211272,-0.06570878,0.48999223,0.16070348,0.33669379,-0.06468234
0.26650596,0.00635374,0.44902620,0.21884231,0.32060688,0.02568831
0.18322890,0.08884205,0.29056883,0.20854774,0.22451345,0.12639689
0.04934298,0.16125422,0.09841253,0.20698795,0.05994204,0.20833035
-0.10467019,0.20332401,-0.04236296,0.20395018,-0.12544095,0.25502308
-0.24266941,0.20059182,-0.10351926,0.21889636,-0.28786657,0.24554350
-0.33184506,0.14864539,-0.10349596,0.21879752,-0.39293847,0.18871783
-0.35052810,0.05475727,-0.07654398,0.16412209,-0.42586773,0.07449034
-0.29286228,-0.06362199,-0.03730270,0.08717823,-0.36505372,-0.08311518
-0.16934676,-0.18314723,0.01441112,0.01760362,-0.21075862,-0.23564455
-0.00341603,-0.28046095,0.08626194,-0.03934437,-0.01882768,-0.34349633
0.17475667,-0.33803108,0.15846016,-0.12067597,0.18746648,-0.41301900
0.33543616,-0.34832053,0.25324962,-0.20455976,0.36291746,-0.44274690
0.45561544,-0.31515917,0.36359543,-0.24884655,0.49246746,-0.41875718
0.52298398,-0.25200526,0.45215353,-0.24032360,0.57703606,-0.35292179
0.53690087,-0.17767420,0.50166893,-0.17665993,0.61225868,-0.26175823
0.50654365,-0.11081383,0.50918919,-0.06164587,0.60306263,-0.16945797
0.44709145,-0.06471897,0.46639675,0.05638350,0.55104509,-0.08272538
0.37516727,-0.04392525,0.38646969,0.13247840,0.47734338,-0.03768924
0.30475879,-0.04346627,0.27872011,0.16125603,0.38946127,-0.01546745
0.24451985,-0.05089588,0.20188025,0.13869582,0.32096301,-0.01751826
0.19686418,-0.05040109,0.17212856,0.10852011,0.26311421,-0.01847632
0.15875936,-0.02778052,0.17881393,0.11913475,0.21042642,0.00230537
0.12374683,0.02512204,0.18559596,0.17036285,0.16860514,0.05690388
0.08452216,0.10772866,0.16066846,0.25413972,0.11468366,0.14750175
0.03541183,0.21045949,0.09217685,0.33131325,0.04640906,0.26068001
-0.02577605,0.31688811,0.00116085,0.41341975,-0.02000985,0.38440384
-0.09684095,0.40768694,-0.10209394,0.54241961,-0.09846699,0.49528602
-0.17132382,0.46529712,-0.19548462,0.65642059,-0.16587041,0.57025376
-0.23961410,0.47812416,-0.23776899,0.72630507,-0.24228874,0.59389198
-0.29082243,0.44323874,-0.25510779,0.72685581,-0.31185180,0.55614177
