I_in,Q_in,I_out,Q_out,I_out_ideal,Q_out_ideal
-0.02444665,0.09629237,-0.36008617,1.02693129,-0.24446648,0.96292371
-0.08464595,0.10895478,-0.86016971,0.92977607,-0.84645947,1.08954781
-0.11579147,0.11018409,-0.91395074,1.10215425,-1.15791475,1.10184091
-0.10439948,0.10611942,-0.87444288,0.85670888,-1.04399481,1.06119419
-0.04738530,0.10340869,-0.50770825,1.19758272,-0.47385303,1.03408690
0.04648003,0.10668717,0.52604765,0.97042871,0.46480031,1.06687175
0.15817927,0.11690020,1.33834767,1.15811074,1.58179267,1.16900196
0.26285409,0.13100895,1.54468226,1.52388084,2.62854094,1.31008948
0.33592501,0.14318071,1.62851489,1.74564219,3.35925010,1.43180706
0.35930869,0.14707840,1.67766321,1.84811532,3.59308687,1.47078405
0.32603344,0.13848107,1.66949868,1.69722080,3.26033437,1.38481070
0.24197157,0.11731561,1.59657264,1.28053808,2.41971572,1.17315610
0.12421623,0.08832696,1.20276821,0.95799994,1.24216226,0.88326957
-0.00340829,0.06002968,-0.23343731,0.97053730,-0.03408287,0.60029678
-0.11639306,0.04215130,-0.86592549,0.23279265,-1.16393058,0.42151296
-0.19541552,0.04231693,-1.11727357,0.23122045,-1.95415519,0.42316926
-0.23040994,0.06305298,-1.20087612,0.38776407,-2.30409936,0.63052980
-0.22181562,0.10017707,-1.14288282,0.60813957,-2.21815625,1.00177073
-0.17888265,0.14326839,-1.26087630,1.65903187,-1.78882650,1.43268390
-0.11582058,0.17827418,-1.12793481,1.93259859,-1.15820577,1.78274177
-0.04719087,0.19159737,-0.48994127,1.95366573,-0.47190871,1.91597370
0.01592826,0.17446040,0.11671075,1.77527428,0.15928263,1.74460403
0.06786445,0.12614714,0.63010764,1.29100728,0.67864454,1.26147138
0.10797938,0.05497959,1.04678345,0.51199734,1.07979381,0.54979589
0.13847464,-0.02346388,1.02050924,-0.29785532,1.38474644,-0.23463876
0.16149094,-0.09052458,0.96775442,-0.48334917,1.61490944,-0.90524581
0.17682009,-0.12987337,0.92838377,-0.62329525,1.76820087,-1.29873367
0.18124310,-0.13252417,0.95834905,-0.63501370,1.81243104,-1.32524170
0.16980743,-0.09985139,1.02360940,-0.57438678,1.69807429,-0.99851389
0.13852506,-0.04355860,1.12340736,-0.39519671,1.38525060,-0.43558602
0.08732950,0.01753983,0.96458590,0.19180547,0.87329503,0.17539825
0.02192823,0.06306065,0.17183018,1.11424863,0.21928232,0.63060653
-0.04647278,0.07728343,-0.64901614,0.86743909,-0.46472777,0.77283426
-0.10381779,0.05415727,-0.93582445,0.37430429,-1.03817786,0.54157270
-0.13752622,-0.00051469,-1.13281286,0.12928283,-1.37526221,-0.00514693
-0.14104118,-0.07047742,-0.95342547,-0.38819307,-1.41041175,-0.70477416
-0.11688329,-0.13367799,-0.75850368,-0.74958587,-1.16883294,-1.33677989
-0.07685567,-0.16881698,-0.50179422,-0.96201712,-0.76855665,-1.68816982
-0.03895431,-0.16182700,-0.31254807,-1.04998982,-0.38954315,-1.61827004
-0.02170176,-0.11030065,-0.30194670,-1.01077175,-0.21701761,-1.10300649
-0.03763306,-0.02450065,-0.58551705,-0.50974691,-0.37633060,-0.24500653
-0.08814580,0.07537328,-1.01506019,0.60822612,-0.88145797,0.75373283
-0.16166186,0.16484115,-1.12512732,1.77951884,-1.61661860,1.64841154
-0.23607466,0.22201553,-1.17650354,2.23153472,-2.36074662,2.22015528
-0.28505947,0.23363322,-1.18570662,2.41947079,-2.85059470,2.33633215
-0.28646267,0.19848120,-1.14373064,2.07041836,-2.86462675,1.98481198
-0.23013167,0.12728691,-1.05691481,1.39225364,-2.30131675,1.27286914
-0.12252787,0.03924500,-1.10642982,0.38315669,-1.22527870,0.39244997
0.01365886,-0.04363413,-0.02363378,-0.96499491,0.13658858,-0.43634128
0.14514681,-0.10256407,1.00050771,-0.40298453,1.45146811,-1.02564074
0.23749671,-0.12660555,1.03944492,-0.58376300,2.37496706,-1.26605547
0.26556596,-0.11462336,1.15420413,-0.41187865,2.65565956,-1.14623360
0.22172108,-0.07425101,1.20633912,-0.35420904,2.21721076,-0.74251012
0.11909881,-0.01850682,1.25820398,-0.17672366,1.19098807,-0.18506823
-0.01134252,0.03860035,-0.42577431,0.48044467,-0.11342525,0.38600349
-0.12932987,0.08593901,-0.83965856,0.43525961,-1.29329867,0.85939007
-0.19692362,0.11739809,-0.99260503,1.43269467,-1.96923620,1.17398093
-0.18984216,0.13183746,-1.00727773,1.61566341,-1.89842163,1.31837465
-0.10501928,0.13122410,-0.68264234,1.37889004,-1.05019283,1.31224102
0.03794603,0.11798518,0.62176454,0.92735344,0.37946031,1.17985177
0.20194131,0.09283765,1.43182635,1.14625764,2.01941309,0.92837651
0.34257811,0.05408603,1.49693596,1.12843561,3.42578106,0.54086033
0.42046306,-0.00127403,1.46090531,0.75422734,4.20463056,-0.01274030
0.41187089,-0.07509654,1.34873044,0.19178765,4.11870895,-0.75096542
0.31474024,-0.16534061,1.13292921,-0.42884797,3.14740237,-1.65340612
0.14840614,-0.26432143,0.61606055,-0.93555647,1.48406141,-2.64321429
-0.05257299,-0.35894613,-0.09257915,-0.99324590,-0.52572992,-3.58946129
-0.24836997,-0.43322228,-0.46894431,-0.85839254,-2.48369971,-4.33222277
-0.40446677,-0.47246182,-0.61545879,-0.75744730,-4.04466765,-4.72461825
-0.49970087,-0.46789026,-0.69880217,-0.67897129,-4.99700869,-4.67890258
-0.52962290,-0.42008052,-0.78409445,-0.59045905,-5.29622897,-4.20080519
-0.50463434,-0.33989264,-0.86537713,-0.49638671,-5.04634344,-3.39892638
-0.44406936,-0.24634842,-0.94719070,-0.39091417,-4.44069355,-2.46348421
-0.36858709,-0.16186638,-1.01384485,-0.28936294,-3.68587088,-1.61866380
-0.29357793,-0.10618956,-1.05669367,-0.22044128,-2.93577933,-1.06189558
-0.22569071,-0.09084164,-1.01625288,-0.30942541,-2.25690715,-0.90841645
-0.16331170,-0.11585811,-0.82972336,-0.59937543,-1.63311696,-1.15858114
-0.10034511,-0.16987003,-0.49266571,-0.92551458,-1.00345105,-1.69870026
-0.03148572,-0.23357725,-0.08797594,-1.09221530,-0.31485720,-2.33577251
0.04326881,-0.28557376,0.24034308,-1.12249374,0.43268813,-2.85573765
0.11671662,-0.30873516,0.48059040,-1.09248459,1.16716618,-3.08735157
0.17594047,-0.29519840,0.64499527,-1.04264987,1.75940466,-2.95198396
0.20663345,-0.24841752,0.77046221,-0.96405029,2.06633454,-2.48417515
0.19860527,-0.18171638,0.87323600,-0.87124902,1.98605268,-1.81716383
0.15033836,-0.11387127,0.95045137,-0.78164059,1.50338360,-1.13871267
0.07078217,-0.06317612,0.76246691,-0.88781136,0.70782175,-0.63176123
-0.02243732,-0.04187566,-0.64957023,-0.61516035,-0.22437318,-0.41875660
-0.10791844,-0.05266574,-0.85039163,-0.35606983,-1.07918441,-0.52665743
-0.16688517,-0.08823679,-0.91911709,-0.42958581,-1.66885168,-0.88236789
-0.18891278,-0.13382996,-0.82531565,-0.57581013,-1.88912782,-1.33829957
-0.17500563,-0.17183126,-0.72295117,-0.71131098,-1.75005629,-1.71831257
-0.13695490,-0.18685481,-0.56924880,-0.86453003,-1.36954902,-1.86854811
-0.09318039,-0.16973513,-0.47266111,-0.93435270,-0.93180389,-1.69735131
-0.06246189,-0.11933788,-0.49152607,-0.90747678,-0.62461895,-1.19337883
-0.05767442,-0.04190948,-0.72361577,-0.58675039,-0.57674417,-0.41909476
-0.08161552,0.05148370,-0.98545682,0.41090268,-0.81615517,0.51483700
-0.12627335,0.14831718,-1.12618732,1.49979711,-1.26273347,1.48317176
-0.17569850,0.23755406,-1.20071733,2.48827505,-1.75698504,2.37554063
-0.21143084,0.31130267,-1.23680246,3.13840294,-2.11430843,3.11302670
-0.21861199,0.36494822,-1.25497758,3.68209863,-2.18611988,3.64948219
-0.19075597,0.39617652,-1.25460708,4.00579548,-1.90755966,3.96176517
-0.13168571,0.40372170,-1.20694625,4.11785030,-1.31685705,4.03721696
-0.05416005,0.38668491,-0.61248916,3.91509151,-0.54160048,3.86684910
0.02415871,0.34489384,0.26795968,3.50585318,0.24158714,3.44893843
0.08590964,0.28017339,0.85785514,2.83579421,0.85909644,2.80173393
0.11865158,0.19784002,1.25154161,1.97429836,1.18651584,1.97840021
0.11749385,0.10746863,1.21173680,1.06453443,1.17493854,1.07468634
0.08515775,0.02214995,1.01749241,0.25840315,0.85157748,0.22149945
0.02984331,-0.04397976,0.24394067,-0.68706489,0.29843306,-0.43979756
-0.03799296,-0.07940280,-0.51470530,-0.81800711,-0.37992960,-0.79402798
-0.10859681,-0.07890777,-0.85489559,-0.57198799,-1.08596808,-0.78907768
-0.17456038,-0.04589011,-1.02849770,-0.25952029,-1.74560382,-0.45890108
-0.23080010,0.00784132,-1.15558088,0.17663439,-2.30800105,0.07841325
-0.27331236,0.06506950,-0.96698701,0.20096429,-2.73312357,0.65069497
-0.29770923,0.10828525,-1.07214272,1.25293469,-2.97709229,1.08285247
-0.29862393,0.12533593,-1.07961500,1.36479509,-2.98623931,1.25335931
-0.27065084,0.11364538,-1.04812658,1.19348311,-2.70650837,1.13645380
-0.21071849,0.08135211,-1.18017828,0.70355326,-2.10718493,0.81352110
-0.12100288,0.04466675,-1.03899693,0.39471969,-1.21002885,0.44666747
-0.01101488,0.02205768,-0.19707242,-0.17936195,-0.11014884,0.22057678
0.10242826,0.02708698,1.11380351,0.32028574,1.02428255,0.27086982
0.19798909,0.06238382,1.42114115,0.72601342,1.97989088,0.62383824
0.25497972,0.11706901,1.59162176,1.29044831,2.54979722,1.17069013
0.25952521,0.16892235,1.73927569,1.85034251,2.59525208,1.68922353
0.20971254,0.19100926,1.74611199,1.88933027,2.09712536,1.91009263
0.11777558,0.16087155,1.23206723,1.64759099,1.17775579,1.60871550
0.00814796,0.06930779,0.03268790,0.89030242,0.08147959,0.69307793
-0.08849642,-0.07435707,-0.70444626,-0.59731126,-0.88496415,-0.74357075
-0.14371971,-0.24267054,-0.44520727,-0.88522494,-1.43719708,-2.42670539
-0.13983381,-0.39651704,-0.22842471,-1.03052175,-1.39833811,-3.96517043
-0.07575155,-0.49602077,-0.02855307,-1.10259032,-0.75751548,-4.96020765
0.03185295,-0.51264824,0.24808259,-1.13565767,0.31852949,-5.12648237
0.15271470,-0.43865162,0.53203857,-1.09422541,1.52714698,-4.38651618
0.25144320,-0.29063160,0.81325936,-0.93595409,2.51443195,-2.90631604
0.29782983,-0.10574848,1.16790521,-0.36459652,2.97829828,-1.05748484
0.27586776,0.06856237,1.50992644,0.91157466,2.75867758,0.68562370
0.18866690,0.18836269,1.68363428,1.95991778,1.88666901,1.88362692
0.05767422,0.22621557,0.50475448,2.39061284,0.57674219,2.26215569
-0.08362705,0.17927423,-0.95868450,1.85619056,-0.83627054,1.79274233
-0.19963059,0.06978431,-0.94263715,0.94401288,-1.99630589,0.69784314
-0.26308065,-0.06227406,-1.09584749,-0.24773890,-2.63080650,-0.62274062
-0.26287810,-0.17212977,-0.89424807,-0.61943090,-2.62878097,-1.72129773
-0.20684175,-0.22461984,-0.72414368,-0.82063866,-2.06841753,-2.24619843
-0.11865185,-0.20538463,-0.50898653,-0.97642726,-1.18651854,-2.05384630
-0.03003797,-0.12519969,-0.26215053,-1.00017226,-0.30037968,-1.25199686
0.02925178,-0.01601040,0.48868889,-0.35107401,0.29251784,-0.16010403
0.04052050,0.08003514,0.52559280,0.91142559,0.40520496,0.80035137
0.00143374,0.12493014,-0.00653337,1.32026911,0.01433742,1.24930141
-0.07396079,0.09775943,-0.82883358,0.82807362,-0.73960790,0.97759427
-0.16031929,0.00192226,-0.96554714,-0.09122063,-1.60319294,0.01922262
-0.22939945,-0.13581541,-0.87082046,-0.48870909,-2.29399454,-1.35815411
-0.25899385,-0.27415712,-0.73066866,-0.75734538,-2.58993854,-2.74157121
-0.23956458,-0.37106558,-0.58312696,-0.89060283,-2.39564575,-3.71065576
-0.17659508,-0.39788420,-0.40421304,-1.00345421,-1.76595083,-3.97884197
-0.08812630,-0.34902404,-0.19977833,-1.07629025,-0.88126301,-3.49024041
0.00149898,-0.24390885,0.08399495,-1.13467181,0.01498983,-2.43908848
0.06950416,-0.12045566,0.54648089,-1.03116000,0.69504158,-1.20455661
0.10158233,-0.02221664,1.05027533,-0.49284348,1.01582331,-0.22216641
0.09570923,0.01653764,1.04830682,0.09693212,0.95709227,0.16537636
0.06184763,-0.01721810,0.93441546,0.26127532,0.61847634,-0.17218096
0.01789502,-0.11031738,0.05675830,-0.94347185,0.17895020,-1.10317384
-0.01660321,-0.22722034,0.04953656,-0.95633811,-0.16603214,-2.27220342
-0.02684744,-0.32142738,0.03964254,-1.04069185,-0.26847444,-3.21427382
-0.00727584,-0.35077704,0.13105343,-1.09979415,-0.07275842,-3.50777036
0.03710234,-0.29159960,0.29736543,-1.12236953,0.37102340,-2.91599602
0.09269794,-0.14704829,0.72101760,-0.97693521,0.92697936,-1.47048289
0.14177469,0.05316951,1.38005316,0.60143948,1.41774689,0.53169508
0.16777215,0.26161911,1.54957616,2.64332867,1.67772152,2.61619111
0.15985857,0.42768161,1.69332433,4.49933481,1.59858568,4.27681605
0.11548178,0.51311529,1.16071856,5.26958656,1.15481777,5.13115292
0.04044890,0.50363270,0.35626617,4.97715378,0.40448897,5.03632704
-0.05313029,0.41282267,-0.69945526,4.06043100,-0.53130285,4.12822668
-0.15012863,0.27726081,-1.09325683,2.89923882,-1.50128634,2.77260808
-0.23582475,0.14450697,-0.97642291,1.45889997,-2.35824754,1.44506970
-0.29857712,0.05794437,-1.17914331,0.30460277,-2.98577119,0.57944374
-0.33131180,0.04334649,-1.10304403,0.09240123,-3.31311802,0.43346487
-0.33186754,0.10138808,-1.20953679,0.44968197,-3.31867539,1.01388079
-0.30256245,0.20830324,-1.17920721,2.16580176,-3.02562447,2.08303243
-0.24941014,0.32422680,-1.26038790,3.29222012,-2.49410141,3.24226804
-0.18124936,0.40632269,-1.27814114,4.06657314,-1.81249365,4.06322690
-0.10879287,0.42238572,-1.14734006,4.07764816,-1.08792875,4.22385715
-0.04341589,0.36062484,-0.55071664,3.64403486,-0.43415887,3.60624837
0.00448549,0.23273216,0.02923240,2.37798429,0.04485493,2.32732157
0.02751151,0.06960110,0.39923477,1.06349921,0.27511507,0.69601104
0.02325862,-0.08859310,-0.11789333,-0.94852704,0.23258620,-0.88593105
-0.00436831,-0.20456338,-0.07868776,-1.09549177,-0.04368313,-2.04563377
-0.04524244,-0.25445047,-0.15440443,-1.08206022,-0.45242438,-2.54450466
-0.08492295,-0.23362995,-0.30535704,-1.02075458,-0.84922946,-2.33629951
-0.10823828,-0.15639923,-0.56984770,-0.86057872,-1.08238279,-1.56399232
-0.10372990,-0.05018686,-0.89649290,-0.44179437,-1.03729899,-0.50186856
-0.06763576,0.05341647,-0.75104469,0.52385157,-0.67635760,0.53416468
-0.00598658,0.12773661,0.00197057,1.32929051,-0.05986580,1.27736609
0.06620216,0.15743536,0.72167706,1.53845406,0.66202156,1.57435356
0.12880438,0.14067607,1.36441541,1.35263932,1.28804382,1.40676070
0.16263779,0.08701633,1.47464943,0.83041745,1.62637786,0.87016333
0.15593108,0.01240967,1.38020885,0.26173007,1.55931077,0.12409667
0.10906520,-0.06653942,0.93181312,-0.77081895,1.09065200,-0.66539423
0.03578317,-0.13700193,0.11226304,-1.12545478,0.35783169,-1.37001926
-0.03993596,-0.19177394,-0.28570387,-0.99325091,-0.39935961,-1.91773945
-0.09075651,-0.22845937,-0.31565613,-0.98534489,-0.90756511,-2.28459369
-0.09470898,-0.24695728,-0.22564381,-1.04131997,-0.94708983,-2.46957277
-0.04304289,-0.24678851,-0.02953344,-1.09932792,-0.43042895,-2.46788512
0.05546123,-0.22568326,0.41121519,-1.10866129,0.55461235,-2.25683259
0.17544872,-0.18015518,0.92036253,-0.83275390,1.75448719,-1.80155181
0.28135176,-0.10781901,1.20636940,-0.31363600,2.81351760,-1.07819006
0.33753747,-0.01036908,1.41205394,0.37263757,3.37537468,-0.10369084
0.31928823,0.10423767,1.62021029,1.30802810,3.19288231,1.04237668
0.22120696,0.22161530,1.81065011,2.35870862,2.21206961,2.21615302
0.06026948,0.32326991,0.57863265,3.42996311,0.60269478,3.23269909
-0.12769511,0.39090848,-1.07432246,4.10459805,-1.27695112,3.90908475
-0.29729701,0.41141888,-1.13328135,3.97057414,-2.97297007,4.11418881
-0.40601489,0.38085499,-1.13134396,3.85041142,-4.06014888,3.80854995
-0.42607201,0.30601530,-1.11185992,3.05312777,-4.26072012,3.06015302
-0.35216387,0.20297312,-1.04388678,2.02915239,-3.52163870,2.02973122
-0.20267997,0.09292515,-0.96445554,1.22289705,-2.02679974,0.92925152
-0.01406404,-0.00338630,-0.20722257,-1.04701579,-0.14064044,-0.03386304
0.16991436,-0.07096304,1.19869614,-0.14068487,1.69914365,-0.70963040
0.31063539,-0.10395880,1.25849724,-0.33025706,3.10635393,-1.03958798
0.38501214,-0.10625423,1.30375588,-0.23373383,3.85012145,-1.06254225
0.39067597,-0.08917592,1.34666955,-0.14863384,3.90675974,-0.89175919
0.34457958,-0.06722591,1.37244916,-0.10255244,3.44579584,-0.67225906
0.27577285,-0.05324550,1.36956060,-0.13758656,2.75772852,-0.53245500
0.21495593,-0.05450267,1.35063028,-0.20836435,2.14955931,-0.54502668
0.18436715,-0.07078310,1.28462243,-0.39088848,1.84367146,-0.70783104
0.19131571,-0.09486000,1.19677424,-0.57272691,1.91315708,-0.94859995
0.22732299,-0.11497619,1.20343316,-0.54451025,2.27322992,-1.14976187
0.27286251,-0.11843892,1.24653709,-0.45260993,2.72862509,-1.18438923
0.30576726,-0.09524316,1.30054986,-0.31019777,3.05767257,-0.95243164
0.31015957,-0.04080612,1.40364933,0.02295537,3.10159571,-0.40806125
0.28266037,0.04270785,1.54901636,0.62411618,2.82660366,0.42707854
0.23367206,0.14654699,1.73866582,1.58156300,2.33672063,1.46546993
0.18333037,0.25675592,1.77211905,2.58303189,1.83330372,2.56755919
0.15364873,0.35637751,1.54783237,3.52596903,1.53648734,3.56377513
0.15975763,0.42808794,1.66901660,4.28454113,1.59757631,4.28087938
0.20348390,0.45697216,2.02314210,4.58542585,2.03483902,4.56972156
0.27169968,0.43319987,2.21556020,4.41702986,2.71699678,4.33199868
0.34017920,0.35431354,2.13755202,3.74629402,3.40179199,3.54313544
0.38172640,0.22671517,1.93579793,2.52298617,3.81726405,2.26715172
0.37577202,0.06583866,1.65875387,1.05124760,3.75772022,0.65838658
0.31604312,-0.10545011,1.32184303,-0.32461917,3.16043122,-1.05450113
0.21350404,-0.26038777,0.84913808,-0.99978769,2.13504037,-2.60387766
0.09336386,-0.37342547,0.47050333,-1.09063864,0.93363862,-3.73425468
-0.01300039,-0.42595808,0.22514655,-1.09067822,-0.13000393,-4.25958079
-0.07855394,-0.41124647,0.05660610,-1.08035326,-0.78553940,-4.11246474
-0.08997753,-0.33701276,-0.05380638,-1.07179105,-0.89977527,-3.37012756
-0.05263128,-0.22459075,-0.05952107,-1.08555770,-0.52631278,-2.24590749
0.01073191,-0.10437900,0.23528518,-0.98642606,0.10731906,-1.04379002
0.06725211,-0.00844909,0.99294394,-0.27208531,0.67252106,-0.08449088
0.08494923,0.03784119,1.02065575,0.39179325,0.84949234,0.37841192
0.04380952,0.02285496,0.53115928,0.83301646,0.43809520,0.22854962
-0.05673846,-0.04788173,-0.75511622,-0.29130039,-0.56738456,-0.47881735
-0.19653283,-0.15306643,-0.82706362,-0.53249228,-1.96532831,-1.53066426
-0.34013903,-0.26168050,-0.92914253,-0.43518293,-3.40139027,-2.61680498
-0.44741447,-0.34208726,-0.89421415,-0.50187188,-4.47414472,-3.42087256
-0.48584845,-0.37147936,-0.87938213,-0.54875010,-4.85848445,-3.71479359
-0.44075735,-0.34274663,-0.86473918,-0.58636212,-4.40757345,-3.42746629
-0.32010830,-0.26653802,-0.84061408,-0.62482029,-3.20108298,-2.66538021
-0.15248295,-0.16775545,-0.68860173,-0.76876360,-1.52482945,-1.67755449
0.02110500,-0.07749119,0.37766963,-0.88385111,0.21105000,-0.77491190
0.15889074,-0.02292611,1.25966501,-0.05586332,1.58890737,-0.22926111
0.22985408,-0.01843049,1.35937858,0.09834982,2.29854079,-0.18430488
0.22152830,-0.06078482,1.28271401,-0.19857526,2.21528296,-0.60784817
0.14192890,-0.13014261,0.95219469,-0.83353424,1.41928897,-1.30142612
0.01537850,-0.19649874,0.14981738,-1.03235066,0.15378500,-1.96498745
-0.12603935,-0.22961379,-0.42194772,-0.92019349,-1.26039353,-2.29613791
-0.25236973,-0.20918282,-0.78696829,-0.64634812,-2.52369729,-2.09182824
-0.34376426,-0.13192324,-1.01082146,-0.34920281,-3.43764260,-1.31923244
-0.39416370,-0.01323994,-1.25073504,0.18039140,-3.94163703,-0.13239937
-0.40992700,0.11711204,-1.19224799,1.52299106,-4.09927002,1.17112043
-0.40443884,0.22399017,-1.26739752,2.51765990,-4.04438836,2.23990174
-0.39105679,0.27757445,-1.29196751,2.96973991,-3.91056788,2.77574449
-0.37718362,0.26239883,-1.28128016,2.76398730,-3.77183625,2.62398834
-0.36165729,0.18185969,-1.21918786,2.03029466,-3.61657290,1.81859687
-0.33628958,0.05686205,-1.18162715,0.38542321,-3.36289585,0.56862054
-0.29076752,-0.08081856,-1.01127374,-0.29405078,-2.90767518,-0.80818559
-0.21884949,-0.19819748,-0.76304847,-0.75325418,-2.18849486,-1.98197477
-0.12329927,-0.27060707,-0.41672593,-1.03469419,-1.23299265,-2.70607072
-0.01746906,-0.28809809,-0.02571748,-1.12699461,-0.17469056,-2.88098092
0.07731246,-0.25687155,0.37744963,-1.11503422,0.77312462,-2.56871547
0.13782707,-0.19560301,0.69260329,-1.00098062,1.37827074,-1.95603008
0.14649251,-0.12819555,0.88784814,-0.83955753,1.46492510,-1.28195552
0.09769492,-0.07557761,0.87929267,-0.84257847,0.97694921,-0.75577605
0.00063736,-0.04930844,-0.38323504,-0.78417712,0.00637357,-0.49308445
-0.12242977,-0.04896095,-0.82497257,-0.23008358,-1.22429765,-0.48960949
-0.24216328,-0.06383572,-1.02409816,-0.21122652,-2.42163283,-0.63835720
-0.33040570,-0.07804202,-1.09762752,-0.13818070,-3.30405697,-0.78042025
-0.36813228,-0.07689082,-1.11367881,-0.10774422,-3.68132281,-0.76890822
-0.35052348,-0.05224097,-1.15238333,-0.04070176,-3.50523481,-0.52240973
-0.28759011,-0.00498573,-1.20271480,0.10797899,-2.87590109,-0.04985730
-0.20026632,0.05597745,-1.19859517,0.47536993,-2.00266323,0.55977450
-0.11337408,0.11763107,-0.95123214,1.22090125,-1.13374083,1.17631066
-0.04784608,0.16791424,-0.43594939,1.63567901,-0.47846079,1.67914236
-0.01475001,0.19999883,-0.24532102,1.90859926,-0.14750007,1.99998829
-0.01295486,0.21419628,-0.26007158,2.08055472,-0.12954859,2.14196281
-0.03098447,0.21691446,-0.41910443,2.13478470,-0.30984474,2.16914464
-0.05217593,0.21724426,-0.57038891,2.15547991,-0.52175930,2.17244262
-0.06119235,0.22264725,-0.60551828,2.23450327,-0.61192350,2.22647251
-0.04958326,0.23551320,-0.47643495,2.41095757,-0.49583257,2.35513204
-0.01853445,0.25196564,-0.18786420,2.58359957,-0.18534449,2.51965643
0.02198476,0.26338165,0.19240440,2.76530886,0.21984765,2.63381651
0.05718127,0.26001673,0.49278289,2.76256347,0.57181266,2.60016733
0.07295589,0.23529792,0.60207403,2.47365427,0.72955890,2.35297918
0.06096801,0.18907920,0.41743499,1.99444354,0.60968014,1.89079201
0.02149856,0.12853851,-0.00856989,1.46820283,0.21498556,1.28538514
-0.03677507,0.06628447,-0.70936024,1.03843558,-0.36775066,0.66284465
-0.09984918,0.01629709,-1.00589824,0.13263059,-0.99849185,0.16297095
-0.15308188,-0.01084519,-1.14962173,-0.05223980,-1.53081881,-0.10845185
-0.18577352,-0.01170736,-1.19644272,-0.03109577,-1.85773524,-0.11707357
-0.19405734,0.00868842,-1.21030152,0.09802801,-1.94057339,0.08688423
-0.18121777,0.03851360,-1.19280684,0.31129685,-1.81217770,0.38513597
-0.15553253,0.06322804,-1.12368917,0.51736754,-1.55532534,0.63228044
-0.12662235,0.07072651,-1.07138717,0.67182994,-1.26622350,0.70726508
-0.10177098,0.05576666,-1.03415394,0.60519993,-1.01770984,0.55766655
-0.08359139,0.02215294,-0.87969893,0.13675794,-0.83591387,0.22152937
-0.06981912,-0.01808042,-0.76630855,-0.32828325,-0.69819120,-0.18080421
-0.05515528,-0.04822916,-0.61441177,-0.59508276,-0.55155275,-0.48229163
-0.03429038,-0.05205974,-0.39727584,-0.68011510,-0.34290378,-0.52059739
-0.00481438,-0.01888207,0.00380901,-0.39565349,-0.04814382,-0.18882073
0.03119361,0.05301788,0.65739691,0.81586534,0.31193610,0.53017877
0.06754612,0.15557165,0.84951317,1.51685011,0.67546117,1.55571650
0.09614797,0.27286445,1.03707075,2.77270794,0.96147970,2.72864449
0.11013258,0.38508712,1.18444061,3.87642121,1.10132576,3.85087124
0.10666456,0.47323670,1.15587878,4.78805971,1.06664560,4.73236699
0.08825080,0.52321084,0.97410434,5.29410267,0.88250798,5.23210843
0.06196741,0.52828742,0.67169225,5.15124750,0.61967414,5.28287419
0.03681691,0.48959207,0.36962092,4.58531237,0.36816913,4.89592066
0.02017279,0.41479428,0.21852578,3.84129858,0.20172786,4.14794284
0.01466614,0.31571793,0.22785085,2.93905568,0.14666138,3.15717930
0.01676458,0.20568749,0.33915377,1.89838517,0.16764579,2.05687490
0.01771606,0.09727148,0.42634648,1.05971265,0.17716060,0.97271481
0.00668178,0.00075320,-0.10144565,-0.15767741,0.06681779,0.00753203
-0.02493428,-0.07667363,-0.35371503,-0.73720288,-0.24934281,-0.76673633
-0.07944178,-0.13118249,-0.61645281,-0.91080886,-0.79441781,-1.31182488
-0.15057193,-0.16227040,-0.73433399,-0.79831183,-1.50571931,-1.62270403
-0.22387489,-0.17246818,-0.86936688,-0.62846220,-2.23874888,-1.72468181
-0.27988136,-0.16672798,-0.97718495,-0.46758372,-2.79881358,-1.66727982
-0.29919429,-0.15136221,-1.01825738,-0.38283572,-2.99194289,-1.51362210
-0.26802658,-0.13252149,-1.01317501,-0.38148677,-2.68026576,-1.32521488
-0.18252392,-0.11444419,-0.90642774,-0.52887362,-1.82523917,-1.14444195
-0.05056173,-0.09796666,-0.41031519,-0.88409221,-0.50561732,-0.97966664
0.10953944,-0.07990038,0.89876354,-0.67496294,1.09539439,-0.79900383
0.27302375,-0.05374904,1.23337913,-0.02365183,2.73023751,-0.53749042
0.41430086,-0.01184476,1.39909589,0.46837461,4.14300858,-0.11844756
0.51259369,0.05155715,1.58320725,1.19936693,5.12593691,0.51557153
0.55615295,0.13716807,1.77153873,2.05087328,5.56152950,1.37168074
0.54404567,0.23869215,1.96059370,2.97420001,5.44045674,2.38692150
0.48525961,0.34293559,2.12620378,3.87669706,4.85259613,3.42935592
0.39560791,0.43234023,2.25694227,4.66164064,3.95607910,4.32340235
0.29345184,0.48944936,2.29437900,4.91429710,2.93451839,4.89449361
0.19545143,0.50204318,1.94837821,4.92431927,1.95451433,5.02043181
0.11339116,0.46727452,1.07567215,4.67860842,1.13391161,4.67274525
0.05270376,0.39328912,0.51161760,3.85258651,0.52703759,3.93289122
0.01278668,0.29753405,0.09098951,2.87098360,0.12786683,2.97534053
-0.01126559,0.20203487,-0.09811415,2.06778336,-0.11265587,2.02034866
-0.02618670,0.12699593,-0.22977106,1.26250100,-0.26186701,1.26995929
-0.03807054,0.08475924,-0.37941304,1.07146835,-0.38070541,0.84759237
-0.05053915,0.07616706,-0.49492079,0.84770274,-0.50539145,0.76167060
