I_in,Q_in,I_out,Q_out,I_out_ideal,Q_out_ideal
-0.08241058,-0.23207258,-0.27744916,-1.04933190,-0.82410577,-2.32072585
-0.02947300,-0.19705700,-0.06967493,-1.10765135,-0.29472996,-1.97056999
-0.00502573,-0.12865615,0.01020530,-1.11199975,-0.05025733,-1.28656153
-0.01663851,-0.03822565,-0.43437725,-0.92076099,-0.16638512,-0.38225653
-0.06097990,0.05789945,-1.01364839,0.56794596,-0.60979902,0.57899451
-0.12602884,0.14267026,-1.13747764,1.44359398,-1.26028843,1.42670258
-0.19568609,0.20232475,-1.19996059,2.04094005,-1.95686089,2.02324749
-0.25506008,0.22900611,-1.22115672,2.32448101,-2.55060079,2.29006111
-0.29465227,0.22147853,-1.21099246,2.24688244,-2.94652272,2.21478527
-0.31220064,0.18410715,-1.17019498,1.90204656,-3.12200637,1.84107154
-0.31183931,0.12479199,-1.09159994,1.35505772,-3.11839307,1.24791987
-0.30117480,0.05273778,-1.23525524,0.38468769,-3.01174800,0.52737775
-0.28754793,-0.02322205,-1.10727394,-0.02134308,-2.87547932,-0.23222047
-0.27493778,-0.09543761,-1.05233443,-0.30101883,-2.74937780,-0.95437614
-0.26263293,-0.15753678,-0.95074666,-0.52547675,-2.62632930,-1.57536785
-0.24608456,-0.20425239,-0.84729117,-0.67041969,-2.46084560,-2.04252395
-0.21952609,-0.23147045,-0.74518090,-0.76963919,-2.19526090,-2.31470454
-0.17928688,-0.23675901,-0.63552856,-0.85221797,-1.79286879,-2.36759008
-0.12646724,-0.22026470,-0.50153565,-0.93163168,-1.26467244,-2.20264700
-0.06786339,-0.18552950,-0.29102868,-1.02920544,-0.67863392,-1.85529504
-0.01465282,-0.13965065,-0.05098196,-1.10458732,-0.14652825,-1.39650647
0.02084275,-0.09236186,0.23474278,-1.06116807,0.20842749,-0.92361861
0.02928700,-0.05400993,0.35415649,-0.57110226,0.29287005,-0.54009935
0.00794791,-0.03288402,-0.00525082,0.02266686,0.07947913,-0.32884018
-0.03749757,-0.03272331,-0.73343545,0.00411070,-0.37497572,-0.32723307
-0.09372876,-0.05131090,-0.94700390,-0.58692175,-0.93728757,-0.51310899
-0.14305059,-0.08079106,-0.91058677,-0.61696178,-1.43050588,-0.80791061
-0.16827360,-0.10979529,-0.90391833,-0.60671151,-1.68273600,-1.09795285
-0.15775012,-0.12681871,-0.81324190,-0.67564923,-1.57750118,-1.26818706
-0.10900794,-0.12379309,-0.61561817,-0.81162977,-1.09007939,-1.23793092
-0.02981727,-0.09865628,-0.24437401,-0.95162058,-0.29817268,-0.98656282
0.06369882,-0.05600130,0.72880405,-0.84056491,0.63698822,-0.56001303
0.15138940,-0.00552446,1.26003063,0.06240196,1.51389396,-0.05524457
0.21455826,0.04123447,1.43040252,0.62002999,2.14558259,0.41234469
0.24096638,0.07473402,1.53743684,0.96724176,2.40966381,0.74734023
0.22786990,0.09047941,1.59138381,1.11948466,2.27869898,0.90479410
0.18222844,0.09014747,1.58080244,1.04110599,1.82228437,0.90147469
0.11810472,0.08033388,1.27038217,0.89989120,1.18104724,0.80333885
0.05214570,0.06934490,0.61428106,0.92911446,0.52145704,0.69344899
-0.00139040,0.06321922,0.19209661,1.09050190,-0.01390404,0.63219225
-0.03449917,0.06252653,-0.49116111,1.07317770,-0.34499172,0.62526527
-0.04702985,0.06129058,-0.68598342,1.01422310,-0.47029845,0.61290578
-0.04563133,0.04866847,-0.84533662,0.83252889,-0.45631331,0.48668473
-0.04053168,0.01301478,-0.88541847,0.17182410,-0.40531677,0.13014784
-0.04133277,-0.05297914,-0.45122609,-0.57255280,-0.41332769,-0.52979138
-0.05328824,-0.14790899,-0.48061767,-0.94868135,-0.53288236,-1.47908992
-0.07532255,-0.25978306,-0.38206536,-1.03632522,-0.75322546,-2.59783059
-0.10042156,-0.36765469,-0.30547541,-1.05307376,-1.00421555,-3.67654688
-0.11819752,-0.44661930,-0.23814829,-1.08012676,-1.18197517,-4.46619295
-0.11868799,-0.47484894,-0.18122067,-1.10253572,-1.18687991,-4.74848939
-0.09604023,-0.44052615,-0.12051861,-1.11853337,-0.96040235,-4.40526151
-0.05079560,-0.34640158,-0.03158814,-1.13558102,-0.50795601,-3.46401583
0.01000546,-0.21032040,0.16385026,-1.15660310,0.10005462,-2.10320399
0.07490808,-0.06126832,0.77757031,-0.60681629,0.74908077,-0.61268325
0.13156527,0.06809736,1.34800494,0.83915830,1.31565268,0.68097357
0.17045655,0.15030503,1.57180429,1.54046774,1.70456549,1.50305031
0.18751388,0.17066990,1.63382363,1.74395013,1.87513880,1.70669903
0.18477428,0.13130972,1.58403349,1.42094779,1.84774283,1.31309722
0.16889486,0.05031019,1.43465376,0.58084416,1.68894865,0.50310189
0.14813487,-0.04374158,1.20914054,-0.15018448,1.48134871,-0.43741581
0.12895572,-0.12020802,0.85671538,-0.89578474,1.28955720,-1.20208020
0.11351764,-0.15527338,0.73147959,-0.98992950,1.13517636,-1.55273381
0.09901352,-0.13856663,0.70718914,-0.98205054,0.99013516,-1.38566626
0.07909683,-0.07559629,0.77373374,-0.69408679,0.79096831,-0.75596293
0.04687625,0.01461058,0.84795046,0.30107161,0.46876253,0.14610578
-0.00165039,0.10577756,0.00568665,1.23527622,-0.01650387,1.05777556
-0.06504458,0.17248850,-0.66972327,1.74268603,-0.65044583,1.72488502
-0.13579050,0.19757805,-1.16738272,1.94192946,-1.35790497,1.97578049
-0.20192831,0.17657783,-1.15722990,1.83863842,-2.01928308,1.76577833
-0.25048575,0.11802218,-1.09050405,1.25667846,-2.50485753,1.18022176
-0.27155686,0.03978378,-1.30726528,0.37222975,-2.71556857,0.39783779
-0.26159612,-0.03714134,-1.17581129,-0.10937318,-2.61596123,-0.37141343
-0.22472650,-0.09525186,-1.08424485,-0.39801776,-2.24726504,-0.95251864
-0.17153113,-0.12542221,-0.92762959,-0.63777882,-1.71531131,-1.25422212
-0.11568146,-0.12861488,-0.73721254,-0.81602848,-1.15681463,-1.28614877
-0.06953592,-0.11413227,-0.53064233,-0.94101286,-0.69535925,-1.14132271
-0.04023906,-0.09528659,-0.42600235,-0.97285241,-0.40239056,-0.95286588
-0.02770829,-0.08417088,-0.35373256,-0.98770618,-0.27708287,-0.84170883
-0.02524995,-0.08739933,-0.31870943,-1.01250923,-0.25249951,-0.87399334
-0.02261531,-0.10421715,-0.24881811,-1.03928554,-0.22615307,-1.04217148
-0.01041713,-0.12745409,-0.08020307,-1.08215332,-0.10417129,-1.27454089
0.01570114,-0.14675436,0.17152292,-1.11619592,0.15701142,-1.46754356
0.05271735,-0.15273039,0.40410393,-1.10377610,0.52717350,-1.52730387
0.09067315,-0.14042637,0.62954438,-1.02572501,0.90673152,-1.40426366
0.11589862,-0.11081283,0.81470186,-0.84637117,1.15898621,-1.10812835
0.11599377,-0.06982657,0.95541936,-0.59436554,1.15993766,-0.69826567
0.08484659,-0.02542081,1.08769894,-0.36574712,0.84846594,-0.25420812
0.02585261,0.01614886,0.65257865,0.57385284,0.25852614,0.16148864
-0.04796948,0.05328299,-1.00209188,0.54493314,-0.47969481,0.53282989
-0.11725597,0.08999535,-1.07980454,0.90978402,-1.17255967,0.89995349
-0.16209281,0.13436731,-1.12900126,1.36727262,-1.62092810,1.34367308
-0.16852755,0.19494373,-1.19294727,2.02553511,-1.68527552,1.94943730
-0.13364797,0.27632433,-1.23692536,2.76389384,-1.33647973,2.76324329
-0.06743818,0.37558555,-0.73641890,3.75697064,-0.67438179,3.75585551
0.00940044,0.48097790,0.05349612,4.78540611,0.09400442,4.80977899
0.07119018,0.57363616,0.65318555,5.67085743,0.71190175,5.73636156
0.09492946,0.63204677,0.86979949,6.25970602,0.94929463,6.32046772
0.06752874,0.63806839,0.59764493,6.36089325,0.67528736,6.38068389
-0.00964398,0.58271524,-0.14470117,5.73479891,-0.09643980,5.82715237
-0.12039806,0.46988779,-1.23985004,4.52287102,-1.20398058,4.69887789
-0.23775620,0.31678646,-1.22521842,3.12455320,-2.37756202,3.16786464
-0.33125624,0.15070217,-1.10522401,1.51794302,-3.31256241,1.50702173
-0.37537364,0.00294409,-1.24690831,0.18369099,-3.75373640,0.02944088
-0.35657438,-0.09848881,-1.15519130,-0.22148812,-3.56574383,-0.98488815
-0.27693328,-0.13551485,-1.05216610,-0.47476584,-2.76933282,-1.35514846
-0.15330820,-0.10408581,-0.91691715,-0.64895618,-1.53308202,-1.04085808
-0.01240791,-0.01475544,-0.14324339,-0.47779575,-0.12407911,-0.14755445
0.11669421,0.11036190,1.11565530,0.82347465,1.16694207,1.10361897
0.21033950,0.24332470,1.72597313,2.44356418,2.10339498,2.43324696
0.25609644,0.35718631,2.00543404,3.69462919,2.56096437,3.57186310
0.25503218,0.43209010,2.13095903,4.38969898,2.55032179,4.32090101
0.22000210,0.45911747,2.09150410,4.53036308,2.20002098,4.59117470
0.17072680,0.44105990,1.72917569,4.43854713,1.70726800,4.41059898
0.12733810,0.39015817,1.30286455,3.84108233,1.27338104,3.90158172
0.10442318,0.32365535,1.11514974,3.17590046,1.04423183,3.23655352
0.10730422,0.25853233,1.16660321,2.51807547,1.07304224,2.58532330
0.13148783,0.20691562,1.42959297,2.01829147,1.31487833,2.06915625
0.16518469,0.17336203,1.77343619,1.76679230,1.65184687,1.73362032
0.19387060,0.15463610,1.80809093,1.54689515,1.93870598,1.54636096
0.20531577,0.14187688,1.82458639,1.55314803,2.05315772,1.41876882
0.19349041,0.12439415,1.79229903,1.36585939,1.93490405,1.24394145
0.16022830,0.09390648,1.69656801,1.00783038,1.60228305,0.93906478
0.11431087,0.04793586,1.48118997,0.46460065,1.14310875,0.47935856
0.06845492,-0.00867926,1.34925675,-0.19940311,0.68454922,-0.08679258
0.03529134,-0.06466372,0.53630918,-0.67103142,0.35291335,-0.64663716
0.02363918,-0.10541779,0.43040231,-0.92198366,0.23639176,-1.05417790
0.03617725,-0.11755220,0.49567151,-0.93399882,0.36177253,-1.17552203
0.06909289,-0.09357949,0.76614523,-0.79296654,0.69092894,-0.93579488
0.11363573,-0.03535825,1.27244031,-0.28331640,1.13635734,-0.35358250
0.15893574,0.04487170,1.57185018,0.58481938,1.58935740,0.44871699
0.19512604,0.12644045,1.74305797,1.40237331,1.95126038,1.26440454
0.21581566,0.18496153,1.85270500,1.97836149,2.15815664,1.84961531
0.21925172,0.19876625,1.87638450,2.10935974,2.19251718,1.98766248
0.20797590,0.15540941,1.80023551,1.70409906,2.07975899,1.55409409
0.18725844,0.05639329,1.60697722,0.70595759,1.87258442,0.56393293
0.16293721,-0.08143826,1.20296788,-0.47836909,1.62937209,-0.81438263
0.13941034,-0.22860141,0.78024822,-0.94923526,1.39410340,-2.28601415
0.11841260,-0.34944832,0.61627102,-1.00379658,1.18412602,-3.49448323
0.09890559,-0.41098921,0.53415936,-1.03968656,0.98905586,-4.10989207
0.07803423,-0.39182668,0.48924795,-1.06227875,0.78034231,-3.91826680
0.05276367,-0.28873315,0.44219285,-1.08183432,0.52763669,-2.88733147
0.02160649,-0.11886113,0.33475414,-1.08177722,0.21606486,-1.18861133
-0.01416795,0.08334219,-0.17189378,1.35339057,-0.14167947,0.83342194
-0.05028629,0.27400880,-0.47792035,2.77038646,-0.50286288,2.74008799
-0.08033479,0.41061199,-0.89556694,4.31018782,-0.80334794,4.10611988
-0.09753859,0.46278677,-1.04595149,4.62125063,-0.97538595,4.62786772
-0.09696405,0.42021886,-1.01271987,4.29392862,-0.96964049,4.20218856
-0.07748263,0.29531991,-0.80492729,2.90903068,-0.77482625,2.95319910
-0.04284637,0.11981708,-0.44916081,1.44653964,-0.42846370,1.19817078
-0.00142544,-0.06389051,-0.10104077,-0.89286226,-0.01425439,-0.63890511
0.03549278,-0.21422160,0.19668899,-1.10472131,0.35492781,-2.14221600
0.05652869,-0.30149047,0.32150719,-1.10381866,0.56528689,-3.01490471
0.05347458,-0.31539076,0.32939026,-1.11131835,0.53474578,-3.15390759
0.02409679,-0.26673435,0.23031113,-1.14300144,0.24096795,-2.66734353
-0.02640497,-0.18298844,-0.05516926,-1.10226536,-0.26404970,-1.82988441
-0.08588117,-0.09900723,-0.62697428,-0.77709198,-0.85881173,-0.99007231
-0.13776561,-0.04580176,-1.07420647,-0.31081548,-1.37765610,-0.45801757
-0.16517871,-0.04078034,-1.08537471,-0.21965346,-1.65178712,-0.40780341
-0.15560492,-0.08243289,-0.94056749,-0.47037753,-1.55604923,-0.82432892
-0.10486605,-0.15105838,-0.58322763,-0.83978987,-1.04866048,-1.51058379
-0.01917855,-0.21526848,-0.04188877,-1.09252918,-0.19178552,-2.15268478
0.08548231,-0.24222045,0.44863275,-1.05649018,0.85482314,-2.42220446
0.18677665,-0.20839245,0.80415291,-0.87226200,1.86776649,-2.08392446
0.26141673,-0.10756734,1.12181640,-0.36995015,2.61416729,-1.07567337
0.29121808,0.04642435,1.43961990,0.72794658,2.91218080,0.46424352
0.26810518,0.22302056,1.78710222,2.39447451,2.68105183,2.23020557
0.19658295,0.38326126,1.92395270,3.91631007,1.96582954,3.83261261
0.09283700,0.49059128,0.83294529,4.87305164,0.92836997,4.90591282
-0.01942917,0.52089158,-0.16501434,5.19643211,-0.19429170,5.20891583
-0.11534553,0.46881480,-1.13847899,4.67494059,-1.15345533,4.68814802
-0.17565134,0.34869831,-1.15163898,3.53724098,-1.75651338,3.48698307
-0.19194488,0.19000587,-1.06619143,2.03295636,-1.91944877,1.90005874
-0.16885570,0.02886909,-1.09807885,0.14027900,-1.68855701,0.28869089
-0.12247031,-0.10163641,-0.77113384,-0.70747495,-1.22470306,-1.01636406
-0.07545088,-0.17963735,-0.40787664,-1.04424453,-0.75450884,-1.79637345
-0.05028175,-0.19885358,-0.23690806,-1.09839928,-0.50281748,-1.98853577
-0.06264644,-0.16832895,-0.32765141,-1.02777648,-0.62646443,-1.68328953
-0.11689524,-0.10804382,-0.71087331,-0.69898927,-1.16895243,-1.08043821
-0.20491475,-0.04210412,-1.13132489,-0.15280730,-2.04914755,-0.42104115
-0.30865978,0.00827176,-1.20386934,0.17133978,-3.08659785,0.08271763
-0.40548507,0.02995492,-1.16652298,0.18975499,-4.05485066,0.29954919
-0.47457814,0.02008463,-1.19173765,0.18802190,-4.74578145,0.20084628
-0.50250906,-0.01491520,-1.20065045,0.12691557,-5.02509064,-0.14915204
-0.48626166,-0.06265389,-1.19141531,0.01979943,-4.86261662,-0.62653894
-0.43297095,-0.10904025,-1.16177678,-0.12644799,-4.32970952,-1.09040250
-0.35667052,-0.14209062,-1.10160589,-0.29815289,-3.56670522,-1.42090615
-0.27329399,-0.15431559,-1.01227117,-0.46602681,-2.73293991,-1.54315589
-0.19566897,-0.14340170,-0.91641557,-0.59840983,-1.95668966,-1.43401700
-0.13013997,-0.11153494,-0.83118302,-0.67950189,-1.30139971,-1.11534942
-0.07581236,-0.06406633,-0.70735013,-0.72638285,-0.75812363,-0.64066331
-0.02645944,-0.00820497,-0.48322904,-0.53693682,-0.26459436,-0.08204969
0.02578476,0.04788801,0.57907486,0.85427785,0.25784759,0.47888014
0.08639762,0.09565138,0.86324173,0.99050909,0.86397620,0.95651380
0.15559556,0.12667615,1.50169647,1.19017088,1.55595563,1.26676153
0.22761811,0.13365361,1.65008748,1.40445805,2.27618110,1.33653609
0.29234321,0.11186474,1.64956212,1.25716853,2.92343207,1.11864745
0.33855146,0.06093666,1.59624064,0.87719136,3.38551461,0.60936658
0.35757953,-0.01379084,1.49483228,0.36012024,3.57579531,-0.13790835
0.34600703,-0.10107928,1.29649293,-0.31281328,3.46007028,-1.01079277
0.30642961,-0.18534839,1.10733008,-0.66999322,3.06429608,-1.85348386
0.24612072,-0.24998228,0.92936569,-0.86357349,2.46120721,-2.49982277
0.17418965,-0.28169636,0.74158698,-0.99359006,1.74189654,-2.81696356
0.09840085,-0.27471181,0.52547044,-1.07807231,0.98400853,-2.74711810
0.02292094,-0.23330273,0.23266909,-1.10896719,0.22920941,-2.33302728
-0.05213045,-0.17160969,-0.26813090,-0.98949647,-0.52130450,-1.71609689
-0.12918256,-0.11039544,-0.72692353,-0.65020597,-1.29182556,-1.10395440
-0.21041958,-0.07141611,-1.01180172,-0.26596725,-2.10419579,-0.71416115
-0.29489384,-0.07095426,-1.07432353,-0.11909465,-2.94893838,-0.70954262
-0.37683830,-0.11448363,-1.06940877,-0.17575029,-3.76838297,-1.14483627
-0.44605172,-0.19422382,-1.02199173,-0.30647358,-4.46051720,-1.94223822
-0.49044674,-0.29052498,-0.95316166,-0.44906205,-4.90446739,-2.90524983
-0.49999075,-0.37684404,-0.88332182,-0.56964666,-4.99990751,-3.76844035
-0.47065575,-0.42692074,-0.80445206,-0.67740238,-4.70655755,-4.26920743
-0.40686891,-0.42202640,-0.72742498,-0.76193470,-4.06868906,-4.22026404
-0.32138962,-0.35610238,-0.69625634,-0.78634942,-3.21389619,-3.56102382
-0.23239706,-0.23726293,-0.74580401,-0.73132271,-2.32397057,-2.37262934
-0.15855902,-0.08529419,-0.94580728,-0.48784500,-1.58559025,-0.85294193
-0.11361742,0.07394988,-1.05207932,0.69749886,-1.13617420,0.73949879
-0.10228290,0.21540357,-1.07151055,2.03901649,-1.02282898,2.15403574
-0.11887066,0.32073552,-1.21805751,3.20809126,-1.18870664,3.20735525
-0.14923544,0.38164706,-1.26471961,3.71807456,-1.49235439,3.81647063
-0.17546575,0.39978172,-1.26865947,3.93159032,-1.75465745,3.99781723
-0.18185090,0.38370936,-1.26446974,3.77908158,-1.81850900,3.83709356
-0.16016942,0.34442640,-1.25655031,3.34092379,-1.60169424,3.44426402
-0.11253514,0.29121820,-1.13777864,2.78790283,-1.12535136,2.91218204
-0.05082494,0.22942667,-0.46231845,2.26906323,-0.50824945,2.29426668
0.00715881,0.16078685,0.08107554,1.52739382,0.07158812,1.60786846
0.04354738,0.08588468,0.46121401,1.07258523,0.43547378,0.85884682
0.04635727,0.00737847,0.58261937,0.17732161,0.46357266,0.07378465
0.01356129,-0.06772254,0.08362884,-1.02815413,0.13561292,-0.67722538
-0.04608141,-0.12806944,-0.41716117,-0.94474590,-0.46081411,-1.28069438
-0.11572996,-0.16067823,-0.59708118,-0.81384742,-1.15729957,-1.60678227
-0.17582920,-0.15555708,-0.74797571,-0.70772326,-1.75829196,-1.55557078
-0.21039168,-0.11054114,-0.94383937,-0.45128876,-2.10391681,-1.10541145
-0.21214549,-0.03429354,-1.12669230,-0.08104456,-2.12145486,-0.34293540
-0.18487002,0.05410446,-1.05743313,0.64323795,-1.84870016,0.54104462
-0.14215634,0.12941803,-1.11824965,1.34935808,-1.42156345,1.29418033
-0.10298262,0.16740390,-1.05293119,1.62335587,-1.02982622,1.67403897
-0.08551271,0.15267170,-0.91759038,1.55427825,-0.85512710,1.52671704
-0.10108320,0.08459635,-1.00464761,0.86359048,-1.01083195,0.84596346
-0.15027217,-0.02096172,-1.09285545,-0.06674531,-1.50272174,-0.20961721
-0.22227983,-0.13511350,-0.92813271,-0.53518909,-2.22279832,-1.35113502
-0.29781894,-0.22386297,-0.89986801,-0.65065676,-2.97818939,-2.23862975
-0.35464338,-0.25821525,-0.92842376,-0.61592066,-3.54643379,-2.58215254
-0.37406382,-0.22331700,-0.99199194,-0.50708491,-3.74063816,-2.23316998
-0.34653602,-0.12362605,-1.10334229,-0.28791842,-3.46536021,-1.23626045
-0.27471611,0.01771880,-1.22230279,0.25250477,-2.74716107,0.17718798
-0.17313984,0.16532077,-1.15396845,1.65482545,-1.73139844,1.65320774
-0.06465545,0.28183775,-0.53302169,2.84884119,-0.64655449,2.81837751
0.02536849,0.33896624,0.25771949,3.38027716,0.25368486,3.38966240
0.07547068,0.32560513,0.73237455,3.31988907,0.75470679,3.25605125
0.07346211,0.25058987,0.67964822,2.52757859,0.73462112,2.50589871
0.01937552,0.13914958,0.14210659,1.39988732,0.19375517,1.39149580
-0.07467826,0.02429845,-0.80261326,0.31494629,-0.74678261,0.24298451
-0.18761844,-0.06396092,-1.05908751,-0.29216039,-1.87618442,-0.63960923
-0.29461166,-0.10803768,-1.09227502,-0.34525871,-2.94611659,-1.08037678
-0.37306418,-0.10766692,-1.13345087,-0.26123825,-3.73064182,-1.07666923
-0.40791638,-0.07878342,-1.18180645,-0.10965268,-4.07916379,-0.78783417
-0.39497656,-0.04685511,-1.18344009,-0.02366930,-3.94976559,-0.46855109
-0.34152312,-0.03705445,-1.16314268,-0.03122219,-3.41523118,-0.37054453
-0.26406052,-0.06470590,-1.09468353,-0.22492766,-2.64060515,-0.64705900
-0.18379361,-0.12933035,-0.87514478,-0.60355115,-1.83793607,-1.29330346
-0.12094274,-0.21435331,-0.53494292,-0.92270935,-1.20942736,-2.14353314
-0.08933509,-0.29258407,-0.30869541,-1.03438675,-0.89335090,-2.92584073
-0.09269318,-0.33558022,-0.24311969,-1.05522168,-0.92693181,-3.35580218
-0.12367628,-0.32366963,-0.32485682,-1.01700926,-1.23676277,-3.23669632
-0.16606819,-0.25316869,-0.54351348,-0.88154989,-1.66068192,-2.53168690
-0.19967826,-0.13829016,-0.89749616,-0.54426169,-1.99678256,-1.38290162
-0.20672886,-0.00704750,-1.25031888,0.12013928,-2.06728858,-0.07047504
-0.17796488,0.10748868,-1.19534969,1.18598855,-1.77964883,1.07488676
-0.11662583,0.17764270,-1.19540894,1.78564966,-1.16625829,1.77642703
-0.03886022,0.18977729,-0.32652259,1.89857101,-0.38860219,1.89777285
0.02992189,0.14823269,0.32809064,1.53428018,0.29921895,1.48232690
0.06208125,0.07327021,0.66712123,1.00788593,0.62081254,0.73270207
0.03637102,-0.00623544,0.59990537,-0.25902203,0.36371023,-0.06235436
-0.05434639,-0.06283704,-0.73370826,-0.65332973,-0.54346390,-0.62837039
-0.19878688,-0.07986229,-1.08915186,-0.26835662,-1.98786881,-0.79862289
-0.36806054,-0.05689760,-1.14387906,-0.05387982,-3.68060539,-0.56897599
-0.52193649,-0.00956652,-1.16530979,0.13212520,-5.21936490,-0.09566523
-0.61922106,0.03629757,-1.17703331,0.25270906,-6.19221063,0.36297575
-0.62950503,0.05408970,-1.08401179,0.73685640,-6.29505030,0.54089699
-0.54284949,0.02627540,-1.22326422,0.20367640,-5.42849488,0.26275404
-0.37430557,-0.04869932,-1.11439729,-0.09450786,-3.74305574,-0.48699319
-0.16148976,-0.15478304,-0.69902122,-0.79491383,-1.61489755,-1.54783038
0.04457235,-0.26257607,0.19863102,-1.12009871,0.44572353,-2.62576074
0.19304537,-0.33813294,0.61764652,-0.99793696,1.93045371,-3.38132938
0.24753242,-0.35349960,0.70546752,-0.97667474,2.47532418,-3.53499603
0.19675897,-0.29563595,0.68184638,-1.00828373,1.96758971,-2.95635949
0.05834854,-0.17092232,0.36940703,-1.11016357,0.58348544,-1.70922317
-0.12569750,-0.00387878,-1.10662019,-0.09920489,-1.25697497,-0.03878781
-0.30072513,0.16945062,-1.15643060,1.78815067,-3.00725131,1.69450623
-0.41502840,0.31137552,-1.26895702,3.29209590,-4.15028405,3.11375517
-0.43471812,0.39271254,-1.30316126,3.96544862,-4.34718122,3.92712541
-0.35337458,0.40027667,-1.30793297,4.03689528,-3.53374576,4.00276674
-0.19353094,0.33971311,-1.29254079,3.44368362,-1.93530944,3.39713110
0.00047826,0.23315460,0.01846117,2.29577303,0.00478260,2.33154598
0.17609674,0.11271420,1.45714366,1.43333519,1.76096736,1.12714202
0.28834138,0.01191663,1.29945493,0.56331283,2.88341380,0.11916631
0.31291467,-0.04246361,1.19877458,0.11517423,3.12914666,-0.42463605
0.25260635,-0.03608774,1.16670585,-0.01291532,2.52606347,-0.36087737
0.13511297,0.03085792,1.22999036,0.32951239,1.35112974,0.30857917
0.00315447,0.14515421,-0.09462564,1.47655725,0.03154469,1.45154210
-0.09978101,0.28466833,-1.13000226,2.92706490,-0.99781014,2.84668328
-0.14337951,0.42366091,-1.29928672,4.26379681,-1.43379512,4.23660910
-0.11963188,0.53788143,-1.25349283,5.43031025,-1.19631879,5.37881429
-0.04430912,0.60848955,-0.47287709,6.22795773,-0.44309121,6.08489547
0.04949207,0.62443064,0.41375905,6.25416470,0.49492066,6.24430636
0.12338466,0.58338143,1.14569175,5.92741013,1.23384661,5.83381433
0.14715476,0.49160450,1.38564789,4.92111778,1.47154762,4.91604500
0.10910952,0.36299359,0.92752779,3.60853291,1.09109518,3.62993590
0.01990293,0.21738032,0.03418618,2.08926129,0.19902929,2.17380316
-0.09130451,0.07799813,-1.03007221,0.86663383,-0.91304506,0.77998134
-0.18688740,-0.03197348,-1.26591372,-0.02979364,-1.86887399,-0.31973483
-0.23346720,-0.09358107,-1.11592829,-0.38057053,-2.33467196,-0.93581073
-0.21293391,-0.09633953,-1.08458507,-0.45266768,-2.12933909,-0.96339528
-0.12808975,-0.04149998,-0.98691601,-0.44770083,-1.28089748,-0.41499980
-0.00114565,0.05682435,0.20478015,1.03766859,-0.01145655,0.56824348
0.13421150,0.17353406,1.30327201,1.67521811,1.34211495,1.73534057
0.24427515,0.27754753,1.86150789,2.89844704,2.44275147,2.77547531
0.30625515,0.33908798,2.00337481,3.53871846,3.06255150,3.39087982
0.31493972,0.33751916,2.02657795,3.54946661,3.14939720,3.37519157
0.28292168,0.26753022,1.91767883,2.79537439,2.82921682,2.67530217
0.23454445,0.14166468,1.71230853,1.61068356,2.34544453,1.41664681
0.19594024,-0.01193153,1.39575124,0.11956679,1.95940236,-0.11931529
0.18487031,-0.15631761,0.96504569,-0.80617923,1.84870313,-1.56317612
0.20407397,-0.25547856,0.85901999,-0.86531663,2.04073971,-2.55478562
0.24050551,-0.28429730,0.87068570,-0.85351819,2.40505511,-2.84297303
0.27067346,-0.23586303,0.97448057,-0.75156248,2.70673463,-2.35863026
0.27007117,-0.12384906,1.16199374,-0.44644940,2.70071165,-1.23849063
0.22319814,0.02091174,1.42424667,0.40403661,2.23198136,0.20911736
0.13044599,0.15879778,1.23618948,1.54310918,1.30445987,1.58797777
0.00923863,0.25233843,0.10387711,2.60959816,0.09238626,2.52338434
-0.11112560,0.27652612,-1.06479812,2.78097916,-1.11125605,2.76526117
-0.19921540,0.22546613,-1.07407844,2.40537810,-1.99215398,2.25466126
-0.23240724,0.11343914,-0.96711498,1.31647122,-2.32407241,1.13439140
-0.20516139,-0.02983529,-1.08511496,-0.19407777,-2.05161392,-0.29835289
-0.13165117,-0.16817326,-0.68206859,-0.85918152,-1.31651168,-1.68173258
-0.04169932,-0.26931426,-0.20916735,-1.10745013,-0.41699322,-2.69314256
0.02871348,-0.31354531,0.16077931,-1.14029276,0.28713477,-3.13545310
0.04922325,-0.29804796,0.26128066,-1.14543426,0.49223252,-2.98047959
0.00519950,-0.23590185,0.08849032,-1.14482617,0.05199497,-2.35901855
-0.09717928,-0.15042294,-0.51685840,-0.81620032,-0.97179284,-1.50422936
-0.23256646,-0.06697520,-1.11080337,-0.22750767,-2.32566456,-0.66975197
-0.36422058,-0.00509643,-1.21851873,0.17543274,-3.64220577,-0.05096426
-0.45529938,0.02649415,-1.15997970,0.17920050,-4.55299381,0.26494153
-0.47995521,0.03056609,-1.19762611,0.22962430,-4.79955211,0.30566090
-0.43068352,0.01786145,-1.20626891,0.20549507,-4.30683521,0.17861455
-0.31973300,0.00099858,-1.20847011,0.13112661,-3.19733002,0.00998579
-0.17442969,-0.01174044,-1.15684199,-0.07804766,-1.74429695,-0.11740444
-0.02827517,-0.02031923,-0.40008271,-0.63110989,-0.28275173,-0.20319229
0.08903638,-0.03305121,0.87608373,-0.35087505,0.89036376,-0.33051207
0.15938737,-0.06285048,1.04133916,-0.32384947,1.59387368,-0.62850476
0.17948182,-0.12105124,0.93302017,-0.64175087,1.79481821,-1.21051244
0.15897545,-0.21117595,0.68629813,-0.92975271,1.58975446,-2.11175954
