I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual
-0.15139283,-0.45165594,-0.20712662,-0.39420652,-0.20366831,-0.50946797
-0.23192516,-0.38957586,-0.31991735,-0.29660934,-0.28501228,-0.44502762
-0.31331733,-0.25768063,-0.40097681,-0.18353137,-0.36067021,-0.30746102
-0.37400602,-0.09343649,-0.42908373,0.03345567,-0.42436291,-0.13433025
-0.39491238,0.05701027,-0.42576307,0.33399352,-0.45407951,0.03008114
-0.36528283,0.15197920,-0.36297107,0.49807397,-0.42680106,0.14332319
-0.28606499,0.16623505,-0.29050517,0.43588123,-0.35026076,0.14569782
-0.16974502,0.09824341,-0.21644674,0.21940078,-0.22607330,0.05259778
-0.03675857,-0.02947861,-0.12626645,0.03627560,-0.06996854,-0.08195731
0.09027990,-0.17704189,0.03689220,-0.10178503,0.08532493,-0.22894758
0.19260039,-0.29891209,0.16284312,-0.22235899,0.20604606,-0.36921274
0.25961988,-0.35718812,0.23602334,-0.27158272,0.27461104,-0.44229578
0.29033512,-0.33248784,0.23899271,-0.25456452,0.32202241,-0.41241166
0.29157803,-0.22924760,0.20162997,-0.15410134,0.35386968,-0.27735454
0.27404794,-0.07395825,0.12268078,0.06575088,0.35661649,-0.07992503
0.24776002,0.09299552,0.08513558,0.24660274,0.32460365,0.12118602
0.21864422,0.22931686,0.11037236,0.40584576,0.28535929,0.27957257
0.18747678,0.30293599,0.14643621,0.52551472,0.25005241,0.36965929
0.15134826,0.30069704,0.11456440,0.48799741,0.19657886,0.37644587
0.10684720,0.23113658,0.03058898,0.36846471,0.11541034,0.30050262
0.05345867,0.12076978,-0.05215493,0.22994632,0.03962940,0.17293302
-0.00439842,0.00528883,-0.11615831,0.08701520,-0.02410397,0.03267986
-0.05771241,-0.08143585,-0.15069109,-0.00347517,-0.07133609,-0.06904890
-0.09563557,-0.11712460,-0.17235181,-0.02501637,-0.11158117,-0.12685560
-0.10966953,-0.09674517,-0.18898501,0.01739515,-0.12515510,-0.10551139
-0.09762462,-0.03258824,-0.18459654,0.10464402,-0.11129562,-0.03798051
-0.06565913,0.05090561,-0.17537332,0.19676270,-0.07908602,0.05963331
-0.02733303,0.12562965,-0.13882665,0.26306278,-0.04148556,0.14108678
0.00030465,0.16875697,-0.07938817,0.30130681,-0.01815639,0.18950103
0.00243014,0.16933786,-0.01645516,0.32405102,-0.02062234,0.19642035
-0.02798320,0.13066250,-0.01757677,0.29105294,-0.05478604,0.14646948
-0.08678204,0.06796973,-0.10203499,0.17672646,-0.12772734,0.07217828
-0.15884319,0.00258942,-0.20405400,0.03609860,-0.20343045,-0.01232361
-0.22209254,-0.04533568,-0.25881013,-0.03493488,-0.27128175,-0.06964828
-0.25422174,-0.06310947,-0.27108964,-0.03762850,-0.31619069,-0.09848523
-0.23999356,-0.04880306,-0.26562086,-0.00065322,-0.29241783,-0.08872645
-0.17672291,-0.01082390,-0.23321477,0.05781848,-0.20497847,-0.05188184
-0.07603825,0.03578619,-0.12654069,0.13258113,-0.09120602,0.00327280
0.03879186,0.07480836,-0.00761742,0.16599850,0.04140156,0.05863937
0.13923303,0.09409371,0.08442551,0.12781924,0.15640143,0.09689499
0.19960025,0.08887985,0.16649963,0.08470093,0.22688709,0.10539555
0.20437254,0.06226629,0.21346731,0.07647895,0.23738185,0.09171448
0.15242659,0.02299407,0.19957204,0.05478842,0.17623797,0.05211667
0.05692409,-0.01840334,0.08578724,0.00949667,0.06176793,0.00468418
-0.05899272,-0.05353383,-0.08329204,-0.04339201,-0.06245581,-0.04986741
-0.16920105,-0.07872685,-0.22071303,-0.07125415,-0.18296695,-0.09190498
-0.25198465,-0.09543322,-0.28483719,-0.07954562,-0.28551641,-0.11604848
-0.29547778,-0.10848654,-0.31900153,-0.08518544,-0.33938260,-0.14052892
-0.29958918,-0.12306771,-0.32582971,-0.08466470,-0.34805522,-0.15828821
-0.27407539,-0.14165983,-0.29800022,-0.08871395,-0.31334977,-0.19661201
-0.23372958,-0.16223052,-0.25456378,-0.13168845,-0.26576221,-0.21825470
-0.19255084,-0.17837334,-0.23537917,-0.18920463,-0.21025622,-0.24235843
-0.15896798,-0.18138293,-0.24201438,-0.21328469,-0.17473853,-0.24782596
-0.13367120,-0.16351221,-0.22102386,-0.19084229,-0.13919603,-0.22663221
-0.11057116,-0.12122536,-0.19221130,-0.13836384,-0.11491744,-0.17526830
-0.08025224,-0.05726149,-0.16351241,-0.04864018,-0.08936590,-0.09021212
-0.03443191,0.01925541,-0.14364037,0.05859056,-0.04137853,-0.00013326
0.03032429,0.09474759,-0.12408675,0.13799216,0.02207048,0.09473159
0.11098453,0.15455681,-0.09688288,0.18195514,0.11110333,0.17382810
0.19900235,0.18670042,-0.00578213,0.20873427,0.21450987,0.22019188
0.28329964,0.18486414,0.15126905,0.24301518,0.31384434,0.22180930
0.35398540,0.14977708,0.29152262,0.23769309,0.40421377,0.18383926
0.40529379,0.08866496,0.35038847,0.16220048,0.47631372,0.11399234
0.43660812,0.01308147,0.34091944,0.04139554,0.50720726,0.02667162
0.45126280,-0.06412666,0.30996123,-0.11116043,0.52905406,-0.06966235
0.45375017,-0.13179384,0.30554652,-0.19930850,0.52710856,-0.14046462
0.44663399,-0.18255920,0.32035923,-0.22665977,0.52496797,-0.19899790
0.42861425,-0.21371103,0.32105005,-0.22035541,0.50734477,-0.23410262
0.39473559,-0.22676007,0.27664065,-0.20774563,0.47175095,-0.23916179
0.33885055,-0.22610532,0.18375111,-0.20970434,0.41852489,-0.23252440
0.25747579,-0.21732907,0.06957618,-0.19684035,0.33753710,-0.21235010
0.15349683,-0.20562718,-0.06370974,-0.17048775,0.22521277,-0.19635550
0.03806649,-0.19470566,-0.15278897,-0.16052991,0.08972434,-0.19141273
-0.07042194,-0.18625494,-0.22637697,-0.16236077,-0.03060953,-0.19480600
-0.15039264,-0.17994415,-0.28325996,-0.15535054,-0.13248566,-0.20783315
-0.18314509,-0.17380780,-0.30809096,-0.16917557,-0.18022621,-0.20971062
-0.15903493,-0.16491351,-0.31546634,-0.19305572,-0.15371871,-0.21088981
-0.08167105,-0.15024391,-0.26988861,-0.18424016,-0.06561541,-0.19613016
0.03147771,-0.12773069,-0.15645270,-0.14909357,0.06377996,-0.16302000
0.15258458,-0.09731009,-0.00752071,-0.07611740,0.20055679,-0.11811992
0.25027281,-0.06174714,0.10971564,-0.00495762,0.30795589,-0.07608123
0.29781770,-0.02687545,0.16431391,0.02698231,0.36942259,-0.03402234
0.28031723,-0.00091157,0.12025991,0.02392984,0.34952447,0.00193167
0.19867089,0.00730991,0.00830170,-0.00584052,0.25439003,0.02321220
0.06917287,-0.00901553,-0.11397544,-0.04981072,0.10200163,0.00504715
-0.08112282,-0.05174320,-0.24828038,-0.10483149,-0.06973231,-0.06110197
-0.22181549,-0.11552093,-0.32897627,-0.17480394,-0.23223214,-0.14557995
-0.32708913,-0.18718272,-0.41306788,-0.25395525,-0.37175560,-0.23169625
-0.38182788,-0.24748382,-0.49429801,-0.33865568,-0.45046422,-0.28486322
-0.38425012,-0.27522949,-0.55030131,-0.37722477,-0.46352781,-0.31417104
-0.34456331,-0.25303717,-0.54037869,-0.33090353,-0.41537302,-0.31132038
-0.28040795,-0.17324815,-0.47563511,-0.22542556,-0.32694502,-0.24848203
-0.21080191,-0.04214731,-0.40038183,-0.07955309,-0.24154309,-0.10998252
-0.15062164,0.11914658,-0.33702719,0.11325368,-0.18162002,0.07926841
-0.10728976,0.27797028,-0.28020531,0.26408055,-0.14420820,0.27153865
-0.08044416,0.39724371,-0.25675434,0.37241095,-0.10870543,0.43188290
-0.06427970,0.44484250,-0.25024927,0.37849665,-0.08095012,0.50261164
-0.05136502,0.40272032,-0.20729461,0.32554114,-0.07766523,0.46385993
-0.03634274,0.27307099,-0.18767492,0.17639510,-0.09180607,0.31524004
-0.01812849,0.07943703,-0.18418664,0.02408236,-0.07215952,0.09332126
0.00007756,-0.13799795,-0.20500118,-0.20268071,-0.02828894,-0.14852938
0.01274722,-0.33201443,-0.19029181,-0.39807513,-0.00408477,-0.37405775
0.01496199,-0.46041361,-0.21121776,-0.53798056,-0.01447672,-0.53052594
0.00499879,-0.49720002,-0.22455005,-0.55585408,-0.02824989,-0.57673291
-0.01457793,-0.43964708,-0.23485374,-0.49097019,-0.02591368,-0.52297288
-0.03781688,-0.30907605,-0.23198688,-0.33631155,-0.01416522,-0.38014849
-0.05793309,-0.14495418,-0.24797842,-0.19867796,-0.01836055,-0.19299370
-0.07046325,0.00612361,-0.25982621,-0.08186455,-0.04887715,-0.01265879
-0.07566958,0.10346329,-0.27596498,-0.04114830,-0.07019143,0.09532491
-0.07906532,0.12356280,-0.27875447,-0.05088886,-0.09047707,0.12443273
-0.08962118,0.06639371,-0.28280509,-0.09180453,-0.11066112,0.06002639
-0.11611070,-0.04513446,-0.29819989,-0.18046522,-0.13798339,-0.07127878
-0.16283432,-0.17232100,-0.33363318,-0.28245795,-0.19014151,-0.20985041
-0.22632971,-0.27227308,-0.43494967,-0.37617844,-0.26545198,-0.32986053
-0.29447318,-0.31050293,-0.53893560,-0.42138845,-0.36197026,-0.35892779
-0.34864665,-0.27082142,-0.60337418,-0.38752085,-0.41565805,-0.31489158
-0.36861750,-0.15969177,-0.58321995,-0.28045070,-0.42441347,-0.19588090
-0.33879812,-0.00390559,-0.52186203,-0.10019149,-0.38267110,-0.04196687
-0.25395703,0.15755543,-0.43485081,0.08369352,-0.28776400,0.13238409
-0.12246552,0.28491924,-0.27034819,0.16879342,-0.15379413,0.28631576
0.03419270,0.34885656,-0.14342578,0.21870039,0.01449974,0.36832906
0.18582910,0.33829651,0.00278008,0.17569426,0.18962842,0.38063013
0.30084780,0.26271105,0.12437168,0.07829623,0.32262392,0.30128269
0.35446181,0.14847024,0.17800026,0.01219761,0.38221243,0.18302106
0.33548178,0.03061959,0.12830698,-0.04612482,0.35572935,0.06590512
0.24965523,-0.05731195,-0.01441610,-0.11059105,0.27075990,-0.02082462
0.11847618,-0.09245161,-0.16191661,-0.17175484,0.12794985,-0.06314961
-0.02632766,-0.06815058,-0.36071521,-0.16903968,-0.03099340,-0.05042477
-0.15116906,0.00533061,-0.49391556,-0.09398350,-0.16517295,0.01443258
-0.22952691,0.10482742,-0.50601697,0.01585532,-0.26353647,0.11382806
-0.24892140,0.20144895,-0.49996629,0.16772410,-0.29606229,0.22899023
-0.21396287,0.26864262,-0.45305264,0.22768755,-0.25321856,0.30499073
-0.14459350,0.28883064,-0.40690464,0.19320533,-0.18608713,0.32839551
-0.06999462,0.25695158,-0.42381829,0.12951469,-0.11707191,0.29473156
-0.01985935,0.18030528,-0.40272331,0.08528635,-0.06799096,0.20870570
-0.01548521,0.07521827,-0.37261823,0.00304475,-0.06429963,0.08671305
-0.06321149,-0.03812030,-0.39541733,-0.12199420,-0.10890771,-0.04429259
-0.15209141,-0.14097127,-0.45705593,-0.22722626,-0.19718638,-0.16133519
-0.25652396,-0.22003237,-0.54640168,-0.26326203,-0.31176325,-0.25673194
-0.34319572,-0.26923649,-0.65161115,-0.31106764,-0.41932606,-0.29994005
-0.38047465,-0.28927302,-0.68187630,-0.35279113,-0.46585297,-0.31866254
-0.34768814,-0.28542431,-0.62785244,-0.35991001,-0.41613991,-0.32928834
-0.24170363,-0.26470154,-0.50115061,-0.34055883,-0.27416852,-0.33991956
-0.07892080,-0.23329556,-0.32235435,-0.32346857,-0.06659594,-0.31510347
0.10799864,-0.19507541,-0.15917876,-0.27550107,0.15011450,-0.26284246
0.27791872,-0.15141069,-0.00192295,-0.28846014,0.34207342,-0.20949623
0.39154885,-0.10213081,0.12160470,-0.26380062,0.46722899,-0.16279262
0.42158618,-0.04710482,0.16201927,-0.19773102,0.50368401,-0.09504407
0.35996819,0.01219642,0.12200005,-0.10097206,0.44214237,0.00570316
0.22025431,0.07171383,-0.03589588,-0.01416826,0.27602799,0.10855335
0.03443434,0.12472656,-0.20088948,0.05648514,0.05208908,0.17177727
-0.15504983,0.16275323,-0.38331413,0.02650514,-0.16390103,0.20231994
-0.30598769,0.17723872,-0.57391512,-0.01711035,-0.34008435,0.22341213
-0.38696352,0.16165676,-0.64315695,-0.05770433,-0.43898345,0.21354037
-0.38499596,0.11356455,-0.60555756,-0.07617101,-0.44493032,0.15437579
-0.30824007,0.03613258,-0.49600863,-0.14046153,-0.37168125,0.03660793
-0.18308739,-0.06126872,-0.41815105,-0.21649668,-0.22955946,-0.10101519
-0.04653470,-0.16371719,-0.34210819,-0.29056215,-0.06306792,-0.20735550
0.06401688,-0.25271744,-0.24943660,-0.33320618,0.06552611,-0.30623300
0.12069102,-0.30934433,-0.19316374,-0.38945597,0.12903478,-0.36935454
0.11207933,-0.31809081,-0.21427269,-0.39616591,0.12983537,-0.38478495
0.04538026,-0.27068900,-0.27879250,-0.35640329,0.06932104,-0.31298991
-0.05668129,-0.16901160,-0.33362529,-0.28649682,-0.03960447,-0.19674071
-0.16307157,-0.02619151,-0.39663315,-0.17055883,-0.16770140,-0.04757430
-0.24357069,0.13463137,-0.44645041,-0.08069107,-0.27341793,0.12985421
-0.27710154,0.28403209,-0.48339137,0.03479826,-0.31746763,0.30974222
-0.25691127,0.39196425,-0.41384456,0.17582428,-0.28809865,0.44409230
-0.19128780,0.43424622,-0.29155552,0.26246995,-0.21986378,0.48779133
-0.09989106,0.39837326,-0.16328010,0.25004795,-0.13407434,0.44154261
-0.00709626,0.28714202,-0.15339991,0.11508366,-0.05365848,0.31670925
0.06542200,0.11897594,-0.18926464,-0.04165076,0.02284487,0.12757886
0.10453818,-0.07540278,-0.20521113,-0.22256117,0.08839745,-0.07661159
0.10827375,-0.25937784,-0.21064466,-0.37311167,0.11811569,-0.27996666
0.08461505,-0.39849074,-0.22087426,-0.50644165,0.09428781,-0.44895929
0.04729062,-0.46818869,-0.24998169,-0.56176639,0.03678417,-0.53268827
0.01020954,-0.45930088,-0.26824236,-0.56021494,0.00143773,-0.52195618
-0.01739611,-0.37979840,-0.29637167,-0.50079596,0.00226406,-0.43827204
-0.03345767,-0.25233586,-0.32848024,-0.37127760,0.00689760,-0.29291439
-0.04246196,-0.10818294,-0.35182559,-0.25987339,-0.00829152,-0.13398616
-0.05219425,0.02087521,-0.34470841,-0.13925464,-0.03305017,0.00207993
-0.06925274,0.11053719,-0.29222503,-0.05168878,-0.06891611,0.10175610
-0.09519017,0.14977930,-0.26346800,0.01486222,-0.11731497,0.14896560
-0.12487960,0.14294438,-0.30662173,-0.00444753,-0.15702996,0.14067082
-0.14784277,0.10764060,-0.37324572,-0.07191701,-0.18562795,0.09922758
-0.15213146,0.06910708,-0.39489049,-0.13541722,-0.19234252,0.05870012
-0.12933378,0.05265173,-0.36373687,-0.14995706,-0.16741054,0.03813868
-0.07876737,0.07626198,-0.26298097,-0.11028401,-0.10625337,0.07310224
-0.00912277,0.14540081,-0.13663527,-0.03039230,-0.02892069,0.16067054
0.06331699,0.25136437,-0.05784294,0.03511534,0.04795820,0.29159218
0.11952206,0.37358089,-0.04110860,0.13670138,0.12755967,0.43268337
0.14409999,0.48515451,-0.02650432,0.22278094,0.19186716,0.55882002
0.13101553,0.56009727,-0.04024592,0.32420838,0.20062989,0.63773518
0.08652605,0.58027432,-0.06446845,0.43546155,0.15032368,0.66481089
0.02806072,0.54020999,-0.12154474,0.48409009,0.06117238,0.64071951
-0.02087803,0.44851624,-0.20565023,0.41654977,-0.03003387,0.54949972
-0.03831355,0.32563073,-0.31607169,0.23674387,-0.09276091,0.40794689
-0.01145601,0.19853479,-0.34886488,0.06509596,-0.07596186,0.25933534
0.05818176,0.09390078,-0.27340436,-0.03404005,0.00392156,0.13726330
0.15410427,0.03149647,-0.14142990,-0.11267298,0.12830362,0.06603100
0.24908645,0.01956310,-0.02347949,-0.11431730,0.25153899,0.06383279
0.31323316,0.05332624,0.09890106,-0.08020038,0.34540921,0.09570463
0.32340461,0.11694903,0.11202628,-0.03172916,0.37053664,0.16571248
0.27101437,0.18832316,0.03075789,0.03148428,0.31241084,0.24868238
0.16562196,0.24535183,-0.13275678,0.09657969,0.19336033,0.32625139
0.03301488,0.27200318,-0.24039558,0.15925246,0.03600817,0.35099930
-0.09179488,0.26249683,-0.30707350,0.20253029,-0.11661638,0.33428872
-0.17460480,0.22250783,-0.34612659,0.17697026,-0.21606592,0.28607211
-0.19203539,0.16709339,-0.36969453,0.06193022,-0.24647528,0.21173832
-0.13844055,0.11595092,-0.38114077,-0.05877135,-0.18413182,0.13434682
-0.02758230,0.08735808,-0.31408888,-0.11887330,-0.05129982,0.10222194
0.11143421,0.09252197,-0.14191656,-0.10262924,0.10613399,0.11497785
0.24268752,0.13196428,0.05882422,-0.04827020,0.25703983,0.16634358
0.33378622,0.19500902,0.23461995,0.02835852,0.38328767,0.23016454
0.36487900,0.26256640,0.26982793,0.07520166,0.44413010,0.30466172
0.33365975,0.31245890,0.18297175,0.12313810,0.41506429,0.36684781
0.25501194,0.32578497,0.07110972,0.14804547,0.31857787,0.39474928
0.15563498,0.29248537,-0.07782358,0.11454880,0.18739116,0.38108386
0.06552626,0.21447616,-0.14597467,0.07774390,0.06351416,0.30321432
0.00907052,0.10539903,-0.17686552,-0.01127130,-0.00990091,0.16207643
-0.00154139,-0.01297802,-0.18902037,-0.15803564,-0.01308984,0.01741149
0.03126842,-0.11668342,-0.18786350,-0.29802930,0.04035970,-0.11020608
0.09262062,-0.18606055,-0.17302316,-0.34298527,0.11322613,-0.19500871
0.16085923,-0.21096489,-0.12619373,-0.35679007,0.20060640,-0.22998341
0.21468226,-0.19311556,-0.04852236,-0.33394080,0.27071764,-0.21262179
0.23937024,-0.14494280,0.02509498,-0.27370155,0.30535240,-0.15248259
0.23027413,-0.08534976,0.03773832,-0.20780271,0.30474702,-0.08511200
0.19280190,-0.03375776,0.00613409,-0.19559719,0.25588956,-0.00950271
0.13937801,-0.00432626,-0.07781920,-0.20874999,0.18976590,0.02676509
0.08480559,-0.00215808,-0.16114622,-0.22612529,0.13110519,0.03016295
0.04182256,-0.02263581,-0.20081130,-0.24424116,0.06641168,-0.00206558
0.01832729,-0.05399881,-0.19386873,-0.26603121,0.03897420,-0.04476009
0.01692131,-0.08219797,-0.18166497,-0.28721040,0.03969720,-0.08167888
0.03642318,-0.09631471,-0.19161952,-0.30567130,0.06724508,-0.10554193
0.07424006,-0.09265532,-0.20674323,-0.30430126,0.10855612,-0.10408566
0.12823557,-0.07609877,-0.18380284,-0.26406765,0.16951370,-0.08237558
0.19708590,-0.05823318,-0.11087478,-0.21740945,0.25288716,-0.05812023
0.27891646,-0.05294237,0.00396675,-0.20129836,0.34924647,-0.05243290
0.36892354,-0.07101318,0.15164267,-0.21658266,0.45591835,-0.08205118
0.45732467,-0.11570593,0.24490418,-0.29408640,0.54686183,-0.15463186
0.52905827,-0.18092480,0.26853165,-0.40815923,0.61274189,-0.24678969
0.56609171,-0.25273235,0.25290951,-0.51754159,0.63418497,-0.34609179
0.55217269,-0.31377315,0.22933316,-0.56980687,0.60255612,-0.41435558
0.47874252,-0.34911274,0.18941613,-0.57042593,0.53449643,-0.43051456
0.34996181,-0.35143786,0.08318368,-0.53474659,0.41001649,-0.40556599
0.18472197,-0.32371635,-0.06271506,-0.45653385,0.25704525,-0.35410822
0.01424388,-0.27825160,-0.23079342,-0.42255813,0.08127240,-0.30401214
-0.12477670,-0.23231530,-0.37458241,-0.42372596,-0.08159582,-0.26824103
-0.19995288,-0.20177914,-0.46541551,-0.40065387,-0.17291924,-0.24825791
-0.19316048,-0.19495354,-0.45473337,-0.34828785,-0.17204614,-0.25243749
-0.10746855,-0.20888381,-0.36773461,-0.32108074,-0.08439017,-0.26684134
0.03154956,-0.22960439,-0.22795448,-0.30175370,0.07161684,-0.28484413
0.18119227,-0.23653671,-0.10002980,-0.35322073,0.23766184,-0.29048867
0.29272837,-0.20976827,-0.00518182,-0.41279876,0.35854766,-0.26405692
0.32534487,-0.13786384,0.01164274,-0.36121637,0.39528243,-0.17903295
0.25891857,-0.02352537,-0.04388512,-0.20606352,0.32683538,-0.02556882
0.10162031,0.11501916,-0.12410651,-0.07350116,0.13178382,0.14124044
-0.11034689,0.24770754,-0.23875386,0.02925562,-0.11714598,0.28330825
-0.32135175,0.34058058,-0.46145323,0.21435115,-0.35099009,0.40530631
-0.47124690,0.36568656,-0.62249255,0.23769478,-0.49435904,0.46130076
-0.51252758,0.30991913,-0.71901143,0.17963964,-0.54051429,0.41544211
-0.42478221,0.17995863,-0.68995857,0.06226206,-0.49386213,0.22570167
-0.22205097,0.00160961,-0.49911955,-0.12753332,-0.29405149,-0.03415470
0.04937084,-0.18647216,-0.23384015,-0.28285724,0.02556181,-0.24298001
0.32241339,-0.34292848,0.04342028,-0.50159025,0.32490488,-0.42668702
0.52698095,-0.43476472,0.18641318,-0.62735176,0.50282104,-0.58731710
0.60902948,-0.44606309,0.19317707,-0.68493122,0.55454328,-0.62301859
0.54553307,-0.38177973,0.14864117,-0.64773667,0.53419753,-0.51983618
0.35100182,-0.26556319,0.01838345,-0.48781228,0.40559095,-0.32435967
0.07361601,-0.13235141,-0.22644863,-0.27867389,0.12969504,-0.12338257
-0.21795836,-0.01806759,-0.47366247,-0.17231220,-0.20451277,-0.01283424
-0.45330278,0.05044610,-0.71300745,-0.01203454,-0.48484041,0.06468255
-0.57915882,0.06228715,-0.91175306,0.00513089,-0.63650310,0.12331791
-0.57313854,0.02425518,-0.94663018,-0.02787018,-0.64611744,0.08438222
-0.44842754,-0.04273854,-0.81226385,-0.10198154,-0.52731150,-0.04030198
-0.24836213,-0.11122121,-0.57833517,-0.20386648,-0.30570097,-0.17515053
-0.03274493,-0.15612371,-0.38786256,-0.25913912,-0.04218304,-0.23682328
0.13985738,-0.16231211,-0.21398021,-0.26123482,0.16343113,-0.22112579
0.22852354,-0.12843951,-0.14711525,-0.25608748,0.26973050,-0.17064817
0.22033184,-0.06615564,-0.15528007,-0.21191414,0.27043957,-0.07549483
0.13186501,0.00476448,-0.19967398,-0.17322350,0.16776599,0.02262343
0.00183413,0.06354402,-0.30129024,-0.07371351,0.01165138,0.08895190
-0.12251578,0.09533410,-0.37785983,-0.02552138,-0.12723695,0.11736344
-0.20075554,0.09570630,-0.42653313,-0.02790452,-0.23712656,0.11684516
-0.21154329,0.07138069,-0.46050015,-0.08502963,-0.25643518,0.07725186
-0.15812405,0.03716365,-0.45822075,-0.15581407,-0.20353129,0.02373221
-0.06562252,0.01031516,-0.37751880,-0.19542548,-0.09236499,-0.01091902
0.02866161,0.00435295,-0.23876852,-0.19533283,0.01365502,-0.01112244
0.08856022,0.02439528,-0.11980119,-0.16420352,0.08488215,0.00741765
0.09149987,0.06554541,-0.08371446,-0.13560173,0.08783378,0.06291031
0.03607242,0.11475280,-0.17048958,-0.12781297,0.02439789,0.13021026
-0.05765195,0.15541815,-0.32581252,-0.14577708,-0.08233055,0.16854149
-0.15502874,0.17312359,-0.43305993,-0.14475480,-0.19830912,0.19716032
-0.21857626,0.16054439,-0.47606635,-0.09998548,-0.27143206,0.19187454
-0.22063481,0.11991847,-0.45490247,-0.07485638,-0.28177255,0.14829389
-0.15280110,0.06228999,-0.41524705,-0.09166150,-0.20643366,0.06920004
-0.02910010,0.00381539,-0.34194711,-0.15676586,-0.06016605,0.00895460
0.11807163,-0.03962538,-0.21679658,-0.23852590,0.11040763,-0.03908011
0.24784866,-0.05773423,-0.11406733,-0.23702148,0.27003734,-0.05387186
0.32340246,-0.04928148,-0.01188712,-0.24562170,0.36211515,-0.04807619
0.32302790,-0.02263038,0.04372303,-0.21242304,0.37473736,-0.01771592
0.24632178,0.00689694,-0.02266288,-0.16752121,0.29465897,0.03107016
0.11361497,0.02200924,-0.13388559,-0.17352165,0.14323110,0.05253952
-0.04097314,0.00924453,-0.35459852,-0.20228945,-0.03525355,0.02850538
-0.18045079,-0.03623723,-0.52452797,-0.25458571,-0.18531234,-0.03523105
-0.27622576,-0.10839458,-0.58088142,-0.28676346,-0.30274783,-0.12408997
-0.31611368,-0.19135704,-0.61962402,-0.29784372,-0.36217943,-0.22171009
-0.30663787,-0.26358272,-0.60407704,-0.31393725,-0.35734920,-0.30523328
-0.26911530,-0.30397975,-0.58840483,-0.34443393,-0.31797312,-0.35746336
-0.23107477,-0.29824093,-0.60624135,-0.39056188,-0.27600277,-0.36824118
-0.21603840,-0.24353118,-0.64183319,-0.40286481,-0.24336237,-0.32146461
-0.23514232,-0.15009306,-0.64665401,-0.32616356,-0.25550243,-0.21978573
-0.28335545,-0.03918049,-0.64844447,-0.22517166,-0.30402096,-0.09878779
-0.34144324,0.06223769,-0.67455137,-0.02143112,-0.39167704,0.02313276
-0.38287446,0.12863070,-0.71993655,0.12587193,-0.44785723,0.11809172
-0.38323755,0.14297089,-0.78740418,0.15860933,-0.45376007,0.14873673
-0.32895507,0.10172528,-0.80701810,0.08860146,-0.39791605,0.08602004
-0.22239526,0.01630029,-0.69908702,-0.03644324,-0.28501846,-0.02512803
-0.08174681,-0.08959206,-0.53542972,-0.12495393,-0.11251726,-0.13473925
0.06420214,-0.18605757,-0.33590072,-0.18810314,0.06470825,-0.23764293
0.18456463,-0.24504914,-0.19045670,-0.25268656,0.20538558,-0.30247731
0.25529956,-0.24813198,-0.10314631,-0.30895686,0.29657469,-0.30460066
0.26572177,-0.19181786,-0.11104622,-0.30111861,0.31797864,-0.23429328
0.22061406,-0.08891335,-0.18025985,-0.18012337,0.27809334,-0.10088813
0.13751057,0.03460028,-0.23135976,-0.05090675,0.18328117,0.05472448
0.04033280,0.14639393,-0.28480822,0.11520848,0.06039290,0.17904957
-0.04829865,0.21649573,-0.32123813,0.22863756,-0.05516708,0.26265307
-0.11345065,0.22547021,-0.40091485,0.24932729,-0.14066520,0.27612726
-0.15094339,0.16976563,-0.52552497,0.16726068,-0.19271060,0.20066372
-0.16634786,0.06268999,-0.62092131,0.02233839,-0.21607071,0.06992336
-0.17063694,-0.06929475,-0.64502716,-0.13146454,-0.21530391,-0.08382776
-0.17435912,-0.19392673,-0.57363796,-0.24201781,-0.21752280,-0.23466070
-0.18263689,-0.28204982,-0.55725926,-0.31416720,-0.22528857,-0.33612473
-0.19288143,-0.31551404,-0.56511444,-0.35363269,-0.22878986,-0.37317419
-0.19603182,-0.29180487,-0.60883272,-0.38014543,-0.23101409,-0.35173632
-0.18077587,-0.22410188,-0.62956375,-0.34568459,-0.19737599,-0.28015234
-0.13908179,-0.13682331,-0.61448872,-0.25131282,-0.14023157,-0.18757119
-0.07086658,-0.05805039,-0.52286488,-0.11969541,-0.06744983,-0.09424007
0.01407656,-0.01113458,-0.40339249,-0.02832428,0.02354110,-0.03379829
0.09778880,-0.00799388,-0.30361664,0.00900692,0.11788313,-0.01629279
0.15907895,-0.04604114,-0.26008710,-0.03373468,0.18783743,-0.05546736
0.18009040,-0.10954079,-0.26190165,-0.10601920,0.21262192,-0.12259222
0.15229123,-0.17482467,-0.29156658,-0.19724804,0.18567065,-0.19433281
0.07982587,-0.21764644,-0.33278674,-0.25567621,0.11476636,-0.25313372
-0.02096982,-0.22037425,-0.37228671,-0.26271093,0.00595446,-0.26092571
-0.12581213,-0.17688155,-0.42722327,-0.22990257,-0.10770946,-0.21894726
-0.20914947,-0.09381965,-0.48872313,-0.16915968,-0.20859567,-0.12783167
-0.25116698,0.01184848,-0.55942053,-0.09766200,-0.27031480,-0.01991757
-0.24293318,0.11801067,-0.62760103,0.02461252,-0.26782702,0.10180701
-0.18816087,0.20347236,-0.56964660,0.14355050,-0.21735340,0.20553585
-0.10119721,0.25302662,-0.45151737,0.24292214,-0.13894737,0.27112638
-0.00208770,0.26015410,-0.32389978,0.32678479,-0.03059090,0.28701538
